OID_;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstige;ULICHTVERH;IstGkfz;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLAE;IstStrassenzustand
83302;08;2;16;052;2021;09;19;7;3;8;7;1;0;0;0;0;0;0;441180,797050181776285;5416451,418940680101514;8,197458070000039;48,898215617000062;08210911216100189220;0
83304;08;3;26;074;2021;10;20;2;3;4;6;1;0;0;1;0;2;0;461773,255410942249000;5323358,671613475307822;8,486926906000065;48,062360306000073;08211011326400914050;0
83305;08;4;15;050;2021;09;15;1;2;0;1;1;0;0;0;0;0;0;521445,794650813564658;5376338,047834597527981;9,290538330000061;48,539779446000068;08210912415100222020;0
83309;08;4;37;104;2021;09;08;4;3;5;3;1;1;0;0;0;0;0;516866,679587772116065;5326357,546436334028840;9,226503987000058;48,090263669000080;08210922437200221800;0
83310;08;2;26;031;2021;09;05;5;3;0;7;1;0;0;0;0;2;0;475053,571414025500417;5494561,625718958675861;8,654745825000020;49,603111871000067;08210923226600240580;0
83318;08;4;21;000;2021;09;16;6;3;8;1;1;0;0;0;0;0;0;572944,025690075010061;5361642,364475069567561;9,985580677000030;48,403715988000044;08210903421200174600;0
83321;08;3;15;064;2021;09;10;6;3;3;6;1;0;0;0;0;0;0;422247,455022702924907;5313480,424009479582310;7,958277699000064;47,969905631000074;08210917311010254650;0
83322;08;3;17;146;2021;09;17;5;3;6;4;0;1;1;0;0;0;0;430773,205858434550464;5355312,217499528080225;8,065679956000054;48,347193027000060;08210923317600243820;0
83323;08;3;17;129;2021;09;14;1;2;4;6;1;1;0;0;0;0;0;426322,563206503167748;5344732,530566144734621;8,007467622000036;48,251521380000042;08210905317000194140;0
83327;08;4;35;057;2021;09;12;5;2;5;3;1;0;0;0;1;0;0;545744,460152157582343;5279838,446311714127660;9,609362325000063;47,670319012000050;08210930436000264850;0
83328;08;2;37;045;2021;10;18;1;3;8;1;1;0;0;0;0;0;0;460603,402247823774815;5364100,925939852371812;8,467434245000049;48,428823335000061;08211010231000900780;0
83333;08;1;25;094;2021;10;14;6;3;5;3;1;1;0;0;0;0;0;514294,956633267924190;5436812,823286889120936;9,195769252000048;49,084005736000051;08211008121600906270;0
83334;08;4;35;016;2021;09;17;5;3;3;2;1;1;0;0;0;0;0;536815,676866746507585;5281643,993236497044563;9,490579237000077;47,687134188000073;08210909435100258640;0
83338;08;3;17;040;2021;10;05;3;3;5;2;1;1;0;0;0;2;0;431573,073359158821404;5348595,708234297111630;8,077563802000043;48,286861705000035;08211005317600907980;1
83351;08;3;15;074;2021;09;12;6;3;6;4;0;1;1;0;0;0;0;396791,571871635504067;5298317,215076059103012;7,620939351000061;47,829917694000073;08210924311400250380;0
83361;08;1;18;073;2021;10;22;3;3;0;1;1;0;0;0;0;2;0;498550,249000000767410;5417973,380999527871609;8,980212864000066;48,914697633000060;08211005118600869450;1
83364;08;4;16;026;2021;10;08;6;2;0;1;1;0;0;0;0;0;0;504724,926777968183160;5363434,907344387844205;9,063865773000032;48,424046126000064;08211001416200871430;0
83366;08;2;26;082;2021;09;10;1;3;5;3;1;1;0;0;0;0;0;475384,168423691764474;5479921,709681306034327;8,660235275000048;49,471444990000066;08210912226600862520;0
83371;08;4;15;061;2021;09;06;4;2;3;2;1;0;0;0;1;2;0;515381,028000000864267;5370842,948999512940645;9,208173551000073;48,490521815000079;08210922416010222090;0
83372;08;2;22;000;2021;10;15;6;3;5;3;1;1;0;0;0;0;0;467943,130235193297267;5484102,008811019361019;8,557192743000030;49,508697758000039;08211008222301901450;0
83373;08;2;36;062;2021;09;16;7;3;1;5;1;1;0;0;0;0;0;486773,214621422812343;5406050,169551584869623;8,819858105000037;48,807299338000064;08210918231402221430;0
83376;08;2;16;024;2021;09;06;2;3;0;7;1;0;0;0;0;1;0;445867,863940238021314;5408614,482204144820571;8,262440287000061;48,828149010000061;08210920216300217090;0
83391;08;1;19;085;2021;09;10;7;3;5;3;1;1;0;0;0;0;0;531041,048487135209143;5413588,688878132030368;9,423329024000054;48,874478535000037;08210925119500165100;0
83409;08;4;17;031;2021;09;18;5;3;5;3;1;1;0;0;0;0;0;497153,588999998755753;5356493,741999514400959;8,961572745000069;48,361610755000072;08210930417300261190;0
83412;08;3;27;049;2021;09;19;4;2;6;4;0;1;1;0;0;2;0;472533,446002852171659;5324794,430548315867782;8,631252446000076;48,075831789000063;08210915327200212440;1
83414;08;4;35;016;2021;10;06;5;3;5;3;1;1;0;0;0;2;0;536794,292071854695678;5279906,083330759778619;9,490147811000043;47,671498801000041;08211007435100087940;0
83418;08;2;21;000;2021;09;22;2;3;3;5;1;1;0;0;0;2;0;476559,349940445274115;5472759,732352735474706;8,676879198000051;49,407071048000034;08210913221200194470;0
83420;08;2;26;096;2021;10;07;3;3;5;3;1;1;0;0;0;0;0;476419,428145464509726;5489168,691094519570470;8,673972035000077;49,554659607000076;08211005226600868190;1
83421;08;4;35;016;2021;09;06;3;3;4;6;1;0;0;0;0;0;0;533556,208999999798834;5279878,562999492511153;9,447011640000028;47,671427344000051;08210907435100191460;0
83430;08;4;35;016;2021;10;20;6;3;5;3;1;1;0;0;0;1;0;535697,451999999582767;5279167,305999489501119;9,475476627000035;47,664913211000055;08211008435100898680;0
83431;08;4;36;009;2021;09;11;3;2;0;1;1;0;0;0;0;0;0;556885,677126020193100;5307704,669390119612217;9,761416425000050;47,920139450000079;08210907436400186010;0
83436;08;2;15;108;2021;10;07;5;2;0;7;1;0;0;0;0;2;0;451817,853399590589106;5423376,824287759140134;8,341762863000042;48,961429200000055;08211007212702873410;0
83437;08;1;25;005;2021;09;12;3;2;0;1;1;0;0;0;0;0;0;515523,618266341276467;5455660,986792070791125;9,213322805000075;49,253520670000057;08210907121500180210;0
83441;08;1;15;021;2021;09;17;3;3;5;3;1;1;0;0;0;0;0;489756,021412678062916;5382656,510320926085114;8,861062674000038;48,596904970000026;08210928115200246050;0
83446;08;1;21;000;2021;09;20;6;3;0;1;1;0;0;0;0;1;0;515916,841932732611895;5442184,630008874461055;9,218192573000067;49,132287382000072;08210910121200212760;0
83450;08;4;25;039;2021;09;14;5;2;5;3;1;1;0;0;0;0;0;565962,823091210797429;5352488,798549570143223;9,889831406000042;48,322144096000045;08210902426010197420;0
83451;08;1;21;000;2021;09;04;7;2;5;3;1;1;0;0;0;2;0;516119,259352339431643;5443750,333256116136909;9,221029967000050;49,146366125000043;08210925121200260490;0
83454;08;3;36;069;2021;10;10;6;3;0;7;1;0;0;0;0;0;0;409102,336999982595444;5271667,787999488413334;7,790952205000053;47,592047417000060;08211008311010892870;0
83456;08;3;17;065;2021;09;08;5;2;5;3;1;0;0;0;0;0;0;413184,520159701816738;5354238,404327433556318;7,828561830000069;48,335361559000035;08210923317300258290;0
83460;08;3;15;131;2021;10;17;4;3;6;7;0;1;1;0;0;0;0;406016,931355549953878;5308278,415352692827582;7,742008190000035;47,920935278000059;08211006311010873520;0
83462;08;1;15;051;2021;10;09;7;3;5;3;1;1;0;0;0;0;0;503874,416376569308341;5385451,206872057169676;9,052574208000067;48,622118512000043;08211009115100892120;0
83469;08;1;11;000;2021;10;09;2;3;6;7;1;0;1;0;0;0;0;517691,391741189174354;5404643,062168641015887;9,240886383000031;48,794530153000039;08211004111500892040;1
83472;08;3;26;003;2021;09;22;2;3;5;2;1;1;0;0;0;2;0;464466,262747970409691;5319735,495021969079971;8,523371507000036;48,029919011000061;08210927326200844650;0
83480;08;3;17;146;2021;09;14;1;3;0;2;1;1;0;0;0;0;0;429483,115534945391119;5354292,629329876974225;8,048441454000056;48,337878689000036;08210912317600210600;0
83482;08;1;21;000;2021;09;15;7;3;0;1;1;0;0;0;0;0;0;514051,161871661432087;5440934,385344816371799;9,192573907000053;49,121086471000069;08210925121200253160;0
83489;08;2;35;046;2021;09;19;1;3;6;4;0;1;1;0;0;1;0;479536,803568436764181;5375188,345052231103182;8,722829780000041;48,529469266000035;08210919235200244040;0
83495;08;4;35;045;2021;09;16;6;3;0;1;1;0;0;0;0;0;0;536091,444868384860456;5287580,554249752312899;9,481420718000038;47,740588181000078;08210903435100199150;0
83506;08;1;17;026;2021;09;15;5;3;0;4;0;1;1;0;0;0;0;548937,746186014264822;5393682,866757070645690;9,665014903000042;48,694264479000026;08210916117300206280;1
83507;08;3;26;074;2021;09;15;3;3;5;3;1;1;0;0;0;0;0;460170,208839623257518;5323931,127666745334864;8,465358695000020;48,067412431000037;08210921326400223730;0
83508;08;4;25;028;2021;09;17;2;3;5;3;1;1;0;0;0;0;0;578981,358000011183321;5343410,996999505907297;10,063724288000060;48,238994978000051;08210913426010203980;0
83510;08;3;35;063;2021;09;18;3;3;6;6;1;0;1;0;0;0;0;500886,030520104803145;5286904,246457552537322;9,011817524000037;47,735512151000080;08210907335200861860;0
83518;08;1;26;028;2021;09;10;6;3;3;6;1;1;0;0;0;0;0;540641,726414251141250;5460677,316345695406199;9,558989143000076;49,297488445000056;08210917126100208090;0
83520;08;3;35;079;2021;09;07;1;2;0;7;1;0;0;0;0;0;0;496886,771999999880791;5296149,901999495923519;8,958410718000039;47,818693365000058;08210905335400175130;0
83522;08;4;21;000;2021;09;17;5;3;6;4;1;0;1;0;0;0;0;573215,752625340595841;5362677,847924089059234;9,989432224000041;48,412998867000056;08210930421200270010;0
83525;08;2;12;000;2021;09;21;4;3;0;7;1;0;0;0;1;2;0;453940,900966552086174;5426683,219654183834791;8,370390392000047;48,991332434000071;08210915212010201360;0
83533;08;3;35;063;2021;09;19;2;2;0;1;1;0;0;0;0;0;0;496720,221356699243188;5287601,449142092838883;8,956250363000038;47,741777570000067;08210913335200194300;0
83537;08;1;25;058;2021;10;21;7;3;6;4;0;1;1;0;0;2;0;509816,869283052161336;5443730,814981769770384;9,134610400000042;49,146323635000044;08211002121400881120;0
83538;08;4;35;016;2021;10;16;2;3;5;3;1;1;0;0;0;0;0;538493,175990115851164;5283781,984000273048878;9,513120176000029;47,706272598000055;08211011435100881310;0
83544;08;1;18;068;2021;10;18;7;3;5;2;1;1;0;0;0;0;0;501387,897468525916338;5424235,408134685829282;9,018964250000067;48,971029127000065;08211009118000879610;0
83547;08;2;26;096;2021;09;15;7;3;0;6;1;0;1;0;0;0;0;475687,707527723163366;5488334,017247796058655;8,663906868000026;49,547123107000061;08210918226600212950;0
83553;08;3;26;074;2021;10;19;1;3;8;7;1;0;0;0;0;2;0;466339,667387142777443;5323768,522264651954174;8,548182160000067;48,066304978000062;08211003326200972450;0
83555;08;1;36;010;2021;09;19;7;3;0;7;1;0;0;0;0;1;0;598872,843038670718670;5412903,295223768800497;10,348058260000073;48,861209040000062;08210904136200192700;0
83556;08;1;16;015;2021;09;07;3;3;5;3;1;1;0;0;0;0;0;523909,076000001281500;5393415,460999518632889;9,324893587000076;48,693320065000080;08210928116200256470;0
83565;08;1;36;035;2021;09;11;7;2;0;7;1;0;0;0;0;0;0;581020,525424586609006;5429769,583249486982822;10,108060833000025;49,015493656000046;08210925136200249490;0
83568;08;3;11;000;2021;10;11;6;3;5;2;1;1;0;0;0;0;0;414613,492646924220026;5317765,982038931921124;7,855166304000022;48,007482925000033;08211008311010901720;0
83569;08;3;17;146;2021;09;19;6;2;0;7;0;1;1;0;1;0;0;433712,352679849602282;5357029,892860013991594;8,105072459000041;48,362959759000034;08210917317010233810;0
83570;08;3;17;065;2021;09;09;5;3;5;3;1;1;0;0;0;0;0;414280,596757735125721;5355455,425853153690696;7,843100792000030;48,346458096000049;08210923317300227180;0
83571;08;1;15;051;2021;09;13;3;3;6;4;0;1;1;0;0;0;0;503806,744109467603266;5385432,915672054514289;9,051655756000059;48,621954376000076;08210914115100199480;0
83574;08;3;35;043;2021;09;10;2;2;0;1;1;0;0;0;0;0;0;512648,384000001475215;5283751,800999492406845;9,168607214000076;47,707024367000031;08210906335100176420;0
83582;08;4;35;016;2021;09;07;5;3;5;3;1;1;0;0;0;0;0;536822,401010127738118;5279779,156916499137878;9,490511543000025;47,670355196000060;08210923435100257520;0
83584;08;3;27;046;2021;10;14;7;3;5;3;1;1;0;0;0;0;0;481007,204000000841916;5324131,608999501913786;8,745043476000035;48,070177149000074;08211009327200921220;0
83593;08;3;35;063;2021;09;17;5;3;5;3;1;1;0;0;0;0;0;496542,154580095782876;5288744,541522674262524;8,953866007000045;47,752061709000031;08210909335200199010;0
83601;08;4;35;034;2021;09;19;7;1;6;4;0;1;1;0;0;1;0;524651,082649760879576;5282743,720759740099311;9,328548175000037;47,697607533000053;08210925436000270160;0
83603;08;2;12;000;2021;09;17;5;2;4;6;1;0;0;0;1;0;0;453926,648021985776722;5426692,173623872920871;8,370194557000048;48,991411912000046;08210923212010239970;0
83607;08;2;16;013;2021;09;12;4;3;0;2;1;0;0;1;0;0;0;451331,032996296882629;5387604,236758965998888;8,339352440000027;48,639604946000077;08210908216300244170;0
83611;08;4;21;000;2021;09;21;6;3;4;6;1;0;0;0;1;0;0;569632,166704870760441;5357478,971018133684993;9,940148968000074;48,366639307000071;08210917426200221140;0
83618;08;3;11;000;2021;09;01;5;3;9;7;1;0;0;0;0;2;0;415107,728286325000226;5315655,321176536381245;7,862209073000031;47,988562499000068;08210902311300185890;0
83619;08;4;35;029;2021;09;23;6;3;8;1;1;0;0;0;0;2;0;542552,735437700524926;5271458,091527305543423;9,566032738000047;47,595136152000066;08210924435100246870;0
83622;08;4;35;047;2021;09;16;2;3;4;2;1;1;0;0;0;0;0;517028,076169730164111;5299168,878992743790150;9,227594105000037;47,845638412000028;08210913435200210250;0
83634;08;3;37;030;2021;10;17;7;3;6;2;0;1;1;0;0;0;0;462585,977176969870925;5275117,097446095198393;8,502006673000039;47,628374826000027;08211009337200907670;0
83636;08;1;16;049;2021;09;21;5;3;8;1;1;0;0;0;0;2;0;527131,473915141075850;5386093,654776249080896;9,368200894000040;48,627321565000045;08210902116500171820;0
83646;08;3;17;152;2021;09;18;2;2;0;3;1;0;0;1;0;0;0;406618,544813830405474;5349335,095702702179551;7,741071342000055;48,290322371000059;08210913317000197270;0
83652;08;2;21;000;2021;09;13;1;3;0;2;1;1;0;0;0;0;0;477658,766999999992549;5473197,418999545276165;8,692009397000049;49,411049328000047;08210912221200207800;0
83654;08;3;26;074;2021;09;11;7;2;6;2;0;1;1;0;0;0;0;465658,599508861079812;5323802,108691850677133;8,539037889000042;48,066570838000075;08210925326200862400;0
83655;08;4;25;039;2021;09;17;3;3;8;6;1;0;0;0;1;0;0;562460,709994802251458;5348043,603724589571357;9,841935822000039;48,282512049000047;08210907426200181110;0
83656;08;2;16;043;2021;09;11;5;3;8;1;1;0;0;0;0;0;0;441100,175749620422721;5412443,398570669814944;8,196935572000029;48,862156139000035;08210916216100205010;1
83666;08;4;16;036;2021;09;11;4;3;0;1;1;0;0;0;0;0;0;496204,769638757221401;5368670,150915391743183;8,948653261000061;48,471151177000081;08210908416100180920;0
83670;08;1;11;000;2021;10;08;3;3;6;6;1;0;1;0;0;0;0;513406,539355992339551;5404864,052912767976522;9,182551310000065;48,796625322000068;08211005111120909800;0
83674;08;1;27;025;2021;10;14;2;3;6;4;0;1;1;0;0;0;0;556260,383100241422653;5427618,247366828843951;9,769174634000024;48,998897644000067;08211011127100881190;0
83675;08;1;16;033;2021;09;17;6;3;4;6;1;0;0;0;0;0;0;532062,292000002227724;5389015,961999516934156;9,435341275000042;48,653377055000078;08210903116010187840;0
83686;08;1;15;028;2021;10;11;1;3;0;7;1;0;0;0;0;0;0;500762,409721454605460;5405372,346792766824365;9,010382389000029;48,801341986000068;08211003115300873950;0
83687;08;1;35;019;2021;09;05;4;3;0;7;1;0;0;0;0;1;0;585170,573811325244606;5391468,523625122383237;10,156843941000034;48,670454436000057;08210908135010182880;0
83691;08;3;17;026;2021;09;13;6;3;5;3;1;1;0;0;0;0;0;410289,620584808290005;5345555,770769933238626;7,791353626000046;48,256859353000038;08210917317300228720;0
83693;08;4;26;070;2021;09;14;1;3;0;2;1;0;0;0;0;0;0;565238,963505184277892;5341503,927785059437156;9,878372439000032;48,223402645000078;08210905426200200160;0
83700;08;3;37;090;2021;09;13;6;3;6;7;0;1;1;0;0;0;0;423789,982676216401160;5272421,315432438626885;7,986149962000070;47,600719152000067;08210924337101241570;0
83710;08;3;36;050;2021;10;18;2;3;1;3;1;1;0;0;0;1;0;399624,422417812980711;5274041,511247985064983;7,664374756000029;47,612002063000034;08211011311010883800;0
83712;08;1;36;065;2021;09;14;6;3;3;2;1;1;0;0;0;0;0;556555,100507958792150;5407155,752136452123523;9,770368839000071;48,814811686000041;08210903136300174580;0
83716;08;2;12;000;2021;10;18;7;3;0;7;1;0;0;0;0;0;0;452764,194999999366701;5429421,783999532461166;8,353987786000062;49,015877032000049;08211009212502878000;0
83722;08;3;11;000;2021;10;19;5;3;0;1;1;0;0;0;0;2;0;413148,143695542588830;5315486,540431294590235;7,835984920000044;47,986781134000069;08211007311300873290;0
83725;08;1;18;049;2021;09;17;5;3;5;3;1;1;0;0;0;0;0;524324,405362359248102;5423308,400756563991308;9,332310682000070;48,962213004000034;08210909118500186490;0
83727;08;2;25;014;2021;09;16;3;3;8;7;1;0;0;0;0;0;0;524077,357652777805924;5485584,655944995582104;9,332677557000068;49,522403012000041;08210928225200272630;0
83729;08;1;18;048;2021;10;06;3;3;6;2;0;1;1;0;0;2;0;512671,935784882865846;5417217,085081974044442;9,172930857000040;48,907766227000081;08211005118400869070;1
83731;08;2;26;055;2021;09;13;4;3;0;1;1;0;0;0;0;0;0;497110,933000000193715;5459654,868999542668462;8,960269975000074;49,289636513000062;08210901221011187710;0
83735;08;3;35;022;2021;09;13;5;3;5;3;1;1;0;0;0;0;0;482768,760164173319936;5299382,333443939685822;8,769681968000043;47,847553523000045;08210902335300176330;0
83739;08;3;15;089;2021;10;10;6;3;4;2;1;1;0;0;0;0;0;407295,492492949590087;5310372,371874751523137;7,758667198000069;47,939956977000065;08211008311010937140;0
83745;08;3;35;075;2021;09;18;2;3;3;6;1;0;0;0;0;0;0;491242,571540986187756;5287156,098367430269718;8,883191944000032;47,737719380000044;08210906335300206160;0
83746;08;2;36;074;2021;10;18;1;3;5;3;1;1;0;0;0;0;0;472613,620000000111759;5421050,529999531805515;8,626010522000058;48,941774244000044;08211003231000972280;0
83749;08;1;25;094;2021;09;11;2;1;5;2;1;1;0;0;0;0;0;513368,793885372579098;5438217,541029347106814;9,183132004000072;49,096662590000051;08210927121600262670;0
83750;08;4;35;045;2021;09;10;4;3;3;1;1;0;0;0;1;0;0;536226,401769007556140;5287542,143774362280965;9,483217633000038;47,740235027000040;08210929435100268550;0
83752;08;1;27;076;2021;09;14;5;3;0;1;1;0;0;0;0;0;0;555132,222367466427386;5442819,410957995802164;9,755823305000035;49,135729785000080;08210902127100173330;0
83754;08;1;16;049;2021;09;07;4;3;5;3;1;1;0;0;0;0;0;525556,654357701539993;5387108,267624299973249;9,346892022000077;48,636515390000056;08210915116500199700;1
83762;08;3;17;065;2021;09;17;3;3;3;2;1;1;0;0;0;0;0;413613,322687835432589;5355266,461757101118565;7,834135728000035;48,344667491000052;08210928317300268220;0
83766;08;3;15;041;2021;10;15;2;2;6;3;0;1;1;0;0;0;0;421548,283882383257151;5322247,212384629994631;7,947308029000055;48,048683298000071;08211011311010899870;0
83767;08;2;15;009;2021;09;14;1;3;0;7;1;0;0;0;0;0;0;468139,498138271272182;5436699,442040108144283;8,563685057000043;49,082327213000042;08210912215402853590;0
83768;08;1;21;000;2021;09;13;6;2;6;4;0;1;1;0;0;0;0;513472,713170289061964;5443700,327941818162799;9,184738630000027;49,145980073000032;08210903121300213460;0
83780;08;2;26;096;2021;09;08;4;3;6;4;0;1;1;0;0;0;0;475749,125921735540032;5488517,445580558851361;8,664744611000060;49,548775435000039;08210908226600190470;0
83783;08;1;11;000;2021;09;08;5;3;6;2;0;1;1;0;0;0;0;516193,570143658667803;5398629,128543443977833;9,220255446000067;48,740470137000045;08210930111500250290;0
83784;08;3;36;050;2021;10;10;2;3;5;3;1;1;0;0;0;0;0;399561,200205245986581;5274776,402911847457290;7,663365256000077;47,618602868000039;08211004311010868730;1
83793;08;3;17;150;2021;09;17;5;3;5;2;1;1;0;0;0;0;0;408159,170519644394517;5356119,324865436181426;7,760358462000056;48,351569101000052;08210923317300228590;0
83801;08;3;17;026;2021;09;16;6;3;5;3;1;1;0;0;0;0;0;410670,569999983534217;5345489,226999504491687;7,796498937000024;48,256314631000066;08210903317300174960;0
83803;08;1;18;080;2021;09;17;4;3;2;6;1;1;0;0;0;0;0;506497,844142015092075;5410232,214825777336955;9,088563680000050;48,845027295000079;08210929118200268070;1
83804;08;3;17;026;2021;09;08;6;3;5;3;1;1;0;0;0;0;0;412742,036708449013531;5345167,857757352292538;7,824467111000047;48,253712626000038;08210917317300207380;0
83811;08;4;35;016;2021;10;13;7;3;0;7;1;0;0;0;0;0;0;532893,149323555640876;5278511,342182945460081;9,438076166000030;47,659159912000064;08211009435100878030;0
