OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
182656;08;2;15;009;2019;09;10;3;3;8;7;0;1;0;0;0;0;0;466935,875044418500000;5437767,269510349300000;8,547115171000030;49,091869054000028;0
182658;08;2;12;000;2019;09;09;3;3;5;3;0;1;0;0;0;0;0;455285,561812963340000;5427214,707397900500000;8,388711768000064;48,996212064000076;0
182659;08;2;12;000;2019;09;07;3;3;5;3;0;1;0;0;0;0;1;456870,707843065260000;5428247,836723901300000;8,410271260000059;49,005617978000032;0
182660;08;2;12;000;2019;09;16;3;3;0;7;0;1;0;0;0;0;0;461756,331000000240000;5427334,034000001800000;8,477157823000027;48,997720189000063;1
182661;08;1;36;088;2019;09;09;3;3;5;3;0;1;1;0;0;0;0;581228,114837255330000;5413444,666913710500000;10,107644981000021;48,868639747000032;0
182663;08;1;35;019;2019;09;16;3;3;6;4;0;0;1;1;0;0;0;584931,563886140470000;5392857,990690190300000;10,153883651000058;48,682984268000041;0
182664;08;1;25;056;2019;09;18;3;2;6;4;0;0;1;1;0;0;0;510391,039595618840000;5435743,313597666100000;9,142277880000052;49,074463292000075;0
182673;08;4;36;095;2019;09;07;2;3;5;3;1;1;1;0;0;0;0;536069,405686338430000;5296454,656382624100000;9,481863993000047;47,820431617000054;1
182675;08;4;16;041;2019;09;05;2;2;0;7;2;1;0;0;0;0;0;504417,358745269480000;5374697,900256980200000;9,059827459000076;48,525375152000038;1
182677;08;3;37;096;2019;09;05;2;3;6;4;2;1;0;1;0;0;0;420631,427231805400000;5267796,390137871700000;7,944974037000065;47,558732798000051;1
182679;08;3;35;063;2019;09;13;2;3;0;1;0;1;0;0;0;0;0;497312,588599795480000;5287465,967024643000000;8,964152905000049;47,740561298000046;0
182681;08;3;35;043;2019;09;17;2;3;6;2;0;0;1;1;0;0;0;512306,848625429910000;5280662,804532734700000;9,163967303000050;47,679237308000040;0
182682;08;3;26;074;2019;09;07;2;3;6;2;1;0;1;1;0;0;0;465386,921117109250000;5323092,617205865700000;8,535448732000020;48,060173004000035;1
182688;08;2;22;000;2019;10;05;3;3;5;3;2;1;1;0;0;0;0;461094,411022731100000;5481579,483205447000000;8,462842544000068;49,485608304000039;1
182689;08;2;21;000;2019;10;13;3;3;5;3;0;1;1;0;0;0;0;476932,108717091380000;5469716,008308826000000;8,682194139000046;49,379707414000052;1
182690;08;2;21;000;2019;10;09;3;3;5;3;0;1;1;0;0;0;0;474488,275742270980000;5474276,050706042000000;8,648233285000060;49,420626725000034;1
182692;08;2;12;000;2019;10;07;3;3;5;3;1;1;0;0;0;0;0;453253,190570946780000;5428893,975796358700000;8,360735804000058;49,011166624000055;0
182694;08;1;25;066;2019;10;10;3;3;6;7;0;0;1;1;0;0;0;514609,956576938740000;5432117,352329369600000;9,199913652000021;49,041760404000058;0
182695;08;1;19;008;2019;10;14;3;3;1;1;0;1;1;0;0;0;0;530818,945161288600000;5422229,366906477100000;9,420952662000047;48,952216918000033;1
182696;08;1;18;078;2019;10;22;3;3;1;7;2;1;1;0;0;0;0;513607,465255578050000;5420263,593160938500000;9,185799362000068;48,935151826000038;1
182697;08;1;18;048;2019;10;15;3;3;6;4;0;0;1;1;0;0;0;513433,269245698120000;5415088,231954297100000;9,183250520000058;48,888599592000048;0
182698;08;1;18;046;2019;10;12;3;3;4;2;0;1;1;0;0;0;0;514549,634470967580000;5412410,938630446800000;9,198384113000031;48,864490109000030;0
182699;08;1;17;024;2019;10;12;3;2;6;4;0;1;0;1;0;0;0;560409,611154085030000;5386108,032746130600000;9,819785241000034;48,625121889000070;0
182700;08;1;16;080;2019;10;19;3;3;0;1;1;1;0;0;0;0;0;521930,963334254920000;5395576,987218648200000;9,298128800000029;48,712837733000072;0
182701;08;1;16;019;2019;10;14;3;3;0;7;0;0;0;1;0;0;1;522472,786125135610000;5398342,391062350900000;9,305644929000039;48,737695790000032;0
182702;08;1;15;045;2019;10;15;3;3;6;4;0;0;1;1;0;0;0;500238,845257380980000;5395437,330795025500000;9,003246797000031;48,711967022000067;0
182705;08;1;11;000;2019;10;17;3;3;6;4;0;0;1;1;0;0;0;517560,507448880930000;5402435,762175999600000;9,239009966000026;48,774677267000072;0
182706;08;1;11;000;2019;10;16;3;2;6;4;0;0;0;1;0;0;1;514751,679998717270000;5404405,858100894800000;9,200850968000054;48,792472992000057;0
182707;08;1;11;000;2019;10;08;3;3;5;2;0;1;1;0;0;0;0;517277,983258133750000;5406844,909976752500000;9,235350119000032;48,814349266000079;1
182709;08;1;11;000;2019;10;17;3;3;5;3;0;1;1;0;0;0;0;518646,593349923380000;5402866,352524073800000;9,253811684000027;48,778519203000030;0
182711;08;4;36;055;2019;10;13;2;2;6;4;0;0;1;1;0;0;0;576383,827745984310000;5296997,491181179900000;10,020469382000044;47,821791355000073;0
182712;08;4;35;016;2019;10;17;2;3;0;1;0;1;0;0;0;0;0;535983,964456034820000;5278293,734834684100000;9,479220792000035;47,657037459000037;1
182713;08;4;35;016;2019;10;16;2;3;6;1;0;1;0;1;0;0;0;535907,947901062670000;5277889,347883926700000;9,478175250000049;47,653403245000050;0
182716;08;4;15;053;2019;10;12;2;2;0;1;0;1;0;0;0;0;0;536480,677078599110000;5362516,181089703000000;9,493011840000065;48,414742339000043;0
182717;08;3;35;075;2019;10;11;2;3;0;1;0;1;0;0;0;0;0;488820,582266234790000;5287725,752475049300000;8,850872508000066;47,742807454000058;0
182719;08;3;25;049;2019;10;12;2;3;6;4;0;0;1;1;0;0;0;472276,228798919360000;5335032,977772677300000;8,627133265000055;48,167934870000067;0
182720;08;3;15;074;2019;10;11;2;2;6;4;0;1;0;1;0;0;0;397207,106367660690000;5295929,648605871900000;7,627056456000048;47,808508364000033;0
182722;08;3;11;000;2019;10;11;2;3;5;3;0;1;1;0;0;0;0;413899,747084531930000;5316833,455628959500000;7,845785818000024;47,998998762000042;0
182723;08;3;36;050;2019;10;14;2;3;5;3;0;1;1;0;0;0;0;399616,924415905030000;5274140,056597301700000;7,664252437000073;47,612887351000040;0
182724;08;2;12;000;2019;10;08;2;3;4;2;0;1;1;0;0;0;0;456230,303683701900000;5428467,227878686000000;8,401491534000058;49,007546341000079;1
182725;08;4;21;000;2019;10;06;3;2;5;3;2;1;1;0;0;0;0;568500,085687836630000;5356116,921557769200000;9,924644313000044;48,354510951000066;0
182727;08;2;26;098;2019;10;20;2;3;5;2;2;1;1;0;0;0;0;477902,356693481100000;5460415,921575881500000;8,696076576000053;49,296089473000052;0
182728;08;2;26;096;2019;10;10;2;3;1;5;0;1;1;0;0;0;0;475069,234485910270000;5488444,183096053100000;8,655350287000033;49,548088857000039;1
182730;08;2;26;063;2019;10;07;2;3;5;5;1;1;1;0;0;0;0;470832,869036397900000;5471210,360974086400000;8,598057351000023;49,392887285000029;1
182733;08;2;22;000;2019;10;12;2;3;1;5;0;1;1;0;0;0;0;461568,471455315130000;5480074,098906813200000;8,469533729000034;49,472098360000075;0
182735;08;2;22;000;2019;10;13;2;2;6;2;0;0;1;1;0;0;0;467283,783198827880000;5483105,519217331000000;8,548167905000071;49,499699570000075;0
182736;08;2;26;018;2019;10;07;2;3;6;4;1;0;1;1;0;0;0;473193,504664606410000;5472138,273663498500000;8,630525147000071;49,401342194000051;1
182738;08;2;15;017;2019;10;15;2;3;5;3;0;1;1;0;0;0;0;456216,605863390490000;5421572,436349356500000;8,402046539000025;48,945525601000043;0
182739;08;4;15;061;2019;10;18;3;3;0;7;0;1;0;0;0;0;0;514619,161340909080000;5369311,890351327100000;9,197808613000063;48,476766026000064;0
182740;08;2;12;000;2019;10;13;2;3;5;3;0;1;1;0;0;0;0;457792,869512256230000;5429097,705657105900000;8,422791404000066;49,013326426000049;0
182744;08;1;25;065;2019;10;12;2;3;5;3;0;1;1;0;0;0;0;516939,028627734630000;5449919,031975209700000;9,232530449000024;49,201833170000043;0
182745;08;1;21;000;2019;10;08;2;3;5;2;0;1;1;0;0;0;0;515929,862155601380000;5440800,389203095800000;9,218316384000048;49,119835309000052;1
182747;08;1;19;042;2019;10;17;2;3;8;7;0;1;0;0;0;0;0;529838,231329930950000;5416932,430385110900000;9,407169946000067;48,904616424000039;0
182748;08;1;19;079;2019;10;09;2;2;6;4;0;1;0;1;0;0;0;523002,343686975540000;5408538,586148943800000;9,313417773000026;48,829399613000078;0
182749;08;1;19;020;2019;10;12;2;2;4;2;0;1;1;0;0;0;0;521097,595973595980000;5407007,892688365700000;9,287386306000030;48,815697464000039;0
182754;08;1;16;033;2019;10;13;2;3;0;7;0;1;0;0;0;0;1;533188,303213180970000;5388965,662314932800000;9,450625720000062;48,652865770000062;0
182755;08;1;16;049;2019;10;20;2;2;6;7;2;0;1;1;0;0;0;525356,074673556720000;5386808,781622231000000;9,344151189000058;48,633829373000026;0
182756;08;1;16;019;2019;10;17;2;3;6;7;0;0;1;1;0;0;0;522336,357114839370000;5397179,539312269500000;9,303726415000028;48,727239788000077;0
182757;08;1;15;042;2019;10;16;2;3;0;7;0;1;1;0;0;0;0;495859,191225715910000;5406165,920868799100000;8,943603052000071;48,808467588000042;0
182759;08;1;11;000;2019;10;11;2;3;6;7;0;0;1;1;0;0;0;513185,466533122580000;5403693,564479420000000;9,179503503000035;48,786100454000064;0
182760;08;4;15;061;2019;10;07;3;3;5;3;0;1;1;0;0;0;0;515384,259364414960000;5370438,618274768800000;9,208202394000068;48,486884231000033;0
182764;08;3;17;065;2019;10;19;1;3;1;5;2;1;1;0;0;0;0;415738,526351156640000;5354667,762059679300000;7,862931071000048;48,339569350000033;1
182765;08;3;11;000;2019;10;12;1;3;9;1;0;1;0;0;0;0;0;418532,364942096170000;5314194,134680522600000;7,908377041000051;47,975863714000070;0
182767;08;2;26;032;2019;10;17;1;3;6;3;0;0;0;1;0;0;1;468709,851401692260000;5463672,057783387600000;8,569393999000056;49,324976350000043;1
182774;08;1;15;003;2019;10;17;1;3;6;4;0;0;1;1;0;0;0;497095,410598785620000;5393373,353290807500000;8,960530336000034;48,693392594000045;0
182777;08;1;11;000;2019;10;14;1;3;0;7;0;1;0;0;0;0;0;516249,023556242700000;5403312,186192600100000;9,221194598000068;48,782597121000038;1
182778;08;1;11;000;2019;10;14;1;3;0;1;0;1;0;0;0;0;0;518557,023549689910000;5401052,113637981900000;9,252510649000044;48,762201190000042;1
182781;08;3;36;050;2019;10;15;3;3;4;6;0;1;1;0;0;0;0;399690,651415064930000;5274940,847612764700000;7,665049843000077;47,620102162000080;0
182782;08;4;21;000;2019;10;13;7;2;6;4;0;0;0;1;0;0;1;573813,121600535700000;5361520,234726455100000;9,997300118000055;48,402516232000039;1
182785;08;3;36;050;2019;10;19;7;3;6;4;1;0;1;1;0;0;0;399326,342470916920000;5274651,395491346700000;7,660269392000032;47,617441931000030;1
182787;08;3;17;065;2019;10;16;7;3;6;7;0;0;1;1;0;0;0;413894,381840168500000;5354642,427212964700000;7,838055651000047;48,339092804000074;1
182788;08;3;16;011;2019;10;09;7;2;0;1;0;1;0;0;0;0;0;412667,328910704700000;5331290,285304643200000;7,826315260000058;48,128873685000030;1
182789;08;3;11;000;2019;10;19;7;2;5;2;2;1;1;0;0;0;0;416306,576813180000000;5315482,270760513800000;7,878307477000021;47,987163844000065;1
182791;08;3;11;000;2019;10;21;7;3;8;1;2;1;0;0;0;0;0;415953,623851575890000;5315360,978389708300000;7,873601749000045;47,986026477000053;1
182792;08;2;12;000;2019;10;10;7;3;6;4;0;1;1;1;0;0;0;455498,479510392990000;5428468,613728322100000;8,391484977000062;49,007506468000031;1
182794;08;3;35;043;2019;10;08;3;2;5;3;0;1;0;0;0;0;0;512871,853390396570000;5279218,190735144500000;9,171452393000038;47,666228157000035;0
182797;08;2;22;000;2019;10;19;7;3;0;4;1;0;1;1;0;0;0;461306,735602802600000;5481929,739200444900000;8,465739628000051;49,488772243000028;0
182798;08;2;15;106;2019;10;22;7;3;1;5;2;1;1;0;0;0;0;465151,559840706180000;5453080,963536897700000;8,521350307000034;49,229518051000070;0
182799;08;2;15;108;2019;10;09;7;3;0;1;0;1;0;0;0;0;0;449826,508506781420000;5425086,399658061600000;8,314349410000034;48,976648435000072;1
182800;08;1;19;093;2019;10;17;7;3;6;7;0;0;1;1;0;0;0;524969,221916598270000;5403892,772192010700000;9,339934326000048;48,787531022000053;0
182801;08;3;25;053;2019;10;12;3;3;6;7;0;0;1;1;0;0;0;454297,404000126760000;5341554,669059192800000;8,384639136000033;48,225567724000030;0
182802;08;1;11;000;2019;10;18;7;3;1;7;1;1;1;0;0;0;0;511595,739795654080000;5408813,103188052800000;9,158006106000073;48,832186890000060;0
182803;08;4;36;064;2019;10;13;6;3;2;6;0;1;1;0;0;0;0;545916,306451559070000;5291973,844191761700000;9,612930907000077;47,779490294000027;1
182806;08;4;16;041;2019;10;16;6;2;0;1;0;1;0;0;0;0;0;504278,303991529160000;5372716,246248574900000;9,057923815000038;48,507548422000070;0
182810;08;3;35;043;2019;10;12;6;3;6;4;0;0;1;1;0;0;0;512886,916089708920000;5278645,200045459000000;9,171636125000021;47,661072272000069;1
182812;08;3;17;096;2019;10;11;6;3;5;3;0;1;1;0;0;0;0;421615,963999999690000;5369689,233000000900000;7,939423633000047;48,475444192000054;1
182813;08;3;17;096;2019;10;19;6;3;1;5;2;1;1;0;0;0;0;422270,733921521340000;5371694,936676383000000;7,947908336000069;48,493566599000076;1
182815;08;3;15;015;2019;10;12;6;3;3;1;0;1;1;0;0;0;0;394903,393805435860000;5320927,179854009300000;7,590199788000064;48,032979003000037;0
182816;08;3;15;059;2019;10;09;6;3;0;5;0;1;1;0;0;0;0;399035,884431372400000;5322199,072199851300000;7,645318051000061;48,045085966000045;1
182820;08;2;22;000;2019;10;20;6;3;6;7;2;0;0;1;0;0;1;461354,835250899200000;5481807,836449969600000;8,466415654000059;49,487678859000027;1
182821;08;2;21;000;2019;10;08;6;3;3;6;0;1;1;0;0;0;0;477866,422091144140000;5472950,913338109900000;8,694885777000025;49,408839636000039;0
182824;08;3;27;050;2019;10;15;3;1;6;4;0;0;0;1;0;1;0;485850,237720085310000;5314404,756517855500000;8,810376494000025;47,982789581000077;0
182825;08;1;21;000;2019;10;17;6;3;8;3;1;1;0;0;0;0;0;513949,542000000370000;5443162,412000000500000;9,191258275000052;49,141130689000079;1
182826;08;1;19;008;2019;10;20;6;2;2;3;2;1;1;0;1;0;0;531261,221940302290000;5421231,994616223500000;9,426916953000045;48,943222904000038;1
182828;08;1;18;048;2019;10;12;6;3;6;7;0;0;1;1;0;0;0;515367,788058404810000;5415148,028716689000000;9,209642417000055;48,889092553000069;0
182829;08;1;17;012;2019;10;12;6;3;0;1;0;1;0;0;0;0;0;543963,057843901220000;5387564,112656720000000;9,596767649000071;48,639592670000070;1
182830;08;1;15;015;2019;10;16;6;2;0;1;0;1;0;0;0;0;0;492944,374656743370000;5387425,966363528700000;8,904224552000073;48,639856015000078;1
182831;08;1;11;000;2019;10;15;6;3;1;7;0;1;1;0;0;0;0;515868,265773300080000;5405713,923607423900000;9,216104233000067;48,804212684000049;0
182834;08;4;25;072;2019;10;07;5;3;6;7;0;0;1;1;0;0;0;583036,262606461530000;5372478,877454940200000;10,124065598000072;48,499938984000039;0
182835;08;4;15;061;2019;10;15;5;3;0;7;0;1;0;0;0;0;0;516031,628254082050000;5373350,359279004900000;9,217075293000050;48,513063052000064;0
182836;08;3;36;050;2019;10;17;5;3;5;6;0;1;0;0;0;0;0;398576,337000001220000;5272524,526999997000000;7,650783613000044;47,598193117000051;0
182839;08;3;26;074;2019;10;16;5;3;6;6;0;1;0;1;0;0;0;464978,994638232510000;5322259,024465745300000;8,530042288000061;48,052651075000028;0
182840;08;3;17;040;2019;10;19;5;2;9;1;2;1;0;0;0;0;0;432880,111437183800000;5347667,150450613300000;8,095328681000069;48,278648719000046;0
182841;08;3;17;047;2019;10;14;5;3;7;7;0;1;0;0;0;0;0;420713,610999999570000;5365757,157999999800000;7,927961566000022;48,439962469000079;0
182843;08;3;17;065;2019;10;13;5;2;5;3;0;1;1;0;0;0;0;417559,678999999540000;5355221,691000003400000;7,887393357000065;48,344792197000061;0
182844;08;3;16;009;2019;10;19;5;3;9;1;2;1;0;0;0;0;0;417020,092708802780000;5324790,251060338700000;7,886065336000058;48,070986213000026;0
182845;08;3;15;006;2019;10;16;5;3;0;6;0;1;0;0;0;0;0;402545,512306131420000;5307420,647126663500000;7,695748388000027;47,912701326000047;0
182847;08;3;16;011;2019;10;19;3;3;6;4;2;0;0;1;0;0;1;414616,115551413040000;5330132,789419455500000;7,852731874000028;48,118726243000026;0
182853;08;4;35;034;2019;10;07;4;3;0;6;1;1;1;0;0;0;0;529694,041546470490000;5284438,619589811200000;9,395874366000044;47,712645159000033;0
182854;08;3;11;000;2019;10;08;3;3;5;3;0;1;1;0;0;0;0;412706,616344828160000;5316571,496890507600000;7,829848065000022;47,996480556000051;0
182856;08;4;17;079;2019;10;17;4;3;4;2;0;1;1;0;0;0;0;501220,068413560280000;5344193,256080314500000;9,016435658000034;48,250952149000057;1
182862;08;3;27;048;2019;10;20;4;2;6;7;2;1;0;1;0;0;0;474998,643155157570000;5317856,789326863400000;8,664753194000070;48,013515531000053;0
182864;08;3;16;045;2019;10;10;4;2;5;3;0;1;0;0;0;0;1;414416,939997123550000;5324356,629909975500000;7,851214216000074;48,066741622000052;1
182865;08;3;16;011;2019;10;11;4;3;2;6;0;1;0;0;1;0;0;414628,268957180900000;5330081,120105700600000;7,852905488000033;48,118263097000067;0
182866;08;3;11;000;2019;10;16;4;3;0;7;0;1;0;0;0;0;0;414610,342000001110000;5318522,906000001400000;7,854973335000068;48,014291316000026;1
182867;08;3;36;050;2019;10;17;4;3;6;4;0;0;1;1;0;0;0;401165,872927160000000;5273264,580591103100000;7,685055322000039;47,605250184000056;0
182868;08;3;36;069;2019;10;14;4;2;6;2;0;0;1;1;0;0;0;408976,343193273990000;5268035,660678340100000;7,790029774000061;47,559355687000050;0
182872;08;2;12;000;2019;10;07;4;3;6;4;1;0;0;1;0;0;1;460141,219262192960000;5427820,747524505500000;8,455030343000033;49,001996111000039;1
182873;08;2;12;000;2019;10;12;4;3;5;3;0;1;1;0;0;0;0;461576,485883655960000;5427346,773253781700000;8,474698002000025;48,997823614000026;1
182874;08;2;12;000;2019;10;15;4;3;6;4;0;1;0;1;0;0;0;453252,178366984240000;5429322,237289823600000;8,360672635000071;49,015018775000044;0
182875;08;2;12;000;2019;10;12;4;3;5;3;0;1;1;0;0;0;0;456179,935768437570000;5428843,184093250000000;8,400762258000043;49,010924534000026;1
182876;08;2;31;000;2019;10;08;4;3;3;6;0;1;1;0;0;0;0;478815,302866976710000;5415573,245842367400000;8,710984047000068;48,892746110000076;0
182877;08;3;11;000;2019;10;17;3;3;1;5;0;1;0;0;0;1;0;409427,238694171420000;5315396,690182693300000;7,786146520000045;47,985456800000065;0
182878;08;2;22;000;2019;10;18;4;3;6;6;0;0;1;1;0;0;0;469497,272928623480000;5475525,273445148000000;8,579320905000031;49,431633304000059;0
182879;08;2;22;000;2019;10;17;4;3;0;1;0;1;0;0;0;0;0;462482,184373724270000;5480814,515665773300000;8,482074840000053;49,478815190000034;0
182883;08;2;21;000;2019;10;19;4;2;4;2;2;1;1;0;0;0;0;476611,644000001250000;5471505,666000001100000;8,677673881000033;49,395792927000059;0
182885;08;2;15;007;2019;10;06;4;3;5;3;2;1;1;0;0;0;0;477412,482819555330000;5431776,696961447600000;8,690946677000056;49,038455349000060;1
182888;08;1;19;020;2019;10;07;4;3;0;1;0;1;0;0;0;0;0;519394,993621913720000;5407269,441988214900000;9,264206505000061;48,818105796000054;1
182889;08;3;11;000;2019;10;07;3;3;1;7;0;1;1;0;0;0;0;415210,030684837140000;5317434,472787672700000;7,863228386000060;48,004580287000067;0
182890;08;1;19;008;2019;10;17;4;3;5;2;0;1;1;0;0;0;0;531502,604205740620000;5422893,951828058800000;9,430341836000025;48,958160693000082;0
182892;08;1;17;026;2019;10;18;4;3;1;7;0;1;1;0;0;0;0;547218,494831186720000;5395430,137069482400000;9,641853388000072;48,710114562000058;0
182895;08;1;15;051;2019;10;16;4;3;0;7;0;1;0;0;0;0;0;504542,877675083470000;5387327,769117100200000;9,061665510000069;48,638995926000064;1
182898;08;1;11;000;2019;10;12;4;3;6;4;0;0;1;1;0;0;0;511678,169000000690000;5408914,803000001200000;9,159132197000076;48,833100221000052;1
182900;08;1;11;000;2019;10;08;4;3;5;2;0;1;1;0;0;0;0;516939,905392838640000;5404261,051764398800000;9,230638465000027;48,791114567000079;0
182903;08;2;12;000;2019;10;12;3;3;5;3;0;1;1;0;0;0;0;459930,238672864620000;5427143,322257010300000;8,452212675000055;48,995888871000034;0
182904;08;1;11;000;2019;10;17;4;3;0;4;0;0;0;1;0;0;1;512075,213874312120000;5402682,863833371500000;9,164359191000074;48,777030817000082;0
182905;08;4;26;124;2019;10;18;3;3;5;3;1;1;1;0;0;0;0;545531,336813280360000;5332893,239558061600000;9,612126483000054;48,147658541000055;1
182906;08;4;26;108;2019;10;08;3;3;6;7;0;0;1;1;0;0;0;570467,117866495620000;5333605,357022274300000;9,947443657000065;48,151790518000041;0
182907;08;4;21;000;2019;10;16;3;3;5;3;0;1;1;0;0;0;0;571848,069746753200000;5356213,801416257400000;9,969846841000049;48,355010321000066;0
182908;08;4;17;051;2019;10;21;3;3;0;1;2;1;0;0;0;0;0;491361,178291632790000;5358267,325175901900000;8,883337433000065;48,377514253000072;1
182909;08;4;16;041;2019;10;12;3;3;6;7;0;0;1;1;0;0;0;504146,020558143970000;5371984,332673320500000;9,056125565000059;48,500964729000032;0
182911;08;3;11;000;2019;10;09;3;3;0;5;0;1;1;0;0;0;0;413577,035516370090000;5316998,476504838100000;7,841427392000071;48,000439637000056;0
182913;08;3;35;043;2019;10;13;3;3;5;3;0;1;1;0;0;0;0;515466,524625802410000;5280236,943410329500000;9,206049139000072;47,675337686000034;0
182914;08;3;26;074;2019;10;08;3;3;0;3;0;1;1;0;0;0;0;459162,152778243650000;5323293,723525788600000;8,451888927000027;48,061614159000044;0
182916;08;3;17;153;2019;10;16;3;2;0;3;0;1;1;0;0;0;0;421893,557792302220000;5390906,015455015000000;7,939194117000056;48,666318427000078;0
182918;08;3;11;000;2019;10;07;3;3;3;6;0;1;1;0;0;0;0;412959,794208395290000;5316342,781431770000000;7,833287526000049;47,994457703000080;0
182919;08;3;11;000;2019;10;08;3;3;3;6;0;1;0;0;0;0;0;412976,105493667540000;5316375,788737217000000;7,833499428000039;47,994756835000032;0
182922;08;3;11;000;2019;10;15;3;3;0;4;0;0;0;1;0;0;1;413876,702009161000000;5316444,723612461200000;7,845554973000048;47,995498872000042;0
182923;08;3;11;000;2019;10;07;3;3;5;3;0;1;1;0;0;0;0;412474,847000001000000;5316901,046000002000000;7,826674692000040;47,999413262000076;0
182924;08;3;11;000;2019;10;15;3;3;5;3;0;1;1;0;0;0;0;412367,269072134980000;5316406,615595446900000;7,825333834000048;47,994950976000041;0
182925;08;3;11;000;2019;10;07;3;3;3;6;0;1;0;0;0;0;0;413466,356238218020000;5315599,885494509700000;7,840225950000047;47,987843848000068;0
182927;08;2;12;000;2019;10;07;3;3;0;1;0;1;0;0;0;0;0;460133,493451834660000;5427619,168094135800000;8,454944504000025;49,000182363000079;0
182928;08;2;26;085;2019;10;17;3;3;2;7;0;1;1;0;0;0;0;493925,081766314800000;5451671,876111466400000;8,916579745000036;49,217804450000074;0
182929;08;2;36;050;2019;10;17;3;2;0;7;0;1;0;0;0;0;0;485715,590134626250000;5423358,251370023900000;8,804849005000051;48,962975011000026;0
182930;08;2;22;000;2019;10;15;3;3;5;3;0;1;1;0;0;0;0;463202,761535756290000;5478573,069125032100000;8,492230253000059;49,458698544000072;0
182932;08;2;26;098;2019;10;09;3;3;0;3;0;1;1;0;0;0;0;478216,721177153290000;5460459,347549259700000;8,700397808000048;49,296491381000067;1
182933;08;2;21;000;2019;10;09;3;3;1;5;0;1;1;0;0;0;0;476879,914494485590000;5472164,470450561500000;8,681332644000065;49,401729023000030;0
182934;08;2;16;043;2019;10;15;3;3;5;3;0;1;1;0;0;0;0;441366,913280288690000;5412157,160447241700000;8,200613016000034;48,859606710000037;0
182935;08;2;15;099;2019;10;10;3;3;6;4;0;0;1;1;0;0;0;462730,638275842180000;5445876,533992230900000;8,488768191000077;49,164572014000044;0
182937;08;2;15;017;2019;10;07;3;3;5;3;0;1;0;0;0;0;0;456107,956256632690000;5421684,510210879100000;8,400550712000040;48,946526027000061;0
182938;08;2;12;000;2019;10;18;3;3;6;6;1;1;0;1;0;0;0;456317,952223897910000;5428710,989550083900000;8,402663746000030;49,009745215000066;1
182939;08;1;36;088;2019;10;15;3;2;6;7;0;0;0;1;0;1;0;581971,486073080450000;5408847,216236703100000;10,116859662000024;48,827191809000055;0
182941;08;1;21;000;2019;10;08;2;3;6;2;0;0;1;1;0;0;0;516154,292569859880000;5442949,049745161100000;9,221478222000030;49,139157398000066;0
182942;08;1;21;000;2019;10;08;2;3;6;7;0;1;0;1;0;0;0;516109,474129469130000;5444320,793192543100000;9,220918605000065;49,151497849000066;0
182943;08;3;17;065;2019;10;13;2;3;0;7;0;1;0;0;0;0;0;414168,580290381800000;5353555,367732768900000;7,841976478000049;48,329352212000060;0
182944;08;1;19;001;2019;10;16;2;3;6;4;0;0;1;1;0;0;0;550216,042302515360000;5409880,623265201200000;9,684361508000052;48,839867254000069;0
182947;08;2;12;000;2019;10;16;2;2;4;2;0;1;1;0;0;0;0;456662,019802895370000;5428802,585356460900000;8,407358702000067;49,010593390000054;0
182948;08;1;19;008;2019;10;06;2;3;6;4;2;0;0;1;0;0;1;532982,892796359960000;5422389,254036592300000;9,450521816000048;48,953543524000054;0
182949;08;1;18;048;2019;10;11;2;3;6;6;0;0;1;1;0;0;0;510264,905836597080000;5418542,143736049500000;9,140116144000047;48,919730666000078;0
182952;08;1;17;019;2019;10;15;2;3;5;3;0;1;1;0;0;0;0;551905,369279409760000;5393524,202571399500000;9,705318891000047;48,692597408000040;0
182953;08;1;16;042;2019;10;08;2;3;5;1;0;1;1;0;0;0;0;517505,574422795330000;5382623,101988719800000;9,237422999000046;48,596443488000034;0
182954;08;2;12;000;2019;10;17;2;3;5;2;0;1;1;0;0;0;0;454687,389583919200000;5427241,069497849800000;8,380531750000046;48,996405580000044;0
182956;08;1;16;080;2019;10;09;2;2;6;4;0;0;1;1;0;0;0;521905,772945575420000;5396034,097719913300000;9,297810638000044;48,716950759000042;0
182957;08;1;16;077;2019;10;07;2;3;5;6;1;1;1;0;0;0;0;515696,112577605060000;5390727,827014833700000;9,213188936000051;48,669402629000047;0
182958;08;1;15;045;2019;10;16;2;2;2;6;0;1;1;0;0;0;0;501363,066264992580000;5394393,862422494200000;9,018525701000044;48,702578458000062;0
182959;08;3;11;000;2019;10;08;2;3;0;7;0;1;0;0;0;0;0;414235,980377806350000;5315476,963806271600000;7,850563294000040;47,986841791000074;0
182966;08;1;11;000;2019;10;07;2;3;5;2;1;1;1;0;0;0;0;512333,383000000380000;5397656,552999999400000;9,167722608000076;48,731809246000068;0
182969;08;4;35;016;2019;10;18;1;3;5;3;0;1;0;0;0;0;0;535941,012982336800000;5277725,979928389200000;9,478602121000051;47,651931519000073;0
182971;08;4;15;061;2019;10;15;1;2;0;1;0;1;0;0;0;0;0;517199,872384957970000;5373528,215835683000000;9,232901034000065;48,514632189000054;0
