OBJECTID;UIDENTSTLA;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;LICHT;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
47577;08170529335010807670;08;4;35;035;2017;05;18;2;2;3;2;1;0;0;0;1;0;0;541155,343100000060000;5283386,541000000200000;9,548568333000048;47,702550540000061
47587;08170529311010778150;08;3;11;000;2017;05;08;2;3;5;2;1;1;0;0;0;0;0;412934,756999999980000;5314893,438900000400000;7,833245913000042;47,981416968000076
47605;08170529231202752030;08;2;36;013;2017;05;22;2;3;0;7;1;0;0;0;0;2;0;474123,044100000000000;5408606,743999999900000;8,647410711000021;48,829899607000073
47606;08170529222301781060;08;2;22;000;2017;05;10;2;3;5;2;1;1;0;0;0;0;0;464610,385000000010000;5485211,360999999600000;8,511059166000052;49,518490461000056
47612;08170529215102720860;08;2;15;102;2017;05;16;2;3;3;2;1;1;0;0;0;0;0;455300,670600000010000;5436312,152700000400000;8,387915027000076;49,078045090000046
47617;08170529136200691000;08;1;36;019;2017;05;09;2;2;5;3;1;1;0;0;0;0;0;583326,123000000020000;5425125,287999999700000;10,138633947000073;48,973416509000060
47620;08170529128010759680;08;1;28;131;2017;05;00;2;2;6;7;0;0;1;0;1;2;0;537286,278599999960000;5512182,209499999900000;9,517709474000071;49,760959315000036
47622;08170529126010763590;08;1;26;039;2017;05;08;2;2;6;4;0;1;1;0;0;0;0;548375,002600000010000;5460479,994300000400000;9,665322341000035;49,295150193000040
47625;08170529118100888640;08;1;18;079;2017;05;15;2;2;6;6;1;0;1;0;0;0;0;510529,411399999980000;5422147,180999999900000;9,143819769000061;48,952156016000060
47629;08170527325010806120;08;4;17;045;2017;05;17;7;2;0;4;0;0;1;1;0;0;0;491908,677700000000000;5331323,447800000200000;8,891246414000023;48,135113705000037
47630;08170527316200741530;08;3;16;056;2017;05;13;7;3;5;3;1;1;0;0;0;0;0;419129,641999999990000;5325048,140999999800000;7,914330101000076;48,073577073000081
47636;08170529111500795030;08;1;11;000;2017;05;14;2;2;5;3;1;1;0;0;0;0;0;506388,412000000010000;5405540,792000000400000;9,086999074000062;48,802824944000065
47646;08170528436400749240;08;4;36;009;2017;05;13;1;3;4;2;1;1;0;0;0;0;0;556741,915599999950000;5307662,261599999900000;9,759486763000041;47,919770669000059
47649;08170528435200688080;08;4;35;066;2017;05;17;1;3;0;1;1;0;0;0;0;0;0;517450,811400000010000;5285023,260599999700000;9,232675635000021;47,718352492000065
47655;08170527299200803550;08;2;12;000;2017;05;19;7;3;5;3;1;1;0;0;0;0;0;452829,246700000020000;5429241,892199999700000;8,354898305000063;49,014263878000065
47656;08170527317000806850;08;3;17;089;2017;05;14;7;2;2;6;1;0;0;0;0;0;0;431574,761999999990000;5376525,492999999800000;8,073030742000071;48,538100509000060
47663;08170601136010828500;08;1;36;088;2017;06;10;5;2;5;3;1;0;0;0;1;0;0;580205,355899999970000;5409621,290099999900000;10,092952240000045;48,834384613000054
47670;08170604121400904860;08;1;25;017;2017;06;11;1;3;5;3;1;1;0;0;0;0;1;499595,840600000000000;5433234,364900000400000;8,994468600000062;49,051981555000054
47672;08170604117200839900;08;1;17;024;2017;06;12;1;3;5;3;1;1;0;0;0;0;1;560723,174000000000000;5385859,449000000000000;9,824003567000034;48,622855446000074
47686;08170603436500882800;08;4;36;009;2017;06;00;7;2;0;1;1;0;0;0;0;2;0;555288,287000000010000;5307671,481999999800000;9,740032926000026;47,919980643000031
47700;08170531437211780000;08;4;37;078;2017;05;07;4;3;5;2;1;1;0;0;0;0;0;508249,034999999970000;5315729,905000000300000;9,110572471000069;47,994815511000070
47704;08170531435211756800;08;4;35;036;2017;05;09;4;3;0;1;1;0;0;0;0;0;0;519945,596000000020000;5282496,387000000100000;9,265823194000063;47,695544553000047
47707;08170531435100712050;08;4;35;016;2017;05;14;4;3;0;7;1;0;0;0;0;0;0;536295,753600000050000;5278915,309100000200000;9,483424555000056;47,662612595000041
47713;08170531416200748930;08;4;16;041;2017;05;06;4;3;5;3;1;1;0;0;0;0;0;504891,640599999980000;5371120,193400000200000;9,066209052000033;48,493185223000069
47715;08170531337010768800;08;3;37;066;2017;05;17;4;2;5;3;1;0;0;0;1;0;0;428341,388199999990000;5267746,832600000300000;8,047453258000076;47,559183823000069
47729;08170531317600734300;08;3;17;039;2017;05;11;4;2;8;7;1;1;0;0;0;0;0;440175,456799999990000;5348124,410100000000000;8,193583068000066;48,283493613000076
47732;08170603435100918080;08;4;35;013;2017;06;16;7;3;8;1;1;0;0;0;0;0;0;540561,446800000030000;5275623,060300000000000;9,539931650000028;47,632737665000036
47738;08170603337100813800;08;3;37;076;2017;06;22;7;3;0;1;1;0;0;0;0;2;1;427080,436400000010000;5268217,076100000200000;8,030616029000044;47,563273991000074
47739;08170603335200911230;08;3;35;063;2017;06;16;7;3;0;2;1;0;0;0;1;0;0;494151,902799999980000;5288794,168999999800000;8,921975026000041;47,752490987000044
47744;08170603326400846260;08;3;26;074;2017;06;12;7;3;5;2;1;1;0;0;0;0;0;459908,636300000010000;5323202,383500000500000;8,461916065000025;48,060839756000064
47755;08170531317200748620;08;3;17;057;2017;05;14;4;2;0;7;1;0;0;0;0;0;0;416904,141100000010000;5383241,191700000300000;7,872980040000073;48,596733664000055
47756;08170531317000807000;08;3;17;110;2017;05;17;4;2;5;3;1;0;0;1;0;0;0;429904,575499999980000;5381072,557599999900000;8,049641725000072;48,578817291000064
47759;08170603235200815510;08;2;35;006;2017;06;11;7;3;0;7;1;0;0;0;1;0;0;470544,422299999980000;5381735,678200000000000;8,600568797000051;48,588012004000063
47760;08170603235010907170;08;2;31;000;2017;06;11;7;2;6;7;0;1;1;0;0;0;1;481310,617000000030000;5417456,579400000200000;8,744940239000073;48,909768272000065
47775;08170603136100894170;08;1;36;002;2017;06;10;7;3;4;2;1;1;0;0;0;0;0;565526,433700000050000;5418666,333800000100000;9,894401295000023;48,917464909000046
47777;08170603127100873250;08;1;27;025;2017;06;10;7;3;6;4;0;1;1;0;0;0;0;556260,784400000000000;5427615,901800000100000;9,769179795000071;48,998876510000059
47778;08170603127100828650;08;1;27;013;2017;06;17;7;3;0;1;1;0;0;0;0;0;0;567182,949999999950000;5428041,099999999600000;9,918556088000059;49,001608927000063
47783;08170603119400835860;08;1;19;091;2017;06;14;7;3;0;7;1;0;0;0;0;0;0;527320,435900000040000;5406870,219100000300000;9,372141490000047;48,814216510000051
47793;08170603116010851300;08;1;16;033;2017;06;09;7;3;5;3;1;1;0;0;0;0;0;533915,018999999970000;5388932,121000000300000;9,460489879000022;48,652525014000048
47797;08170603111320885370;08;1;11;000;2017;06;12;7;3;0;3;1;0;0;0;1;0;0;514600,354999999980000;5406038,610299999800000;9,198848671000064;48,807164601000068
47800;08170602426100809440;08;4;26;021;2017;06;13;6;3;0;1;1;0;0;0;0;0;1;557714,785900000020000;5327091,701200000000000;9,775122104000047;48,094477943000072
47801;08170602426010835140;08;4;26;087;2017;06;10;6;3;5;3;1;1;0;0;0;0;0;570841,044299999950000;5323646,857400000100000;9,950816529000065;48,062164535000079
47813;08170531226600768510;08;2;26;096;2017;05;11;4;3;0;3;1;0;0;0;1;0;0;475786,744599999980000;5488775,390200000300000;8,665248805000033;49,551097050000067
47819;08170602325010921890;08;4;17;075;2017;06;09;6;1;0;1;1;0;0;0;0;0;0;508537,879100000020000;5336288,174700000300000;9,114855294000051;48,179775127000028
47821;08170602317500918560;08;3;17;096;2017;06;17;6;3;5;3;1;1;0;0;0;0;0;421977,308399999980000;5368735,602699999700000;7,944489882000028;48,466911310000057
47823;08170602317300912740;08;3;17;065;2017;06;14;6;3;5;3;1;1;0;0;0;0;0;414034,349200000000000;5355115,213399999800000;7,839847516000020;48,343364485000052
47824;08170602317000922940;08;3;17;096;2017;06;05;6;2;0;6;1;1;0;0;0;1;0;424328,849400000010000;5370164,941999999800000;7,976038038000070;48,480055554000046
47825;08170602316200867380;08;3;16;055;2017;06;14;6;3;5;3;1;1;0;0;0;0;0;428378,052000000030000;5333642,429999999700000;8,037025451000034;48,151994990000048
47838;08170602237100836490;08;2;37;045;2017;06;06;6;3;0;7;1;0;0;0;0;0;0;459081,353200000010000;5362675,132500000300000;8,446999222000045;48,415899692000039
47841;08170531222014705900;08;2;22;000;2017;05;16;4;3;3;6;1;0;0;0;1;0;0;461900,767500000020000;5481353,621600000200000;8,473996924000062;49,483627956000078
47844;08170531222014698770;08;2;22;000;2017;05;17;4;3;6;4;0;0;1;0;1;0;0;463005,006300000010000;5478958,315299999900000;8,489465519000021;49,462151644000073
47846;08170602211010872510;08;2;16;007;2017;06;06;6;2;3;6;1;1;0;0;0;0;0;434448,771899999990000;5394619,756199999700000;8,109100698000077;48,701167599000030
47853;08170602126010882910;08;1;25;063;2017;06;18;6;2;6;4;0;0;1;1;0;0;0;523322,255899999990000;5465253,955799999600000;9,321048801000075;49,339561959000036
47860;08170602117200874410;08;1;17;024;2017;06;08;6;2;0;1;1;0;0;0;0;0;0;561965,859300000010000;5385013,538300000100000;9,840738351000027;48,615124399000081
47866;08170602111500890330;08;1;11;000;2017;06;08;6;3;5;3;1;1;0;0;0;0;0;509204,853000000000000;5397410,213100000300000;9,125172115000055;48,729647239000030
47871;08170531221200727590;08;2;21;000;2017;05;16;4;3;4;6;1;0;0;0;0;0;0;479725,851000000020000;5473676,633000000400000;8,720480845000054;49,415432180000039
47876;08170531221000808760;08;2;21;000;2017;05;20;4;2;4;2;1;1;0;0;0;0;0;475078,606000000030000;5471429,333999999800000;8,656551525000054;49,395045506000031
47878;08170601417300856450;08;4;17;031;2017;06;18;5;3;5;3;1;1;0;0;0;0;0;497117,478999999990000;5357331,036000000300000;8,961079512000026;48,369143399000052
47889;08170601335400821110;08;3;35;079;2017;06;16;5;2;8;7;1;0;0;0;0;0;0;498913,063900000010000;5298868,117200000200000;8,985472910000055;47,843156995000072
47893;08170601335010923470;08;4;35;016;2017;06;17;5;2;0;7;1;0;0;0;0;0;0;534971,793900000050000;5279464,947300000100000;9,465835295000034;47,667630860000031
47911;08170601235010907060;08;2;31;000;2017;06;07;5;3;6;4;0;1;1;0;0;0;0;478918,133700000010000;5416802,284300000400000;8,712323478000030;48,903805633000047
47917;08170601231102824350;08;2;36;025;2017;06;18;5;3;6;4;0;1;1;0;0;0;0;489878,542200000030000;5406157,800800000300000;8,862148240000067;48,808325911000054
47918;08170601231102824340;08;2;36;038;2017;06;18;5;3;1;6;1;1;0;0;0;0;0;485263,716599999990000;5427057,147300000300000;8,798541574000069;48,996238165000079
47920;08170601222700879150;08;2;22;000;2017;06;16;5;3;5;2;1;1;0;0;0;0;0;461469,927000000030000;5481219,224700000100000;8,468062046000057;49,482391927000037
47924;08170601216200916910;08;2;16;007;2017;06;13;5;3;5;3;1;1;0;0;0;0;0;435009,596800000000000;5396631,328599999700000;8,116405077000024;48,719320375000052
47925;08170601216200916900;08;2;16;028;2017;06;18;5;2;0;7;1;0;0;0;0;0;0;427151,558000000020000;5397687,196000000500000;8,009398200000021;48,727948861000073
47935;08170609335300858290;08;3;35;075;2017;06;13;6;3;5;3;1;1;0;0;0;0;0;490966,936300000000000;5289967,759200000200000;8,879457080000066;47,763013667000052
47937;08170609335010923560;08;4;36;083;2017;06;22;6;2;5;3;1;1;0;0;0;2;1;532691,628299999980000;5299623,737800000200000;9,436979822000069;47,849124968000069
47941;08170606116100871600;08;1;16;056;2017;06;16;3;3;0;1;1;0;0;0;0;0;1;531143,741299999990000;5395301,688099999900000;9,423343186000068;48,709969091000062
47945;08170609317114840970;08;3;17;089;2017;06;16;6;2;5;3;1;1;0;0;0;0;0;432985,084600000000000;5375005,795199999600000;8,092378479000047;48,524582729000031
47948;08170609299200919320;08;2;12;000;2017;06;21;6;2;5;3;1;0;0;0;1;1;0;456377,941200000000000;5425940,320899999700000;8,403781560000027;48,984826926000039
47958;08170605435200870880;08;4;35;036;2017;06;17;2;3;2;6;1;1;0;0;0;0;1;520392,747399999990000;5282528,071999999700000;9,271783978000030;47,695815681000056
47962;08170609222600884710;08;2;22;000;2017;06;17;6;3;5;2;1;1;0;0;0;0;1;461776,301900000020000;5484655,703700000400000;8,471959139000035;49,513320555000064
47971;08170605317010810830;08;3;17;065;2017;06;20;2;2;2;6;0;1;1;1;1;0;0;417531,266599999970000;5356040,866200000000000;7,886849503000065;48,352156919000038
47975;08170610417300903800;08;4;17;025;2017;06;10;7;3;0;7;1;0;0;0;0;0;0;486493,395200000030000;5357346,299700000300000;8,817630559000065;48,369142759000056
47981;08170605235010907230;08;2;31;000;2017;06;22;2;3;2;6;0;1;1;0;0;2;0;476589,919500000020000;5417559,560899999900000;8,680510463000076;48,910534183000038
47982;08170610415400875550;08;4;15;061;2017;06;16;7;3;0;6;1;0;0;0;0;0;0;516370,435300000010000;5370310,103099999900000;9,221543639000061;48,485703148000027
47985;08170610337200877940;08;3;37;002;2017;06;16;7;3;3;6;1;1;0;0;0;0;0;433623,571999999990000;5271897,218999999600000;8,117031971000074;47,597085557000071
47990;08170610335300825940;08;3;35;026;2017;06;15;7;2;5;3;1;1;0;0;0;0;0;480731,566999999980000;5282137,767300000400000;8,743217383000058;47,692338395000036
47991;08170610335200911310;08;3;35;055;2017;06;11;7;2;0;7;1;0;0;0;0;0;0;495290,115300000000000;5285404,228699999900000;8,937197669000057;47,721998993000057
47995;08170610317600904480;08;3;17;145;2017;06;14;7;2;0;7;1;0;0;0;0;0;0;446606,280600000000000;5344905,393699999900000;8,280667657000038;48,255110328000058
48018;08170605199200901850;08;1;18;067;2017;06;04;2;3;6;6;0;1;1;0;0;2;0;507202,141400000020000;5414160,248900000000000;9,098232157000041;48,880355403000067
48028;08170610121200889730;08;1;21;000;2017;06;19;7;3;0;1;1;0;0;0;0;0;0;516201,742199999980000;5443742,767000000000000;9,222160673000076;49,146295893000058
48034;08170610119100829440;08;1;19;083;2017;06;13;7;2;5;3;1;1;0;0;0;0;0;535448,557599999940000;5419043,385200000400000;9,483908717000077;48,923309675000041
48043;08170609436200922500;08;4;36;064;2017;06;08;6;3;0;1;1;0;0;0;0;0;0;546623,905400000050000;5291546,932500000100000;9,622330147000071;47,775598541000079
48054;08170609415400853400;08;4;15;061;2017;06;09;6;3;3;2;1;1;0;0;0;0;0;515149,198700000010000;5371589,521900000100000;9,205062975000033;48,497243880000042
48071;08170605111500911830;08;1;11;000;2017;06;04;2;3;5;3;1;1;0;0;0;2;0;509419,522999999990000;5398270,566999999800000;9,128110959000026;48,737383785000077
48081;08170609118300840160;08;1;18;051;2017;06;19;6;3;0;1;1;0;0;0;0;0;0;510522,267600000020000;5414822,973500000300000;9,143533284000057;48,886269655000035
48103;08170608415100855140;08;4;15;062;2017;06;18;5;3;2;6;1;1;0;0;0;0;0;520027,859000000000000;5377625,497999999700000;9,271390904000043;48,551408515000048
48112;08170608325010921980;08;3;25;001;2017;06;17;5;1;6;4;0;1;1;0;0;0;0;455796,488100000020000;5348494,527499999900000;8,404097238000077;48,288107001000071
48114;08170608317300895260;08;3;17;031;2017;06;14;5;2;6;4;0;1;1;0;0;0;0;416956,663000000000000;5358373,885800000300000;7,878634545000068;48,373066875000063
48126;08170608226700879890;08;2;26;095;2017;06;08;5;3;4;6;1;0;0;0;0;0;0;472960,319599999990000;5458615,640599999600000;8,628228635000028;49,279697238000040
48138;08170608211010872530;08;2;16;043;2017;06;07;5;3;5;3;1;0;0;0;1;0;0;443770,540199999990000;5412231,396800000200000;8,233370056000069;48,860496999000077
48141;08170608136300855860;08;1;36;020;2017;06;14;5;3;0;1;1;0;0;0;0;0;0;564522,547400000040000;5415213,169599999700000;9,880154871000059;48,886510151000039
48149;08170608127202876970;08;1;27;014;2017;06;15;5;3;6;4;0;1;1;0;0;0;0;578397,433800000000000;5442785,188000000100000;10,074715931000071;49,132893843000033
48156;08170604335100865370;08;3;35;043;2017;06;19;1;3;0;7;1;0;0;0;1;0;0;513248,424100000000000;5279506,450299999700000;9,176477012000021;47,668814216000044
48158;08170608118400836970;08;1;18;048;2017;06;17;5;3;9;7;1;0;0;0;0;0;0;515853,213200000000000;5414269,649000000200000;9,216230312000050;48,881178655000042
48161;08170608116500846430;08;1;16;049;2017;06;17;5;2;5;3;1;1;0;0;0;0;0;525566,645699999990000;5387116,447599999600000;9,347028141000067;48,636588568000036
48163;08170608116200893360;08;1;16;078;2017;06;17;5;2;0;1;1;0;0;0;0;0;0;509764,464800000020000;5393364,597900000400000;9,132686241000044;48,693244185000026
48164;08170608116010810930;08;1;16;041;2017;06;19;5;2;5;3;1;1;0;0;0;0;0;519718,536000000020000;5384079,515999999800000;9,267505610000058;48,609479805000035
48166;08170608115300945530;08;1;15;050;2017;06;15;5;3;5;2;1;1;0;0;0;0;0;491252,184899999990000;5400814,449099999900000;8,880970597000044;48,760278320000054
48190;08170607335010923520;08;4;35;057;2017;06;19;4;2;2;6;1;0;0;0;0;0;0;550407,732500000040000;5275952,847500000100000;9,671029605000058;47,635013119000064
48212;08170607121200867900;08;1;21;000;2017;06;15;4;3;0;7;1;0;0;0;0;0;0;515424,144199999980000;5442734,110200000000000;9,211459606000062;49,137242711000056
48220;08170607117400811730;08;1;17;038;2017;06;12;4;3;6;4;0;1;1;0;0;0;1;547385,785400000050000;5397758,115299999700000;9,644394718000058;48,731043166000063
48242;08170606335010923510;08;4;36;064;2017;06;14;3;2;0;7;1;0;0;0;0;0;1;544395,864399999960000;5286740,037600000400000;9,592101384000046;47,732507848000068
48246;08170606317510912990;08;3;17;034;2017;06;09;3;3;2;7;1;0;0;0;0;0;0;428379,912100000020000;5357698,214200000300000;8,032977402000029;48,368389014000059
48251;08170606311010902420;08;3;36;091;2017;06;12;3;2;5;3;1;1;0;0;0;0;1;394292,810999999990000;5271788,463600000400000;7,593995557000028;47,590887857000041
48252;08170606311010902400;08;3;36;084;2017;06;09;3;3;6;4;0;1;1;0;0;0;1;405380,612700000000000;5277379,167799999900000;7,740227205000053;47,642892390000043
48260;08170606221000924000;08;2;21;000;2017;06;14;3;3;0;1;1;0;0;0;0;0;0;479345,271300000020000;5473522,950699999900000;8,715241868000021;49,414037028000052
48262;08170606216100877110;08;2;16;043;2017;06;18;3;3;0;7;1;0;0;0;0;0;0;444022,108200000020000;5412121,622299999900000;8,236814618000039;48,859532326000078
48273;08170606119113892650;08;1;19;044;2017;06;10;3;3;6;4;0;1;1;0;0;0;0;542327,002199999990000;5425607,140700000300000;9,578484108000055;48,981920021000064
48284;08170616116100871650;08;1;16;019;2017;06;16;6;3;5;3;1;1;0;0;0;0;0;529958,978099999950000;5398602,661600000200000;9,407478721000075;48,739722101000041
48289;08170616111240812360;08;1;11;000;2017;06;23;6;2;8;7;1;0;0;0;0;2;0;518421,097899999990000;5406334,451299999800000;9,250897863000034;48,809724428000038
48300;08170615317500873490;08;3;17;096;2017;06;09;5;3;5;3;1;1;0;0;0;0;0;423098,549999999990000;5370518,472000000100000;7,959327735000045;48,483086238000055
48307;08170615311100903610;08;3;15;015;2017;06;15;5;3;4;6;1;0;0;0;0;0;0;397367,554999999990000;5321513,117999999800000;7,623104411000043;48,038650058000030
48316;08170614317300895200;08;3;17;065;2017;06;15;4;3;5;2;1;1;0;0;0;0;0;417553,630100000010000;5354778,172199999900000;7,887398574000031;48,340801979000048
48321;08170615231102824590;08;2;36;061;2017;06;11;5;3;0;6;1;1;0;0;0;0;0;488729,545900000030000;5433317,459499999900000;8,845748456000024;49,052626089000057
48323;08170615221200848400;08;2;21;000;2017;06;12;5;3;6;4;1;0;1;0;0;0;0;478418,601599999990000;5473392,380599999800000;8,702473535000024;49,412830404000033
48331;08170615215102841310;08;2;15;109;2017;06;10;5;3;5;3;1;1;0;0;0;0;0;462390,816200000000000;5438302,695799999900000;8,484813383000073;49,096424249000052
48337;08170615121500853260;08;1;25;005;2017;06;12;5;3;3;6;1;1;0;0;0;0;0;515511,979600000020000;5455460,273799999600000;9,213155096000037;49,251715520000062
48338;08170615119500842870;08;1;19;085;2017;06;17;5;3;6;4;1;0;1;0;0;0;0;528402,927799999950000;5413094,120900000400000;9,387317638000070;48,870156062000035
48344;08170615116010851450;08;1;16;054;2017;06;14;5;3;3;6;1;1;0;0;0;0;0;533647,499399999970000;5380041,923899999800000;9,456136716000060;48,572563811000066
48346;08170614235200815620;08;2;35;060;2017;06;20;4;3;5;3;1;1;0;0;0;0;0;477182,717599999970000;5379854,230299999900000;8,690688855000076;48,571363279000082
