OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
150466;08200531416010764480;08;4;15;061;2020;05;21;1;2;8;1;0;1;0;0;0;0;0;513693,854799999860000;5372234,873800000200000;9,185384394000039;48,503083102000062;0
150467;08200602212010789630;08;2;12;000;2020;06;15;3;3;5;3;0;1;0;0;0;0;0;453236,765599999580000;5428787,287699999300000;8,360523498000021;49,010205716000030;0
150468;08200531415300755920;08;4;15;091;2020;05;14;1;3;0;7;0;1;0;0;0;0;0;515681,844399999830000;5359473,794800000300000;9,211819246000061;48,388232527000071;0
150469;08200602212010781950;08;2;12;000;2020;06;09;3;3;3;6;0;1;1;0;0;0;0;455625,172399999570000;5425999,088500000500000;8,393487035000021;48,985301922000076;0
150470;08200531337200768240;08;3;37;126;2020;05;18;1;3;0;7;0;1;1;0;0;0;0;438797,025799999940000;5274169,602299999400000;8,185526684000024;47,618039011000064;0
150471;08200602212010780370;08;2;12;000;2020;06;12;3;3;0;7;0;1;0;0;0;0;1;455859,139899999830000;5427575,063100000800000;8,396513500000026;48,999494783000046;0
150472;08200531337010770400;08;3;37;097;2020;05;18;1;3;0;7;0;1;1;0;0;0;0;434957,492899999950000;5290053,652200000400000;8,132069200000046;47,760568063000051;0
150473;08200606119200786040;08;1;19;093;2020;06;13;7;3;0;1;0;1;0;0;0;0;0;523492,993599999700000;5406131,549100000400000;9,319965156000023;48,807728115000032;1
150474;08200602136200787430;08;1;36;089;2020;06;16;3;3;5;2;0;1;1;0;0;0;0;583012,323099999690000;5417380,159900000300000;10,132769230000065;48,903799452000044;0
150478;08200531336300760920;08;3;36;081;2020;05;18;1;3;5;3;0;1;1;0;0;0;0;411263,595499999820000;5277597,068499999100000;7,818491921000032;47,645685847000038;0
150482;08200602118300846470;08;1;18;046;2020;06;17;3;3;8;7;0;1;0;0;0;0;0;513334,365699999970000;5412418,790100000800000;9,181814283000051;48,864588057000049;0
150484;08200531317300756930;08;3;17;065;2020;05;10;1;3;3;2;0;1;0;0;0;0;0;418989,214599999600000;5354335,049599999600000;7,906853103000060;48,337001817000044;0
150488;08200602116100809800;08;1;16;019;2020;06;16;3;2;0;7;0;1;0;0;0;0;0;522572,144799999890000;5398518,332800000900000;9,307005892000063;48,739274952000073;0
150489;08200602116010788630;08;1;16;070;2020;06;16;3;2;3;6;0;1;1;0;0;0;0;539506,207899999800000;5385010,301999999200000;9,536028581000039;48,616916639000067;0
150490;08200531317100768400;08;3;17;001;2020;05;14;1;3;0;7;0;1;0;0;0;0;0;432659,173999999650000;5385877,324999999300000;8,086204398000064;48,622338804000037;0
150491;08200602115300872800;08;1;15;042;2020;06;19;3;2;0;7;0;1;0;0;0;0;0;496012,381500000130000;5406126,539799999400000;8,945689853000033;48,808114322000051;0
150492;08200531311500756370;08;3;15;113;2020;05;12;1;2;9;1;0;1;0;0;0;0;0;436535,983599999920000;5307899,104100000100000;8,150513173000036;47,921271129000047;0
150495;08200602115200869780;08;1;15;034;2020;06;13;3;3;5;3;0;1;1;0;0;0;0;483782,103299999610000;5375328,422399999600000;8,780325633000075;48,530853519000061;0
150498;08200602111500781040;08;1;11;000;2020;06;15;3;2;0;1;0;1;0;0;0;0;0;510706,082399999720000;5409483,674799999200000;9,145900997000069;48,838235226000052;0
150501;08200606317500784800;08;3;17;096;2020;06;06;7;3;8;7;0;1;0;0;0;0;0;422274,313099999910000;5371456,745400000400000;7,948001100000056;48,491424536000068;1
150502;08200604222800783530;08;2;22;000;2020;06;12;5;3;6;7;0;0;1;1;0;0;0;464552,084200000390000;5485036,934499999500000;8,510269384000026;49,516918179000072;0
150503;08200601437000778770;08;4;37;031;2020;06;14;2;1;6;4;0;0;0;1;1;0;0;516719,735100000170000;5342899,410499999300000;9,225181152000062;48,239092357000061;0
150507;08200605111330871410;08;1;11;000;2020;06;18;6;3;6;7;0;0;1;1;0;0;0;512361,946499999610000;5409253,263900000600000;9,168459837000057;48,836131723000051;1
150508;08200601436300778790;08;4;36;049;2020;06;11;2;3;0;1;0;1;0;0;0;0;0;577658,531499999580000;5284784,931700000500000;10,035313512000073;47,711773553000057;0
150509;08200601435100794880;08;4;35;016;2020;06;23;2;3;3;6;2;1;1;0;0;0;0;534864,736700000240000;5278243,470699999500000;9,464311845000054;47,656646498000043;0
150510;08200531311010757830;08;3;11;000;2020;05;17;1;3;0;1;0;1;0;0;0;0;0;404655,577600000430000;5317713,175699999600000;7,721698274000062;48,005599978000077;0
150512;08200605136010789280;08;1;36;065;2020;06;13;6;2;4;1;0;1;0;0;0;0;0;558492,194099999960000;5405370,954500000900000;9,796498149000058;48,798577999000031;0
150513;08200613225100801200;08;2;25;117;2020;06;18;7;3;0;1;0;1;0;0;0;0;0;516893,082000000400000;5474976,619699999700000;9,232960267000067;49,427228690000049;0
150514;08200608311010814180;08;3;11;000;2020;06;15;2;3;0;7;0;1;0;1;0;0;0;411170,924999999810000;5316871,792999999600000;7,809204801000021;47,998970273000054;0
150515;08200608426100790530;08;4;26;066;2020;06;15;2;3;5;3;0;1;0;0;0;0;0;584231,424999999810000;5323309,985999999600000;10,130440230000033;48,057506652000029;0
150516;08200609215102793180;08;2;15;102;2020;06;16;3;3;5;3;0;1;1;0;0;0;0;455620,261699999680000;5435731,040699999800000;8,392354814000044;49,072841115000074;0
150517;08200612311010796970;08;3;11;000;2020;06;09;6;3;5;3;0;1;1;0;0;0;0;411790,485000000340000;5319086,176000000900000;7,817052963000037;48,018974997000043;0
150518;08200608226200809280;08;2;26;032;2020;06;07;2;3;4;6;0;1;0;0;0;0;0;466755,811400000010000;5463674,389699999200000;8,542503744000044;49,324894012000073;0
150519;08200611416010806530;08;4;15;061;2020;06;19;5;3;5;3;0;1;1;0;0;0;0;514876,645100000310000;5371201,507799999800000;9,201359829000069;48,493759681000029;0
150521;08200608226100790580;08;2;26;013;2020;06;15;2;3;4;2;0;1;0;0;0;0;1;500341,643699999900000;5473855,869500000000000;9,004710416000023;49,417382142000065;0
150522;08200610221200793680;08;2;21;000;2020;06;11;4;2;0;7;0;1;0;0;0;0;0;476980,285299999640000;5472578,081499999400000;8,682692074000045;49,405453196000053;1
150523;08200613116400869470;08;1;16;072;2020;06;20;7;3;5;3;0;1;1;0;0;0;0;531145,476999999960000;5393852,162000000500000;9,423257423000052;48,696929306000072;0
150524;08200608222800788750;08;2;22;000;2020;06;20;2;3;5;3;0;1;1;0;0;0;0;461745,042100000200000;5488369,000000000000000;8,471167138000055;49,546717470000033;0
150526;08200611212010816320;08;2;12;000;2020;06;03;5;2;5;3;2;1;1;0;0;0;0;454252,334999999960000;5428583,164000000800000;8,374433303000046;49,008445737000045;0
150528;08200608222500801000;08;2;22;000;2020;06;11;2;3;0;2;0;1;1;0;0;0;0;463567,361299999990000;5477669,111099999400000;8,497344362000035;49,450589818000026;0
150529;08200610116010811580;08;1;16;077;2020;06;21;4;3;5;3;2;1;1;0;0;0;0;516065,503399999810000;5391553,897600000700000;9,218238159000066;48,676824619000058;1
150532;08200612135010808610;08;1;35;019;2020;06;15;6;3;0;1;0;1;0;0;0;0;0;585946,572700000370000;5394033,435499999700000;10,167915121000021;48,693417563000025;0
150533;08200611111500804830;08;1;11;000;2020;06;19;5;3;5;3;0;1;1;0;0;0;0;510577,510499999860000;5396981,243599999700000;9,143827123000051;48,725766435000025;0
150534;08200613336200824960;08;3;36;105;2020;06;12;7;3;0;2;0;1;1;0;0;0;0;397760,969499999660000;5268414,541999999400000;7,640897403000054;47,561094442000069;0
150539;08200608221300790410;08;2;26;012;2020;06;12;2;3;2;6;0;1;1;0;0;0;0;473573,600999999790000;5477461,235300000800000;8,635409315000061;49,449237624000034;0
150541;08200608221200855040;08;2;21;000;2020;06;07;2;3;6;6;0;1;0;1;0;0;0;478444,225899999960000;5473360,188400000300000;8,702828541000031;49,412541748000081;0
150542;08200609435100827890;08;4;35;016;2020;06;19;3;3;6;4;0;1;0;1;0;0;0;536486,272499999960000;5278759,836799999700000;9,485949008000034;47,661203030000081;0
150543;08200612426100812900;08;4;26;021;2020;06;15;6;3;5;3;0;1;1;0;0;0;0;560210,373700000350000;5326202,659499999100000;9,808509618000073;48,086249046000034;0
150547;08200615215302819530;08;2;15;089;2020;06;13;2;2;8;1;0;1;0;0;0;0;0;469243,166299999690000;5430753,708699999400000;8,579250493000075;49,028899780000074;0
150548;08200610421300819780;08;4;25;039;2020;06;14;4;3;0;6;0;1;1;0;0;0;0;566881,250300000420000;5350370,079900000200000;9,901883348000069;48,302988486000061;0
150549;08200613325202801130;08;3;25;049;2020;06;12;7;3;0;1;0;1;0;0;0;0;0;473235,180999999870000;5333119,688100000800000;8,640150683000059;48,150762575000044;0
150551;08200608426010805040;08;4;26;097;2020;06;15;2;2;0;1;0;1;0;0;0;0;0;535123,400000000370000;5333634,507999999400000;9,472268301000042;48,154987470000037;0
150552;08200609222014807660;08;2;22;000;2020;06;18;3;2;6;7;1;1;0;1;0;0;0;461476,910199999810000;5480928,179800000000000;8,468186802000048;49,479774574000032;0
150554;08200608212010810560;08;2;12;000;2020;06;22;2;3;6;4;2;0;1;1;0;0;0;454299,942900000140000;5428871,113700000600000;8,375051850000034;49,011039391000054;0
150557;08200612118200809240;08;1;18;027;2020;06;18;6;3;0;1;0;1;0;0;0;0;0;501445,643799999730000;5412643,157700000300000;9,019712220000031;48,866748087000076;0
150561;08200613221200801600;08;2;21;000;2020;06;14;7;3;6;7;0;0;0;1;0;0;1;474573,626799999740000;5471564,163400000000000;8,649583778000022;49,396237392000046;0
150562;08200608212010804610;08;2;12;000;2020;06;05;2;2;5;3;0;1;0;0;0;0;1;454939,422700000000000;5426469,383099999300000;8,384062664000055;48,989482625000051;0
150563;08200608416200790340;08;4;16;041;2020;06;15;2;3;0;1;0;1;0;0;0;0;0;504014,099999999630000;5373833,278999999200000;9,054357516000039;48,517599414000074;0
150564;08200609119200816430;08;1;19;020;2020;06;18;3;3;8;1;0;1;0;0;0;0;0;520710,218799999920000;5406764,763499999400000;9,282097344000022;48,813523357000065;0
150566;08200608136300799710;08;1;36;065;2020;06;14;2;3;5;3;0;1;1;0;0;0;0;556346,290500000120000;5404452,919700000400000;9,767153879000034;48,790518361000068;0
150567;08200611317600797300;08;3;17;039;2020;06;15;5;3;5;3;0;1;1;0;0;0;0;441579,717100000010000;5344244,595499999800000;8,213046222000060;48,248722287000078;0
150572;08200608119200813890;08;1;19;020;2020;06;16;2;3;0;4;0;0;0;1;0;0;1;519400,553799999880000;5408662,605499999600000;9,264348154000061;48,830638237000073;0
150573;08200610317200825790;08;3;17;057;2020;06;13;4;2;0;7;0;1;0;0;0;0;0;417054,893400000410000;5379849,496400000500000;7,875701126000024;48,566246922000062;0
150574;08200613135200853810;08;1;35;019;2020;06;10;7;2;0;7;0;1;0;0;0;0;1;585954,834400000050000;5394029,921800000600000;10,168026633000068;48,693384822000041;0
150577;08200611235100970760;08;2;35;018;2020;06;00;5;3;8;7;2;0;1;1;0;0;0;462795,289300000300000;5405378,599300000800000;8,493361209000057;48,800285292000069;1
150581;08200608118600789270;08;1;18;073;2020;06;18;2;3;0;1;0;1;0;0;0;0;0;499291,898000000040000;5425693,507300000600000;8,990321945000062;48,984146832000079;0
150582;08200612121600811540;08;1;25;110;2020;06;13;6;3;2;6;0;1;1;0;0;0;0;526262,031600000340000;5443042,054999999700000;9,360060862000069;49,139645031000043;0
150585;08200612212010806220;08;2;12;000;2020;06;10;6;3;5;7;0;1;1;0;0;0;0;455125,831299999730000;5428685,387800000600000;8,386365718000036;49,009429385000033;0
150587;08200614117010803490;08;4;25;002;2020;06;09;1;2;5;3;0;1;1;0;0;0;0;552896,571000000460000;5352503,012000000100000;9,713586815000042;48,323500465000052;1
150588;08200608118400814050;08;1;18;048;2020;06;12;2;3;0;7;0;1;0;0;0;0;0;511809,403199999590000;5414454,441500000700000;9,161080266000056;48,882931239000072;0
150590;08200612337200812030;08;3;37;060;2020;06;17;6;3;5;3;0;1;0;0;0;1;0;468825,813400000330000;5277910,739099999900000;8,584859451000057;47,653841116000081;0
150594;08200615212010814940;08;2;12;000;2020;06;15;2;2;5;3;0;1;1;0;0;0;0;455038,610600000250000;5429896,737800000200000;8,385038878000046;49,020319220000033;0
150595;08200610421300792690;08;4;21;000;2020;06;08;4;3;0;1;0;1;0;0;0;0;0;572163,279299999590000;5360154,414400000100000;9,974777497000048;48,390421362000041;1
150596;08200613225100810190;08;2;25;002;2020;06;02;7;3;6;4;2;0;1;1;0;0;0;499387,533800000320000;5466387,760199999400000;8,991567119000024;49,350206170000035;0
150597;08200608118000811870;08;1;18;076;2020;06;10;2;2;6;7;0;0;1;1;0;0;0;504606,922199999910000;5423118,825699999900000;9,062936390000061;48,960969111000054;0
150598;08200608336400788520;08;3;36;091;2020;06;08;2;3;0;7;0;1;0;0;0;0;0;396983,221400000150000;5272127,583499999700000;7,629690196000070;47,594371318000071;0
150604;08200609226500800300;08;2;26;085;2020;06;15;3;3;6;3;0;0;1;1;0;0;0;490257,457299999890000;5455121,508899999800000;8,866132535000077;49,248787329000038;0
150605;08200612326200797820;08;3;26;074;2020;06;15;6;2;5;3;0;1;0;0;0;0;0;463681,938799999650000;5324178,891599999700000;8,512474270000041;48,069851159000052;0
150606;08200612118010823740;08;1;18;048;2020;06;17;6;3;6;7;0;0;0;1;0;0;1;511738,745099999940000;5414782,502299999800000;9,160125915000037;48,885883738000075;0
150608;08200612111130798190;08;1;11;000;2020;06;18;6;3;0;1;0;1;0;0;0;0;0;509319,921000000090000;5402361,357000000800000;9,126848935000055;48,774185938000073;0
150609;08200615111340804540;08;1;11;000;2020;06;22;2;3;5;2;2;1;1;0;0;0;0;512482,672199999910000;5406297,061599999700000;9,170015019000061;48,809535741000047;1
150610;08200610327100792110;08;3;27;050;2020;06;12;4;3;1;1;0;1;1;0;0;0;0;489643,669999999930000;5317178,128499999600000;8,861145847000046;48,007814746000065;0
150611;08200613216100798950;08;2;16;039;2020;06;19;7;2;0;7;0;1;0;0;0;0;0;444515,865500000310000;5415390,470899999100000;8,243102273000034;48,888980070000059;0
150612;08200608116400787560;08;1;16;072;2020;06;06;2;3;5;3;0;1;1;0;0;0;0;530629,508000000380000;5393651,538200000300000;9,416230880000057;48,695150069000078;0
150613;08200608335300796370;08;3;35;075;2020;06;19;2;3;0;1;0;1;0;0;0;0;0;487799,690499999560000;5290093,633800000000000;8,837187966000045;47,764094056000033;0
150614;08200612231000796290;08;2;36;062;2020;06;11;6;2;6;4;0;0;0;1;0;0;1;486160,566599999550000;5404893,816800000100000;8,811553181000022;48,796883589000061;0
150615;08200609116500801990;08;1;16;049;2020;06;14;3;3;5;3;0;1;1;0;0;0;0;524969,006500000130000;5385551,169800000300000;9,338821965000022;48,622531421000076;1
150616;08200612311010808670;08;3;11;000;2020;06;18;6;2;6;7;0;1;0;1;0;0;0;412767,240899999630000;5315983,024700000900000;7,830780158000039;47,991195334000054;0
150618;08200608116100799640;08;1;16;019;2020;06;14;2;3;2;6;0;1;1;0;0;0;0;524450,920800000430000;5398040,082200000100000;9,332530493000036;48,734901758000035;0
150619;08200611417200794890;08;4;17;022;2020;06;19;5;2;8;1;0;1;0;0;0;0;0;483265,387400000360000;5348452,203999999900000;8,774398744000052;48,289048794000053;0
150620;08200614212102834040;08;2;12;000;2020;06;20;1;3;5;3;1;1;1;0;0;0;0;458867,980899999850000;5429080,310799999200000;8,437495228000046;49,013242565000041;1
150621;08200608115300869880;08;1;15;028;2020;06;19;2;3;1;5;0;1;1;0;0;0;0;500788,448800000360000;5404126,906500000500000;9,010734595000031;48,790138051000042;0
150622;08200610222200816650;08;2;22;000;2020;06;15;4;3;6;2;0;0;1;1;0;0;0;461231,990699999970000;5481623,052400000400000;8,464737704000072;49,486008990000073;0
150625;08200612222600873260;08;2;22;000;2020;06;12;6;3;5;7;0;1;1;0;0;0;0;462152,048899999820000;5483120,347300000500000;8,477296812000077;49,499534444000062;0
150626;08200609116010804280;08;1;16;078;2020;06;17;3;3;5;2;0;1;1;0;0;0;0;508385,821100000290000;5393033,530999999500000;9,113945607000062;48,690285933000041;0
150629;08200609436200793130;08;4;36;064;2020;06;15;3;3;4;6;0;1;1;0;0;0;0;540707,218399999660000;5294452,735899999700000;9,543631447000053;47,802143402000070;0
150630;08200611311100796930;08;3;15;013;2020;06;17;5;2;3;6;0;1;1;0;0;0;0;405263,867999999780000;5325613,216000000000000;7,728103376000036;48,076750548000064;0
150631;08200608111500812130;08;1;11;000;2020;06;17;2;3;0;7;0;1;0;0;0;0;0;510342,849999999630000;5402127,751000000200000;9,140765609000027;48,772068267000066;0
150632;08200610121200831060;08;1;21;000;2020;06;15;4;3;0;7;0;0;1;1;0;0;0;516206,557300000450000;5444876,075600000100000;9,222272300000043;49,156490230000031;1
150634;08200607415400787770;08;4;15;061;2020;06;17;1;3;6;7;0;0;1;1;0;0;0;511147,510099999610000;5364537,676500000100000;9,150707497000042;48,433886241000039;0
150635;08200612135200799180;08;1;35;019;2020;06;16;6;3;4;3;0;1;1;0;0;0;0;583317,469100000340000;5392389,712600000200000;10,131864618000066;48,678989942000044;0
150637;08200611115200851970;08;1;15;021;2020;06;19;5;3;6;4;0;0;1;1;0;0;0;491413,623499999750000;5382471,159299999500000;8,883548226000073;48,595262438000077;0
150638;08200613415400799750;08;4;15;061;2020;06;18;7;3;0;1;0;1;0;0;0;0;0;517306,083499999720000;5372915,790100000800000;9,234313806000046;48,509119700000042;0
150639;08200607337010790090;08;3;37;065;2020;06;17;1;3;0;7;0;1;0;0;0;0;0;449073,673399999740000;5275133,503799999100000;8,322162680000076;47,627600786000073;0
150640;08200608335100825520;08;3;35;043;2020;06;21;2;3;0;1;1;1;0;0;0;0;0;514121,612099999560000;5280067,832000000400000;9,188126494000073;47,673846856000068;0
150641;08200609335300815470;08;3;35;075;2020;06;08;3;3;5;3;0;1;1;0;0;0;0;489897,012400000360000;5289446,924100000400000;8,865191483000046;47,758311550000030;1
150642;08200612335300871200;08;3;35;097;2020;06;21;6;3;9;1;1;1;0;0;0;0;0;484905,590300000270000;5294342,187799999500000;8,798418951000031;47,802259024000080;0
150644;08200612118500871730;08;1;18;001;2020;06;12;6;3;3;7;0;1;0;0;0;0;0;526663,014800000000000;5417373,467000000200000;9,363870986000052;48,908728638000071;0
150646;08200612435200796520;08;4;35;059;2020;06;16;6;3;8;1;0;1;0;0;0;0;0;512359,247600000350000;5290177,609600000100000;9,164935428000035;47,764846602000034;0
150648;08200612121100799470;08;1;25;026;2020;06;18;6;2;6;4;0;0;1;1;0;0;0;493380,457700000140000;5442750,991800000900000;8,909247856000036;49,137552537000033;0
150649;08200612111500986900;08;1;11;000;2020;06;13;6;2;1;7;0;1;1;0;0;0;0;518735,714399999940000;5402751,388000000300000;9,255019521000065;48,777482319000057;0
150650;08200615222014802810;08;2;22;000;2020;06;10;2;3;5;3;0;1;1;0;0;0;0;463202,234199999830000;5478574,085200000600000;8,492222882000021;49,458707651000054;0
150651;08200610435100814840;08;4;35;016;2020;06;10;4;3;5;3;0;1;1;0;0;0;0;536934,325000000190000;5278073,257200000800000;9,491858229000059;47,655000174000065;0
150653;08200607326400823100;08;3;26;074;2020;06;16;1;2;5;3;0;1;1;0;0;0;0;457572,866799999960000;5323049,799399999900000;8,430583368000043;48,059315929000036;0
150654;08200608335100824580;08;3;35;043;2020;06;17;2;3;0;6;0;1;0;0;0;0;1;513381,201500000430000;5281024,142200000600000;9,178292191000026;47,682467149000047;0
150655;08200609222500790730;08;2;22;000;2020;06;05;3;3;3;2;0;1;0;0;0;1;0;465133,021300000140000;5474592,565600000300000;8,519215303000067;49,423009335000074;0
150658;08200609111250813900;08;1;11;000;2020;06;07;3;3;0;1;0;1;0;0;0;0;0;515905,838299999940000;5403429,291999999400000;9,216527455000062;48,783659463000049;1
150659;08200611435100817850;08;4;35;016;2020;06;04;5;3;0;1;1;1;0;0;0;0;0;537982,710199999620000;5278507,160599999100000;9,505856836000021;47,658843466000064;0
150661;08200610317500803520;08;3;17;122;2020;06;16;4;3;0;7;0;1;0;0;0;0;0;417428,521800000220000;5368846,826700000100000;7,882942662000062;48,467330991000040;0
150662;08200613211000802210;08;2;16;043;2020;06;17;7;1;5;3;0;1;1;0;0;0;0;441619,381199999710000;5412453,299399999900000;8,204012502000069;48,862294281000061;0
150665;08200613222600810500;08;2;22;000;2020;06;10;7;3;1;5;0;1;1;0;0;0;0;462613,829199999570000;5482706,192199999500000;8,483713194000075;49,495837975000029;0
150667;08200608327100815280;08;3;27;050;2020;06;15;2;2;5;3;0;1;1;0;0;0;0;487769,597799999640000;5313969,934599999300000;8,836110448000056;47,978916990000073;0
150668;08200609212100813690;08;2;12;000;2020;06;11;3;2;0;1;0;1;0;0;0;0;0;463642,331100000070000;5427770,104100000100000;8,502901893000058;49,001756717000035;1
150670;08200607317500787040;08;3;17;034;2020;06;11;1;3;6;6;0;1;0;1;0;0;0;426526,037600000390000;5360431,611500000600000;8,007472113000063;48,392763461000072;0
150671;08200611327200807680;08;3;27;049;2020;06;14;5;3;6;4;0;0;1;1;0;0;0;473054,652599999680000;5324316,404500000200000;8,638279815000033;48,071553282000082;0
150673;08200610212010813790;08;2;12;000;2020;06;15;4;3;5;3;0;1;1;0;0;0;0;457503,729799999860000;5428143,629499999800000;8,418937328000027;49,004724531000079;0
150674;08200613116400813280;08;1;16;033;2020;06;11;7;3;0;1;0;1;0;0;0;0;0;533366,640900000000000;5387056,232599999800000;9,452893259000064;48,635679246000052;0
150676;08200612212402852500;08;2;12;000;2020;06;16;6;3;4;6;0;1;0;0;0;0;0;455584,694000000130000;5426488,553999999500000;8,392880322000053;48,989701818000071;0
150678;08200607231000809010;08;2;31;000;2020;06;16;1;3;1;5;0;1;1;0;0;0;0;477331,984799999740000;5414411,364399999400000;8,690812364000067;48,882241726000075;0
150679;08200612226600797940;08;2;26;031;2020;06;14;6;3;0;7;0;1;0;0;0;0;0;475355,917500000450000;5493226,854499999400000;8,659013881000021;49,591118646000041;0
150680;08200611311010801850;08;3;36;091;2020;06;15;5;2;6;6;0;1;0;1;0;0;0;396790,684899999760000;5272805,607899999200000;7,626970291000021;47,600439687000062;0
150681;08200607221400806110;08;2;21;000;2020;06;13;1;3;0;7;0;1;0;0;0;0;0;475327,123999999840000;5469300,028000000900000;8,660108498000056;49,375902830000030;0
150685;08200612127202821090;08;1;27;073;2020;06;17;6;2;0;7;0;1;0;0;0;0;0;583554,495199999770000;5448303,093200000000000;10,146542463000060;49,181839879000051;0
150686;08200612116200818640;08;1;16;080;2020;06;11;6;2;0;1;0;1;0;0;0;0;0;521642,396999999880000;5395136,870600000000000;9,294183012000076;48,708888549000051;0
150692;08200614136300801330;08;1;36;065;2020;06;11;1;3;5;3;0;1;1;0;0;0;0;558217,951799999920000;5405360,530099999200000;9,792762642000071;48,798509974000069;1
150694;08200609435100792910;08;4;35;016;2020;06;17;3;3;0;3;0;1;1;0;0;0;0;531688,582999999630000;5280494,721000000800000;9,422177903000033;47,677065425000080;0
150695;08200612421200834120;08;4;21;000;2020;06;08;6;3;4;6;0;1;0;0;0;0;0;574018,590800000350000;5362117,600400000800000;10,000181165000072;48,407865548000075;0
150697;08200612119400796650;08;1;19;079;2020;06;13;6;3;6;7;0;1;0;1;0;0;0;522949,311900000090000;5407206,498199999300000;9,312620661000040;48,817418432000068;0
150700;08200615212402803810;08;2;12;000;2020;06;08;2;3;0;7;0;1;0;0;0;0;0;456905,714200000280000;5427301,428400000600000;8,410850319000076;48,997107349000032;0
150702;08200613317500798680;08;3;17;096;2020;06;14;7;3;5;3;0;1;1;0;0;0;0;421152,608799999580000;5370182,510199999400000;7,933062281000048;48,479823222000050;0
150703;08200607116500809560;08;1;16;049;2020;06;20;1;3;6;7;0;0;1;1;0;0;0;525158,948200000450000;5385581,646400000900000;9,341401218000044;48,622797979000040;0
150705;08200609221011795270;08;2;26;098;2020;06;11;3;3;5;3;0;1;1;0;0;0;0;478298,149000000210000;5460018,265000000600000;8,701541687000031;49,292526727000052;1
150706;08200612317500840200;08;3;17;096;2020;06;17;6;2;6;4;0;0;0;1;0;0;1;421866,306200000460000;5369160,292799999900000;7,942909137000072;48,470717582000077;0
150708;08200609311010791770;08;3;11;000;2020;06;12;3;3;5;3;0;1;1;0;0;0;0;414309,563099999910000;5319400,822499999800000;7,850765384000056;48,022148212000047;0
150710;08200612118100798730;08;1;18;074;2020;06;14;6;3;9;7;0;1;0;0;0;0;0;511237,815100000240000;5429082,120100000900000;9,153687430000048;49,014527556000075;0
150711;08200612111140820360;08;1;11;000;2020;06;22;6;2;8;1;2;1;0;0;0;0;0;509565,955299999560000;5398800,074999999300000;9,130114811000055;48,742145009000069;0
150712;08200615111500817200;08;1;11;000;2020;06;18;2;3;0;1;0;1;0;0;0;0;0;513218,444500000220000;5402408,949300000400000;9,179911148000031;48,774543463000043;1
150714;08200613221011818680;08;2;21;000;2020;06;15;7;3;5;3;0;1;0;0;0;0;1;476061,017699999730000;5469447,739099999900000;8,670209489000058;49,377260755000066;0
150716;08200608317500796390;08;3;17;100;2020;06;18;2;3;6;7;0;1;0;1;0;0;0;423947,044900000100000;5366657,629699999500000;7,971510095000042;48,448461187000078;0
150717;08200612231000809860;08;2;31;000;2020;06;22;6;2;0;1;2;1;0;0;0;0;0;479517,443099999800000;5416057,883999999600000;8,720538698000041;48,897129366000058;0
150719;08200607111130797970;08;1;11;000;2020;06;20;1;3;1;5;0;1;1;0;0;0;0;512394,092400000430000;5401582,559499999500000;9,168666361000021;48,767126280000070;0
150722;08200614231000801080;08;2;31;000;2020;06;20;1;3;0;7;0;1;0;0;0;0;0;477460,423399999740000;5415376,593800000800000;8,692510984000023;48,890929290000031;1
150723;08200606435200786030;08;4;35;036;2020;06;16;7;3;0;1;0;1;0;0;0;0;0;521406,006799999620000;5282154,825500000300000;9,285269689000074;47,692424595000034;0
150724;08200610231000818010;08;2;31;000;2020;06;17;4;3;3;6;0;1;1;0;0;0;0;480870,066399999890000;5417082,105000000400000;8,738945523000041;48,906386172000055;0
150726;08200606435100820170;08;4;35;016;2020;06;15;7;3;6;6;0;1;0;1;0;0;0;536065,658800000320000;5277707,278699999700000;9,480260342000065;47,651756320000061;1
150728;08200611226700794680;08;2;26;010;2020;06;22;5;3;0;7;2;1;0;0;0;0;0;480863,577499999660000;5458741,016899999200000;8,736883895000062;49,281123524000066;0
150729;08200606426200794550;08;4;26;070;2020;06;11;7;3;0;3;0;1;1;0;0;0;0;565697,536700000060000;5342365,649000000200000;9,884679471000027;48,231107147000046;0
150730;08200609436200815940;08;4;36;064;2020;06;21;3;3;5;2;0;1;1;0;0;0;0;545131,178999999540000;5290214,546900000400000;9,602268156000037;47,763717296000038;0
150731;08200612435200808750;08;4;35;018;2020;06;17;6;3;0;7;0;1;0;0;0;0;0;524680,519799999890000;5279840,485099999200000;9,328776321000021;47,671484443000054;0
150736;08200612136010802110;08;1;36;065;2020;06;13;6;3;5;3;0;1;1;0;0;0;0;560478,526100000370000;5405785,555700000400000;9,823604558000056;48,802117271000043;0
150738;08200613421200811970;08;4;21;000;2020;06;15;7;3;6;7;0;0;1;1;0;0;0;573638,954199999570000;5360827,322200000300000;9,994825736000053;48,396303715000045;0
150741;08200612336400813510;08;3;36;091;2020;06;17;6;3;3;2;0;1;1;0;0;0;0;395828,943400000220000;5274372,219499999700000;7,613807398000063;47,614377789000059;0
