OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
206484;08221026136010272310;08;1;36;019;2022;10;07;4;2;6;4;0;1;0;1;1;0;0;0;581853,356009984971024;5426280,776688469573855;10,118745535000100;48,984005755000098
206485;08221023222700271400;08;2;22;000;2022;10;20;1;3;5;3;2;1;1;0;0;0;0;0;462249,295593802991789;5481793,891410900279880;8,478766500000059;49,487609734000003
206490;08221016311010222180;08;3;11;000;2022;10;17;1;3;5;3;0;0;1;1;0;0;0;0;415241,724912843026686;5319585,320663739927113;7,863227987000070;48,023932211000002
206492;08221029415401651120;08;4;15;061;2022;10;14;7;3;6;7;0;0;0;0;1;0;0;1;515701,920357140013948;5370931,778839150443673;9,212519957000040;48,491313022999996
206493;08221012212302202130;08;2;12;000;2022;10;10;4;3;7;7;0;0;1;0;0;0;0;0;455779,583549642993603;5428839,665691480040550;8,395288157000040;49,010864325000099
206495;08221021311010231440;08;3;11;000;2022;10;20;6;3;6;7;2;1;0;1;1;0;0;0;414031,770052569976542;5316411,898570439778268;7,847639731000070;47,995224468000103
206496;08221025316100273310;08;3;16;011;2022;10;08;3;3;5;3;0;0;1;1;0;0;0;0;414634,663291932025459;5329435,282220220193267;7,853120697000070;48,112454513000003
206498;08221101426200514030;08;4;26;070;2022;11;16;3;3;1;5;1;0;1;1;0;0;0;0;565423,633000005036592;5342050,040999510325491;9,880942819000040;48,228296332000099
206500;08221027317600255430;08;3;17;041;2022;10;16;5;3;2;6;0;0;1;1;0;0;0;0;436342,637125712994020;5348017,332205849699676;8,141939779000040;48,282156504000099
206501;08221028417300258570;08;4;17;031;2022;10;18;6;3;0;1;2;0;1;0;0;0;0;0;497127,669982318999246;5357338,740801270119846;8,961217060000020;48,369212763000100
206502;08221011212010221400;08;2;12;000;2022;10;12;3;3;5;3;0;0;1;1;0;0;0;0;455406,179999999993015;5432616,968999530188739;8,389766816000080;49,044814531000000
206503;08221013416100212540;08;4;16;048;2022;10;18;5;3;0;1;2;1;1;0;0;0;0;0;497402,348832259012852;5375249,506937650032341;8,964814702000069;48,530347771999999
206504;08221021111110245240;08;1;11;000;2022;10;21;6;3;6;6;2;0;1;0;1;0;0;0;512988,144249818986282;5402667,113324950449169;9,176784791000051;48,776870737000102
206505;08221104212010513980;08;2;12;000;2022;11;12;6;3;5;3;0;1;1;1;0;0;0;0;454034,831000000005588;5425691,048999530263245;8,371786502000020;48,982414763000101
206506;08221022416010276640;08;4;16;041;2022;10;18;7;3;5;3;0;0;0;1;1;0;0;0;504046,175928581971675;5372658,158602619543672;9,054780480000030;48,507027381000100
206507;08221025212010264650;08;2;12;000;2022;10;11;3;3;5;2;0;0;1;1;0;0;0;0;458839,116600433015265;5428181,841983119957149;8,437191612000049;49,005158762000100
206508;08221014436200244440;08;4;36;064;2022;10;16;6;3;0;1;0;1;1;0;0;0;0;0;540621,278051243978553;5294453,001726229675114;9,542483820000029;47,802151223000102
206511;08221019212010254840;08;2;12;000;2022;10;11;4;3;1;5;0;0;1;1;0;0;0;0;455559,879305749025661;5425478,696110360324383;8,392651551000030;48,980616226000102
206512;08221103221011535430;08;2;21;000;2022;11;10;5;2;4;6;0;0;1;0;0;0;0;1;478310,348662324016914;5473011,040105439722538;8,701001989000080;49,409396453000099
206513;08221021421200230280;08;4;21;000;2022;10;13;6;3;5;3;0;0;1;1;0;0;0;0;573193,701742590055801;5361567,804501259699464;9,988940641000060;48,403016362000102
206515;08221028335300284830;08;3;35;075;2022;10;14;6;3;0;7;0;0;1;0;0;0;0;0;488808,412842176971026;5287601,126740000210702;8,850713381000050;47,741685915000097
206516;08221031317100288910;08;3;17;098;2022;10;16;2;3;0;1;0;0;1;0;0;0;0;0;438206,664379789028317;5369644,758430699817836;8,163882699000061;48,476893645000096
206518;08221014327100282100;08;3;27;050;2022;10;13;6;3;5;3;0;1;1;1;0;0;0;0;486425,706000001984648;5314721,503999499604106;8,818078393000061;47,985651882000099
206519;08221026226400280160;08;2;26;063;2022;10;08;4;2;5;3;0;0;1;1;0;0;0;0;469760,540835683001205;5470855,764031720347703;8,583307332000061;49,389645454000103
206523;08221010222700265540;08;2;22;000;2022;10;14;2;3;5;2;0;0;1;1;0;0;0;0;461982,336999999999534;5482184,387999550439417;8,475043140000031;49,491105378999997
206525;08221016118500212740;08;1;18;054;2022;10;13;1;3;3;7;0;0;1;1;0;0;0;0;518302,688714756979607;5422844,163382800295949;9,250024383000040;48,958244557999997
206529;08221014119400211330;08;1;19;091;2022;10;17;6;3;0;1;0;1;1;0;0;0;0;0;526961,166843664017506;5405880,725921990349889;9,367182863000041;48,805330990000101
206531;08221025435100278980;08;4;35;029;2022;10;19;3;2;8;1;2;1;1;0;0;0;0;0;547187,374000001000240;5271955,506999489851296;9,627732192000050;47,599290778000103
206532;08221017426200246370;08;4;26;070;2022;10;14;2;3;3;6;0;0;1;1;0;0;0;0;563473,060683037969284;5344259,170729749836028;9,855012140000040;48,248367470000098
206533;08221025118500244530;08;1;18;049;2022;10;15;3;3;0;1;0;0;1;0;0;0;0;0;518617,352949314983562;5420878,536356580443680;9,254232967000060;48,940553153000103
206535;08221009118400195360;08;1;18;048;2022;10;16;1;3;0;7;0;0;1;0;0;0;0;0;513474,540928767004516;5414961,319969969801605;9,183809342000069;48,887457028000000
206536;08221027311010273560;08;3;36;050;2022;10;14;5;3;3;6;0;0;1;0;0;0;0;0;399328,365999970992561;5272598,553999479860067;7,660767863000050;47,598976234000098
206538;08221102121200508850;08;1;21;000;2022;11;14;4;3;0;1;0;0;1;0;0;0;0;0;517506,991710425994825;5442854,778447519987822;9,240019708000030;49,138272335000103
206539;08221009421200269950;08;4;21;000;2022;10;23;1;3;0;1;2;0;1;0;0;0;0;0;573360,274929826031439;5361430,338639910332859;9,991166882000069;48,401760464000098
206540;08221021311010229070;08;3;36;091;2022;10;07;6;3;6;4;1;1;0;1;1;0;0;0;396473,107999965024646;5272030,373999480158091;7,622929725000060;47,593415648000096
206541;08221016119100212950;08;1;19;008;2022;10;18;1;3;8;1;1;0;1;0;0;0;0;0;531079,786523262038827;5419152,529872929677367;9,424280715000069;48,924526278000002
206542;08221028212010284560;08;2;12;000;2022;10;08;6;3;5;3;0;0;1;1;0;0;0;0;455633,250801851972938;5428567,819397539831698;8,393316893000080;49,008408537000001
206543;08221030436300287150;08;4;36;081;2022;10;14;1;2;0;1;0;0;1;0;0;0;0;0;561940,633954936056398;5279747,846362790092826;9,825078773000030;47,668155335999998
206544;08221012116100293840;08;1;16;019;2022;10;15;4;3;6;4;0;0;0;1;1;0;0;0;522938,779133834992535;5399995,476813309825957;9,312074711000040;48,752549772000101
206545;08221020222800285470;08;2;22;000;2022;10;19;5;3;5;2;2;1;1;1;0;0;0;0;463275,213041844021063;5485596,464098170399666;8,492577417000060;49,521874830000101
206549;08221031426100267950;08;4;26;066;2022;10;15;2;3;0;1;0;0;1;0;0;0;0;0;583957,607000012998469;5325592,446999499574304;10,127214450000100;48,078074253000104
206553;08221011337010210020;08;3;37;126;2022;10;15;3;3;2;6;0;0;1;1;0;0;0;0;445551,879951255978085;5275528,805239919573069;8,275241636000031;47,630870805000001
206554;08221013336300238910;08;3;36;081;2022;10;17;5;3;6;4;0;1;1;0;1;0;0;0;411595,272658393019810;5278078,829326650127769;7,822809786000050;47,650065081000001
206563;08221019311500256920;08;3;15;113;2022;10;12;4;3;6;4;0;0;0;1;1;0;0;0;441214,679738210979849;5307005,374980409629643;8,213254623000070;47,913676877999997
206564;08221103337200528640;08;3;37;032;2022;11;14;5;3;5;3;0;0;1;1;0;0;0;0;436815,799710727005731;5272948,125764220021665;8,159340072000020;47,606859387999997
206565;08221022116400255210;08;1;16;033;2022;10;18;7;2;4;6;0;0;1;1;0;0;0;0;532454,297368385945447;5388206,154088649898767;9,440600281000060;48,646071866000099
206566;08221017118100236480;08;1;18;077;2022;10;16;2;3;5;3;0;0;1;1;0;0;0;0;513282,422243573993910;5423182,015669790096581;9,181456347000051;48,961412005000099
206567;08221028326200295670;08;3;26;074;2022;10;06;6;3;5;3;2;1;1;1;0;0;0;0;464408,286427079001442;5323405,476670290343463;8,522288642000030;48,062933878000102
206571;08221026221200277790;08;2;21;000;2022;10;16;4;3;6;7;0;0;1;0;1;0;0;0;478662,797440651978832;5473181,417086910456419;8,705851371000049;49,410941430999998
206574;08221009111110238350;08;1;11;000;2022;10;13;1;3;6;4;0;0;0;1;1;0;0;0;513091,881608335999772;5402794,461559420451522;9,178200833000060;48,778014177999999
206575;08221027226600255760;08;2;26;096;2022;10;11;5;3;5;3;0;0;1;1;0;0;0;0;474645,102521519002039;5488104,505405389703810;8,649508943000059;49,545015984000003
206576;08221029215302261990;08;2;15;059;2022;10;16;7;3;6;4;0;0;0;1;1;0;0;0;485345,992818875005469;5434867,228293769992888;8,799384077000070;49,066495803000102
206579;08221026116100289260;08;1;16;019;2022;10;13;4;3;5;3;0;0;1;1;0;0;0;0;522339,824741285992786;5398743,133176290430129;9,303858320000071;48,741305608000097
206580;08221017415300644460;08;4;15;092;2022;10;17;2;3;0;1;0;0;1;0;0;0;0;0;521171,428538516978733;5366056,033668969757855;9,286300132000060;48,447288696999998
206583;08221015111500227280;08;1;11;000;2022;10;19;7;3;6;2;2;1;0;1;1;0;0;0;516781,329000001016539;5404392,113999529741704;9,228484803000070;48,792297886000000
206586;08221011119500214730;08;1;19;085;2022;10;15;3;2;4;7;0;0;1;0;0;0;1;0;530987,854586760979146;5414865,928697169758379;9,422700409000070;48,885970682000000
206587;08221013215502285070;08;2;15;066;2022;10;17;5;3;0;7;0;0;1;0;0;0;0;0;461321,556434307014570;5449825,080085589550436;8,469060533000061;49,200001783000097
206589;08221104212010528720;08;2;12;000;2022;11;10;6;3;0;6;0;0;1;0;0;0;0;0;457668,741410272021312;5429093,251379409804940;8,421094431000030;49,013277855000098
206590;08221022221011260430;08;2;26;041;2022;10;13;7;2;6;7;0;0;0;1;1;0;0;0;477285,733213046973106;5465699,546239759773016;8,687295108000059;49,343592964000003
206591;08221017119400216690;08;1;19;091;2022;10;10;2;3;5;2;0;0;1;1;0;0;0;0;526844,497737313038670;5406632,123505029827356;9,365643129000031;48,812095413000101
206592;08221031119300268380;08;1;19;067;2022;10;15;2;3;0;1;0;0;1;0;0;0;0;0;538468,824058154947124;5406245,275849949568510;9,523933445000070;48,808004578000102
206595;08221026128300265320;08;1;28;131;2022;10;17;4;3;4;2;0;0;1;1;0;0;0;0;538538,770546245039441;5512000,507948339916766;9,535081199000050;49,759246077000100
206597;08221010226400296650;08;2;26;037;2022;10;12;2;3;0;7;0;0;1;0;0;0;0;0;466562,912859816977289;5468982,594349210150540;8,539403695000029;49,372629605999997
206598;08221019416200226970;08;4;16;041;2022;10;19;4;3;5;3;2;0;1;1;0;0;0;0;504830,373382864985615;5373390,121104120276868;9,065406061000029;48,513606851000098
206600;08221010121200247980;08;1;21;000;2022;10;12;2;3;6;4;0;0;0;0;1;0;0;1;515980,662679226021282;5443259,823811350390315;9,219110067000029;49,141957455000103
206602;08221013311010206940;08;3;36;105;2022;10;12;5;3;5;3;0;0;1;1;0;0;0;0;400673,306025598023552;5267107,407140850089490;7,679896863000070;47,549788284999998
206604;08221104311200512710;08;3;11;000;2022;11;13;6;3;8;7;0;1;1;0;0;0;0;0;412474,730447613983415;5317553,330288079567254;7,826540046000050;48,005280736000003
206605;08221022211000244720;08;2;16;043;2022;10;17;7;2;5;3;0;0;1;1;0;0;0;0;442832,215588908002246;5409788,333845140412450;8,220919233000069;48,838435834000101
206608;08221015231000212650;08;2;31;000;2022;10;14;7;3;1;5;0;1;1;1;0;0;0;0;478566,403320009994786;5414923,156683119945228;8,707622536000031;48,886889560999997
206611;08221010231000210310;08;2;31;000;2022;10;11;2;3;0;1;0;0;1;0;0;0;0;0;478209,333894821000285;5415553,218021810054779;8,702718192000081;48,892544932000099
206612;08221019335100255460;08;3;35;043;2022;10;01;4;3;0;7;2;0;1;0;0;0;0;0;512033,067000001028646;5280357,194999489933252;9,160311232000030;47,676492692000103
206613;08221103118100525390;08;1;18;079;2022;11;08;5;3;4;6;0;0;1;1;0;0;0;0;508198,448080600996036;5423072,730144229717553;9,112000175000050;48,960517249000098
206615;08221021311010250920;08;3;11;000;2022;10;14;6;3;2;6;0;1;1;1;0;0;0;0;414520,814378299983218;5315568,923042070120573;7,854361630000030;47,987707135000100
206618;08221030117010265290;08;1;17;024;2022;10;14;1;3;6;7;0;0;1;0;1;0;0;0;567064,010468555963598;5387058,866902220062912;9,910230925000061;48,632996589000101
206622;08221018111500266640;08;1;11;000;2022;10;19;3;3;6;4;2;0;0;1;1;0;0;0;515262,093778014997952;5403491,423048409633338;9,207766477000060;48,784234517000101
206623;08221102436200508950;08;4;36;064;2022;11;16;4;3;0;1;0;0;1;0;0;0;0;0;546128,735843698959798;5292202,721886220388114;9,615790749000039;47,781534333000103
206624;08221009118100194230;08;1;18;079;2022;10;14;1;2;0;7;0;0;1;0;0;0;0;0;507323,542518255999312;5424842,631929839961231;9,100079844000049;48,976449655000103
206625;08221027335000274840;08;3;35;075;2022;10;07;5;3;6;2;2;0;0;1;1;0;0;0;488001,713174034026451;5289020,395333210006356;8,839913555000070;47,754441352000100
206627;08221012135010215660;08;1;35;020;2022;10;17;4;2;0;1;0;0;1;0;0;0;0;0;587112,948959356988780;5386442,026061549782753;10,182163446000100;48,624976923000098
206629;08221021116500567550;08;1;16;042;2022;10;18;6;3;0;7;2;1;1;0;0;0;0;0;516949,723132935003377;5381728,175236609764397;9,229847695000050;48,588407857999997
206631;08221025126100247650;08;1;26;086;2022;10;17;3;2;2;6;0;0;1;1;0;0;0;0;543095,400014278013259;5460669,828678449615836;9,592734490000050;49,297252927999999
206633;08221015111500210680;08;1;11;000;2022;10;09;7;3;5;3;0;1;1;1;0;0;0;0;512818,657000001985580;5408739,815999520011246;9,174667476000019;48,831503568000102
206634;08221027111250253420;08;1;11;000;2022;10;17;5;3;0;7;0;0;1;0;0;0;0;0;515503,426192363025621;5403097,876309859566391;9,211036926000080;48,780688242000103
206635;08221010435200237510;08;4;35;066;2022;10;14;2;2;5;3;0;0;1;1;0;0;0;0;518126,142380715988111;5286597,070915569551289;9,241745406000060;47,732494303000102
206637;08221103118600515860;08;1;18;073;2022;11;16;5;3;6;7;0;0;0;0;1;0;0;1;497108,273058867023792;5419680,597987839952111;8,960519748000021;48,930050250000100
206638;08221021416000246530;08;4;16;025;2022;10;17;6;3;5;3;0;1;1;1;0;0;0;0;502962,662875369016547;5360666,855581940151751;9,040026106000029;48,399153999000099
206642;08221014335300297820;08;3;35;075;2022;10;00;6;3;0;6;2;0;1;0;0;0;0;1;488577,807981899008155;5290179,474937570281327;8,847569578000050;47,764880673999997
206644;08221023311010235960;08;3;11;000;2022;10;20;1;3;6;7;2;1;1;0;1;0;0;0;413940,138761912006885;5316423,270438699983060;7,846409438000020;47,995314435000097
206646;08221019416100221910;08;4;16;036;2022;10;07;4;3;5;2;0;0;1;1;0;0;0;0;495316,697496859007515;5369677,803311849944293;8,936627001000030;48,480210468000102
206648;08221010111500199060;08;1;11;000;2022;10;16;2;3;3;7;0;0;1;1;0;0;0;0;516138,996178367000539;5405541,245594929903746;9,219784398000060;48,802652326000000
206649;08221021226400247840;08;2;26;084;2022;10;18;6;3;5;3;1;1;1;1;0;0;0;0;469351,193192392995115;5470332,338418779894710;8,577707132000061;49,384916896999997
206651;08221027416100255420;08;4;16;036;2022;10;19;5;3;4;2;2;0;1;1;0;0;0;0;495450,118668048991822;5369640,720403909683228;8,938432818000020;48,479877834000000
206653;08221012311010203340;08;3;11;000;2022;10;12;4;3;3;6;0;0;1;1;0;0;0;0;417796,668193096003961;5314948,197759700007737;7,898376660000050;47,982552828999999
206654;08221014118300210520;08;1;18;081;2022;10;13;6;3;3;2;0;1;1;1;0;0;0;0;519086,806710898003075;5413191,227212560363114;9,260284224000030;48,871386342000100
206657;08221018116200289890;08;1;16;078;2022;10;07;3;3;5;3;0;0;1;1;0;0;0;0;508020,475000001024455;5395124,508999519981444;9,109021949000070;48,709101322000002
206658;08221031436300285780;08;4;36;049;2022;10;11;2;3;1;5;0;0;1;1;1;0;0;0;578232,749779867008328;5283240,611885010264814;10,042690340000000;47,697811290000097
206662;08221013437100204530;08;4;37;086;2022;10;16;5;2;0;1;0;0;1;0;0;0;0;0;529705,455983010004275;5307817,665274210274220;9,397629387000050;47,922991942000102
206665;08221112111330554890;08;1;11;000;2022;11;15;7;3;5;3;0;0;1;1;0;0;0;0;511653,198659467976540;5410074,592940770089626;9,158824922000059;48,843533969000099
206667;08221202426100375460;08;4;26;021;2022;12;15;6;3;6;4;0;1;0;1;1;0;0;0;558694,594000002020039;5327768,388999500311911;9,788372928000060;48,100476041000000
206668;08221125118500325940;08;1;18;054;2022;11;13;6;3;6;4;0;1;0;1;1;0;0;0;518179,281840606010519;5422804,876058040186763;9,248336842000070;48,957894786000097
206671;08221107212102549590;08;2;12;000;2022;11;15;2;3;0;4;0;0;1;0;1;0;0;0;458402,680200273985974;5429087,598743920214474;8,431131545000030;49,013276927000000
206672;08221117421200553620;08;4;21;000;2022;11;12;5;3;6;7;0;1;0;0;1;0;0;1;573420,942373408004642;5360929,782699230127037;9,991898882000040;48,397250794999998
206673;08221121226500357440;08;2;26;085;2022;11;10;2;3;6;6;0;0;0;0;1;0;0;1;490944,687694070977159;5455694,404094549827278;8,875562452000050;49,253951192000002
206674;08221201117100371690;08;1;17;049;2022;12;12;5;3;1;5;0;0;1;1;0;0;0;0;555719,893030224950053;5391938,603717030026019;9,756934403000059;48,678005461000097
206675;08221124212402374370;08;2;12;000;2022;11;07;5;2;1;5;1;1;1;1;0;0;0;0;456390,353748973982874;5428435,977474300190806;8,403683297000040;49,007276570999998
206679;08221106231102540550;08;2;36;040;2022;11;16;1;3;5;3;0;0;0;1;1;0;0;0;489224,884000000020023;5422238,028999529778957;8,852821794000020;48,952969021000101
206680;08221123212010347780;08;2;12;000;2022;11;16;4;3;5;2;1;0;1;1;0;0;0;0;454856,479375058028381;5433080,992014319635928;8,382193319000070;49,048948408999998
206681;08221117118300540290;08;1;18;081;2022;11;09;5;3;6;2;0;0;0;1;1;0;0;0;518853,256209341983777;5412764,727525110356510;9,257079705000020;48,867556811000000
206684;08221130317500401420;08;3;17;096;2022;11;14;4;2;4;6;0;1;1;0;0;0;0;0;423364,317423435975797;5368288,028333820402622;7,963332454000070;48,463055926000003
206685;08221109311010518740;08;3;36;069;2022;11;17;4;3;5;2;2;1;1;1;0;0;0;0;408630,332983504980803;5269231,204675350338221;7,785182683000070;47,570062010000100
206686;08221111111500535230;08;1;11;000;2022;11;19;6;3;2;4;2;0;0;0;1;1;0;0;511784,849564779025968;5402566,159908340312541;9,160403631000070;48,775986525000100
206687;08221114111500554120;08;1;11;000;2022;11;19;2;3;5;2;2;1;1;1;0;0;0;0;510626,014133081014734;5396386,753616239875555;9,144471329000050;48,720417564999998
206688;08221123111230315130;08;1;11;000;2022;11;20;4;3;6;4;2;1;0;1;1;0;0;0;506734,366000324022025;5398477,493966329842806;9,091594711000029;48,739280116000003
206689;08221205111330577500;08;1;11;000;2022;12;15;2;3;6;4;0;1;0;0;1;1;0;0;512809,065497583011165;5408735,699418360367417;9,174536654000059;48,831466734000102
206693;08221129337010412140;08;3;37;126;2022;11;18;3;2;6;2;2;1;0;1;1;0;0;0;444991,898999997996725;5275628,303999490104616;8,267775855000020;47,631718669000101
206697;08221115415400546430;08;4;15;061;2022;11;08;3;3;5;3;0;0;1;1;0;0;0;0;511643,911422376986593;5371311,652254169806838;9,157607082000030;48,494818809000002
206698;08221110235100523210;08;2;35;033;2022;11;07;5;3;6;4;0;0;0;1;1;0;0;0;458712,174589368980378;5405094,988300399854779;8,437790166000070;48,797476281000101
206701;08221202316100607390;08;3;16;043;2022;12;15;6;2;3;6;0;0;1;0;0;0;0;0;412088,008157200994901;5330591,651496009901166;7,818675474000030;48,122509659000102
206702;08221125222600362280;08;2;22;000;2022;11;22;6;3;0;1;2;1;1;0;0;0;0;0;461461,435669448983390;5485098,906945269554853;8,467566347000060;49,517286979000097
206704;08221115212702557570;08;2;15;017;2022;11;12;3;3;4;6;0;1;1;1;0;0;0;0;455069,082986058027018;5422607,284374889917672;8,386261486000020;48,954751942000001
206705;08221110116200558100;08;1;16;078;2022;11;13;5;3;2;6;0;0;1;1;0;0;0;0;510532,001760969986208;5394485,987162889912724;9,143144627000030;48,703319788999998
206706;08221128335100652970;08;3;35;066;2022;11;07;2;3;5;3;1;0;1;1;0;0;0;0;508615,106576661986765;5282454,324069139547646;9,114816771000051;47,695416538000103
206707;08221107116500525080;08;1;16;049;2022;11;16;2;3;8;7;0;0;1;0;0;0;0;0;523930,332901895977557;5386133,645495469681919;9,324761334000071;48,627812007999999
206709;08221117311010540730;08;3;11;000;2022;11;19;5;3;4;6;2;1;1;0;0;0;0;0;410379,706611261004582;5317028,957377630285919;7,798567725000050;48,000273569999997
206710;08221121126200335080;08;1;26;066;2022;11;13;2;3;0;7;0;0;1;0;0;0;0;0;537283,649111688951962;5449651,978834469802678;9,511777857000030;49,198531171000099
206711;08221201115100437010;08;1;15;003;2022;12;10;5;3;5;2;0;1;1;1;0;0;0;0;500795,554472897027154;5391693,980865130200982;9,010807338000060;48,678291029999997
206714;08221111311400555980;08;3;15;006;2022;11;16;6;3;2;2;0;0;1;1;0;0;0;0;403237,804600931995083;5308220,539975949563086;7,704831428000030;47,920001218000003
206715;08221105311010534860;08;3;11;000;2022;11;18;7;3;5;2;2;0;1;1;0;0;0;0;414308,404151671973523;5317719,050680830143392;7,851086007000050;48,007019926000098
206716;08221123136100386150;08;1;36;088;2022;11;13;4;3;5;3;0;0;1;1;0;0;0;0;580057,636000010999851;5409689,678999519906938;10,090953011000099;48,835018784000098
206718;08221128221400382790;08;2;26;018;2022;11;21;2;2;0;7;2;1;1;0;0;0;0;0;472917,172225288988557;5471896,235752180218697;8,626733033000050;49,399152878999999
206719;08221118436300547330;08;4;36;081;2022;11;11;6;3;5;3;0;1;1;1;0;0;0;0;562512,784501045942307;5282916,801628939807415;9,833153116000060;47,696610533000097
206720;08221201111140577310;08;1;11;000;2022;12;14;5;3;0;3;0;1;1;0;0;0;0;0;511793,399705709016416;5403265,560962259769440;9,160540069000040;48,782278124000101
206721;08221108116200516920;08;1;16;077;2022;11;11;3;3;0;7;0;0;1;1;0;0;0;0;516216,632935900997836;5391950,904143209569156;9,220306702000070;48,680392203000103
206722;08221111111330524230;08;1;11;000;2022;11;01;6;3;0;7;2;0;1;0;0;0;0;0;515912,131686954991892;5408344,722928180359304;9,216803653000060;48,827877813999997
206723;08221113116010540060;08;1;16;049;2022;11;14;1;3;9;1;0;0;1;0;0;0;0;0;525090,112518980982713;5387186,171747050248086;9,340564273000041;48,637235115000102
206724;08221122416200409540;08;4;16;041;2022;11;07;3;3;5;3;0;1;1;0;0;0;0;0;503420,887999999977183;5375453,092999509535730;9,046337744000031;48,532175355000000
206728;08221206335100636390;08;3;35;043;2022;12;09;3;3;6;4;0;0;0;0;1;0;0;1;512958,300056028994732;5278327,333139900118113;9,172577433000070;47,658210779999997
206730;08221106111500529570;08;1;11;000;2022;11;04;1;2;0;1;2;0;1;0;0;1;0;0;512163,157459122012369;5402728,637124709784985;9,165557565000030;48,777440877000103
206732;08221117111320553270;08;1;11;000;2022;11;09;5;3;0;1;0;0;1;0;0;0;0;0;516179,831000000005588;5405379,410999529995024;9,220334114000019;48,801195423000102
206735;08221130115200433420;08;1;15;021;2022;11;04;4;3;5;3;2;1;1;0;0;0;0;1;490565,657313880976290;5382393,741407720372081;8,872049566000040;48,594553765000100
206737;08221110426200520740;08;4;26;014;2022;11;10;5;3;5;3;0;0;1;1;0;0;0;0;549124,426000001025386;5316862,810999499633908;9,658585959000050;48,003173842000102
206738;08221113311200570400;08;3;11;000;2022;11;16;1;3;6;7;0;0;1;0;1;0;0;0;414077,339421347016469;5317982,050930599682033;7,847935950000020;48,009354682999998
206744;08221118415400552360;08;4;15;061;2022;11;11;6;2;6;4;0;1;0;1;1;0;0;0;515692,050720678002108;5371416,479449059814215;9,212404588000030;48,495673805000102
206745;08221129222500433750;08;2;22;000;2022;11;08;3;3;5;3;0;0;1;0;0;0;0;0;462308,172000000020489;5478617,514999549835920;8,479881997000060;49,459043463000100
206746;08221114415200558620;08;4;15;053;2022;11;14;2;3;5;3;0;0;1;1;0;0;0;0;537433,947426298051141;5362089,837947750464082;9,505856086000049;48,410850960000097
206749;08221110337010635340;08;3;37;126;2022;11;18;5;2;6;4;2;0;0;0;1;1;0;0;441208,743978530983441;5274736,640680599957705;8,217541933000060;47,623363986000101
206752;08221202212302458390;08;2;12;000;2022;12;12;6;3;6;3;0;1;0;0;1;0;0;1;455173,306301257980522;5431076,725668439641595;8,386750655000069;49,030943086000001
206753;08221125116010491970;08;1;16;056;2022;11;07;6;3;6;2;2;0;0;1;1;0;0;0;530300,857000002055429;5395722,775999519973993;9,411916923000041;48,713798656000101
206756;08221109336200544710;08;3;36;082;2022;11;19;4;3;8;1;2;1;1;0;0;0;0;0;412943,436487702012528;5271022,495316839776933;7,842160489000040;47,586769453999999
206757;08221129126100351070;08;1;26;086;2022;11;07;3;3;4;2;1;1;1;1;0;0;0;0;543040,211405051057227;5460580,303617440164089;9,591965824000059;49,296451570000002
206759;08221124111500361660;08;1;11;000;2022;11;15;5;3;1;5;0;0;0;1;1;0;0;0;509466,116593357990496;5403221,345320739783347;9,128858527000030;48,781920136000103
206761;08221129211100427720;08;2;11;000;2022;11;19;3;3;0;1;2;1;1;0;0;0;0;0;440567,356869608978741;5404322,399895870126784;8,190848621000040;48,789057008999997
206762;08221121212010319280;08;2;12;000;2022;11;17;2;3;5;3;2;0;1;1;0;0;0;0;457849,671000002010260;5428673,545999529771507;8,423612205000040;49,009514932000101
206763;08221202111250577620;08;1;11;000;2022;12;20;6;3;0;4;2;1;0;0;1;0;0;1;515277,270000000018626;5403678,451999519951642;9,207980026000030;48,785916637000099
206764;08221124121200412720;08;1;21;000;2022;11;08;5;2;6;4;1;1;0;1;1;0;0;0;516214,529629962984473;5443233,031369609758258;9,222315502000070;49,141710318999998
206765;08221108421300542530;08;4;21;000;2022;11;18;3;3;0;3;2;0;1;0;0;0;0;1;571370,168708206037991;5360589,702705490402877;9,964139767000059;48,394427170000000
206766;08221110436200576520;08;4;36;064;2022;11;11;5;3;5;3;0;0;1;1;0;0;0;0;546378,470196963055059;5293365,660991249606013;9,619248621000050;47,791979359000003
206767;08221112417200559190;08;4;17;002;2022;11;19;7;3;8;1;2;0;1;0;0;0;0;0;491134,703479520976543;5343464,712838389910758;8,880590133000061;48,244336766000103
206768;08221123317500341190;08;3;17;097;2022;11;07;4;3;8;6;1;0;1;1;0;0;0;0;425559,862999991979450;5364918,587999509647489;7,993626316000070;48,433011165000003
206769;08221117212010557730;08;2;12;000;2022;11;16;5;3;6;6;2;1;1;0;1;0;0;0;456058,194284945027903;5428721,106936289928854;8,399110758000059;49,009817779000102
206770;08221126311010331500;08;3;15;064;2022;11;15;7;3;0;7;0;0;1;0;0;0;0;0;421758,705743208003696;5313706,765960380434990;7,951689396000060;47,971882171000097
206773;08221130221300408540;08;2;26;012;2022;11;14;4;3;0;7;0;0;1;0;0;0;0;0;473557,731831497978419;5477448,964522150345147;8,635191201000049;49,449126561000099
