UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
08250309311010789350;08;3;15;064;2025;03;10;1;3;4;6;0;0;1;0;0;0;0;0;421979,270299999974668;5312915,758199999108911;7,954787703000022;47,964793403000044;1
08250319136000802550;08;1;36;042;2025;03;11;4;3;0;7;0;0;1;0;0;0;0;0;549704,425599999725819;5405164,601299999281764;9,676818133000040;48,797486530000072;1
08250405119300879810;08;1;19;067;2025;04;12;7;3;5;3;0;0;1;1;0;0;0;0;536815,720300000160933;5404649,456800000742078;9,501276531000030;48,793749385000069;1
08250322226700829370;08;2;26;098;2025;03;15;7;3;0;7;0;0;1;0;0;0;0;0;481115,959999999962747;5461672,093000000342727;8,740215468000031;49,307496588000049;1
08250308311010786420;08;3;11;000;2025;03;10;7;3;5;3;0;0;1;0;0;0;0;1;414103,345099999569356;5316104,539799999445677;7,848660472000063;47,992469279000034;1
08250320118010818660;08;1;18;019;2025;03;12;5;2;5;3;0;0;1;1;0;0;0;0;505987,756199999712408;5406113,804400000721216;9,081551202000071;48,807983702000058;1
08250405118600897540;08;1;18;073;2025;04;13;7;3;6;4;0;0;0;1;1;0;0;0;496814,850200000219047;5420744,594799999147654;8,956505383000035;48,939620223000077;1
08250405136000893790;08;1;36;042;2025;04;00;7;3;8;1;2;0;1;0;0;0;0;0;550220,577399999834597;5405302,065099999308586;9,683862788000056;48,798681576000035;1
08250407231102937580;08;2;36;028;2025;04;09;2;3;6;2;0;0;0;1;1;0;0;0;494113,275999999605119;5422597,115000000223517;8,919587458000024;48,956265109000071;1
08250402111140868280;08;1;11;000;2025;04;18;4;3;0;1;0;0;1;0;0;0;0;0;512579,328499999828637;5401237,964400000870228;9,171176619000050;48,764022605000036;1
08250325436000822700;08;4;36;009;2025;03;11;3;3;5;3;0;0;1;1;0;0;0;0;556225,643699999898672;5306935,111199999228120;9,752482253000039;47,913274321000074;1
08250328436200841660;08;4;36;064;2025;03;12;6;3;0;1;0;0;1;0;0;0;0;0;546834,466599999926984;5293400,140499999746680;9,625340466000068;47,792256565000059;1
08250403426100870440;08;4;26;021;2025;04;18;5;3;5;3;0;0;1;1;0;0;0;0;557495,672100000083447;5328404,610899999737740;9,772356548000062;48,106308966000029;1
08250403316200878380;08;3;16;056;2025;04;17;5;3;5;3;0;0;1;0;0;0;0;1;419215,153500000014901;5326133,608500000089407;7,915272604000052;48,083352181000066;1
08250325226400848360;08;2;26;009;2025;03;12;3;2;5;3;0;0;1;1;0;0;0;0;466208,896999999880791;5472068,463999999687076;8,534264996000047;49,400366590000033;1
08250403416100904790;08;4;16;036;2025;04;11;5;3;6;7;0;0;0;1;1;0;0;0;495320,492700000293553;5369688,788300000131130;8,936678234000055;48,480309322000039;1
08250402326400924350;08;3;26;074;2025;04;17;4;3;5;3;0;0;1;1;0;0;0;0;460172,921199999749660;5323935,296099999919534;8,465394714000070;48,067450102000066;1
08250329127100856270;08;1;27;076;2025;03;12;7;3;5;2;0;0;1;1;0;0;0;0;551710,606200000271201;5439390,239600000903010;9,708479774000068;49,105182809000041;1
08250403435100877630;08;4;35;029;2025;04;16;5;3;0;6;0;0;1;0;0;0;0;1;547402,231100000441074;5272851,537900000810623;9,630687146000071;47,607336930000031;1
08250404317000871140;08;3;17;065;2025;04;07;6;3;6;4;0;0;0;0;1;1;0;0;414807,678199999965727;5354920,103000000119209;7,850321283000028;48,341714273000036;1
08250319118010832690;08;1;15;028;2025;03;13;4;2;4;6;0;0;1;0;0;0;0;0;500813,560600000433624;5405512,734699999913573;9,011079233000032;48,802604840000072;1
08250320311010808000;08;3;11;000;2025;03;14;5;3;3;6;0;0;1;0;0;0;0;1;413688,475100000388920;5319084,510900000110269;7,842501142000060;48,019219269000075;1
08250404115200893860;08;1;15;021;2025;04;15;6;3;2;1;0;0;1;1;0;0;0;0;490420,272099999710917;5381518,836699999868870;8,870098005000045;48,586680709000063;1
08250322316200827900;08;3;16;056;2025;03;11;7;3;6;4;0;0;0;1;1;0;0;0;422679,904000000096858;5327342,012800000607967;7,961568134000061;48,094652173000043;1
08250312436000782520;08;4;36;009;2025;03;10;4;3;6;7;0;0;0;1;1;0;0;0;556221,335199999623001;5307778,146400000900030;9,752534574000038;47,920859099000040;1
08250314421200850540;08;4;21;000;2025;03;19;6;2;5;3;2;0;1;1;0;0;0;0;574211,442900000140071;5361806,322899999096990;10,002731628000049;48,405042875000049;1
08250405119300881090;08;1;19;055;2025;04;18;7;3;6;6;0;0;1;0;1;0;0;0;544891,502000000327826;5403708,949999999254942;9,611126289000026;48,784758492000037;1
08250330216100860680;08;2;16;009;2025;03;14;1;3;0;3;0;0;1;0;0;0;0;0;446712,840800000354648;5420034,071499999612570;8,272463949000041;48,930942217000052;1
08250327215202841040;08;2;15;009;2025;03;08;5;3;5;3;0;0;1;1;0;0;0;0;468528,023000000044703;5440837,639000000432134;8,568683110000052;49,119571125000050;1
08250330311010849360;08;3;11;000;2025;03;17;1;2;1;6;0;0;1;0;0;0;0;0;412782,292299999855459;5318866,013699999079108;7,830395657000054;48,017130751000082;1
08250309425000778550;08;4;25;033;2025;03;12;1;3;0;1;0;0;1;0;0;0;0;0;551991,533400000073016;5348277,774000000208616;9,700858006000033;48,285565175000045;1
08250318121200856630;08;1;21;000;2025;03;13;3;3;5;3;0;0;1;1;0;0;0;0;515980,418800000101328;5445946,297800000756979;9,219213330000059;49,166123126000059;1
08250325221011861000;08;2;26;095;2025;03;05;3;3;0;3;1;0;1;0;0;0;0;1;474030,115699999965727;5460700,022299999371171;8,642801638000037;49,298492615000043;1
08250310118400809190;08;1;18;048;2025;03;15;2;2;5;2;0;0;1;1;0;0;0;0;514250,985700000077486;5415927,305500000715256;9,194434636000040;48,896129409000025;1
08250308221300803670;08;2;21;000;2025;03;14;7;3;5;3;0;0;1;1;0;0;0;0;476903,954499999992549;5473372,909199999645352;8,681593699000075;49,412599649000072;1
08250404221011893880;08;2;21;000;2025;04;12;6;2;6;4;0;0;0;1;1;0;0;0;476682,358900000341237;5475830,200799999758601;8,678394364000042;49,434694072000070;1
08250317119300796800;08;1;19;067;2025;03;19;2;3;0;7;2;0;1;0;0;0;0;0;537012,019100000150502;5404867,418800000101328;9,503968833000044;48,795698428000037;1
08250322118500827770;08;1;18;006;2025;03;02;7;2;0;7;2;0;1;0;0;0;0;0;517317,002100000157952;5420950,348799999803305;9,236478984000030;48,941236922000030;1
08250319222400858030;08;2;26;038;2025;03;10;4;3;3;6;0;0;1;1;0;0;0;0;471730,680100000463426;5480274,218200000002980;8,609783267000068;49,474456575000033;1
08250310117400781060;08;1;17;018;2025;03;17;2;3;6;7;1;1;0;1;1;0;0;0;538565,998900000005960;5395803,273499999195337;9,524278331000062;48,714066338000066;1
08250308221200776930;08;2;21;000;2025;03;13;7;3;2;6;0;0;1;0;0;0;0;0;475873,671699999831617;5473036,098799999803305;8,667410746000030;49,409530117000031;1
08250328222600830230;08;2;22;000;2025;03;12;6;3;0;4;0;0;0;0;1;0;0;1;461729,587299999780953;5483171,831900000572205;8,471457633000057;49,499971012000060;1
08250320215102811680;08;2;15;109;2025;03;16;5;3;5;3;0;0;1;1;0;0;0;0;461318,413599999621511;5435008,129499999806285;8,470438994000062;49,066722790000028;1
08250402415400885230;08;4;15;061;2025;04;10;4;3;5;3;0;0;1;1;0;0;0;0;515952,243200000375509;5372704,349799999967217;9,215975693000075;48,507253366000043;1
08250319119300819370;08;1;19;067;2025;03;16;4;3;8;7;0;0;1;0;0;0;0;0;538104,081500000320375;5406595,744400000199676;9,518998515000021;48,811179705000029;1
08250316127202823360;08;1;27;032;2025;03;15;1;2;0;7;0;0;1;0;0;0;0;0;568464,065200000070035;5458232,933199999853969;9,941197712000076;49,273019338000040;1
08250319311010829890;08;3;11;000;2025;03;19;4;2;0;7;2;0;1;0;0;0;0;0;411684,717600000090897;5316072,500800000503659;7,816255390000038;47,991851607000058;1
08250312119400785300;08;1;19;079;2025;03;13;4;3;5;3;0;1;1;0;0;0;0;1;521947,214999999850988;5407519,027000000700355;9,298986792000051;48,820266083000035;1
08250404226600893000;08;2;26;096;2025;04;08;6;3;3;6;0;0;1;0;0;0;0;1;476295,658499999903142;5488731,751599999144673;8,672287105000066;49,550724676000073;1
08250324212010856370;08;2;12;000;2025;03;15;2;3;3;2;0;0;1;1;0;0;0;0;455045,556300000287592;5427494,024000000208616;8,385399953000046;48,998707116000048;1
08250401111230868130;08;1;11;000;2025;04;16;3;3;1;5;0;0;1;1;0;0;0;0;508152,164400000125170;5399030,152400000020862;9,110889215000043;48,744234894000044;1
08250328316100831700;08;3;16;011;2025;03;15;6;3;5;3;0;0;1;1;0;0;0;0;413943,940000000409782;5330621,994000000879169;7,843603257000041;48,123036211000056;1
08250318226700803190;08;2;26;060;2025;03;16;3;3;5;3;0;0;1;1;0;0;0;0;476825,515200000256300;5463863,317299999296665;8,681066175000069;49,327058860000079;1
08250327317000854420;08;3;17;089;2025;03;19;5;3;6;6;1;0;0;0;1;1;0;0;431619,755800000391901;5376086,068499999120831;8,073712315000023;48,534152718000030;1
08250311417300828210;08;4;17;031;2025;03;16;3;3;5;3;0;0;1;1;0;0;0;0;497742,832999999634922;5355897,489000000059605;8,969530883000061;48,356248874000073;1
08250325212010856880;08;2;12;000;2025;03;13;3;3;5;3;0;0;1;1;0;0;0;0;457850,600399999879301;5428891,421499999240041;8,423602290000076;49,011474817000078;1
08250318326200843630;08;3;26;074;2025;03;17;3;3;6;4;0;0;0;1;1;0;0;0;465417,633399999700487;5323644,486199999228120;8,535816279000073;48,065139721000037;1
08250308215202775140;08;2;15;064;2025;03;19;7;3;1;5;2;0;1;1;0;0;0;0;478429,276899999938905;5451751,023299999535084;8,703790344000026;49,218166737000047;1
08250330111230836410;08;1;11;000;2025;03;12;1;3;1;5;0;0;1;1;0;0;0;0;509286,600999999791384;5397787,464099999517202;9,126292261000060;48,733039782000048;1
08250402426100867990;08;4;26;021;2025;04;09;4;3;6;4;0;0;0;1;1;0;0;0;558501,356499999761581;5327323,377299999818206;9,785716651000030;48,096490409000069;1
08250311226500824620;08;2;26;085;2025;03;10;3;3;5;5;0;0;0;1;1;0;0;0;491235,740899999625981;5455619,990700000897050;8,879563707000045;49,253286067000033;1
08250323226600845370;08;2;26;031;2025;03;17;1;3;6;4;0;1;0;1;1;0;0;0;475279,957700000144541;5493203,225500000640750;8,657964375000063;49,590903013000059;1
08250319215302821220;08;2;15;007;2025;03;17;4;3;6;7;0;0;0;1;1;0;0;0;477776,286999999545515;5432078,107200000435114;8,695907819000070;49,041179886000066;1
08250319416100833520;08;4;16;048;2025;03;17;4;3;0;4;2;0;1;0;1;0;0;0;497289,419300000183284;5377517,403599999845028;8,963270309000052;48,550750053000058;1
08250405336400880380;08;3;36;091;2025;04;17;7;3;5;3;0;0;1;1;0;0;0;0;394258,043999999761581;5271673,581000000238419;7,593560959000058;47,589848806000077;1
08250331135200857280;08;1;35;019;2025;03;13;2;3;6;4;0;0;0;1;1;0;0;0;585213,299200000241399;5392066,265300000086427;10,157547310000041;48,675824870000042;1
08250308212010837420;08;2;12;000;2025;03;11;7;2;6;4;0;0;0;0;1;0;0;1;454946,409799999557436;5428821,346999999135733;8,383897267000066;49,010639276000063;1
08250330116100862630;08;1;16;019;2025;03;22;1;3;3;6;2;0;1;1;0;0;0;0;523358,947399999946356;5397536,151000000536442;9,317651431000058;48,730410342000027;1
08250330415400860140;08;4;15;061;2025;03;17;1;3;0;7;0;0;0;0;1;0;0;1;515411,592500000260770;5371321,556700000539422;9,208604883000021;48,494826790000047;1
08250325116200857750;08;1;16;077;2025;03;14;3;3;4;6;0;1;1;0;0;0;0;1;516080,165799999609590;5389574,599999999627471;9,218360392000022;48,659018337000077;1
08250406136100887510;08;1;36;088;2025;04;17;1;3;0;1;0;0;1;0;0;0;0;0;576453,542899999767542;5410386,496200000867248;10,041978381000035;48,841740481000045;1
08250327215302865660;08;2;15;007;2025;03;17;5;3;5;2;0;0;1;1;0;0;0;0;478227,026399999856949;5431702,173100000247359;8,702095499000052;49,037814282000056;1
08250325212010829620;08;2;12;000;2025;03;16;3;3;5;3;0;0;1;1;0;0;0;0;460883,424100000411272;5426964,340700000524521;8,465260152000042;48,994340019000049;1
08250308128200802720;08;1;28;139;2025;03;17;7;3;1;1;0;0;1;1;0;0;0;0;550021,847000000067055;5490886,769200000911951;9,691806014000065;49,568504861000065;1
08250330121500836290;08;1;25;065;2025;03;19;1;3;0;1;0;1;1;0;0;0;0;0;517283,146700000390410;5449620,252499999478459;9,237241431000029;49,199135974000058;1
08250324111110821190;08;1;11;000;2025;03;17;2;3;6;7;0;0;1;0;1;0;0;0;513138,052600000053644;5402911,187899999320507;9,178833019000024;48,779063265000048;1
08250323221400845510;08;2;26;018;2025;03;16;1;3;8;6;0;0;1;0;0;0;0;1;472470,920400000177324;5472730,890200000256300;8,620524893000038;49,406640400000072;1
08250319118400862990;08;1;18;048;2025;03;17;4;3;6;4;0;0;0;1;1;0;0;0;514066,400899999774992;5415930,999199999496341;9,191916378000030;48,896166855000047;1
08250502311010977140;08;3;15;095;2025;05;17;6;3;4;1;0;0;1;1;0;0;0;0;428323,839999999850988;5317839,847999999299645;8,038948357000038;48,009832185000050;1
08250429118010951860;08;1;15;045;2025;04;12;3;2;0;7;0;0;1;0;0;0;0;0;498843,757500000298023;5395659,073599999770522;8,984281736000071;48,713960809000071;1
08250501118500983770;08;1;18;049;2025;05;19;5;3;1;5;0;0;1;1;0;0;0;0;518917,613499999977648;5419816,484899999573827;9,258283898000059;48,930990225000073;1
08250505317000999870;08;3;17;065;2025;05;16;2;3;5;3;0;0;1;0;0;0;0;1;416254,685899999924004;5354553,916300000622869;7,869917624000038;48,338613954000039;1
08250430415400963860;08;4;15;061;2025;04;12;4;3;0;1;0;0;1;0;0;0;0;0;515450,703200000338256;5372988,906500000506639;9,209195982000040;48,509825870000043;1
08250422335100959980;08;3;35;043;2025;04;06;3;3;4;6;1;0;1;0;0;0;0;0;513842,965800000354648;5280021,982000000774860;9,184412966000025;47,673440340000070;1
08250428215000935830;08;2;15;109;2025;04;08;2;3;5;3;0;0;1;1;0;0;0;0;461419,222699999809265;5434966,000000000000000;8,471823052000047;49,066350153000030;1
08250501127010974530;08;1;27;076;2025;05;13;5;2;6;6;0;0;1;0;1;0;0;0;551281,795400000177324;5439528,082800000905991;9,702622669000050;49,106458582000073;1
08250428222400936750;08;2;22;000;2025;04;15;2;3;4;6;0;0;1;0;0;0;0;1;469331,193300000391901;5479460,941999999806285;8,576725800000077;49,467024980000076;1
08250430337400955180;08;3;37;065;2025;04;16;4;3;4;1;0;0;1;1;0;0;0;0;448436,690399999730289;5275785,371200000867248;8,313608169000076;47,633415312000068;1
08250429226600959140;08;2;26;082;2025;04;17;3;3;5;3;0;0;1;1;0;0;0;0;475534,273599999956787;5480074,348600000143051;8,662297654000042;49,472824002000038;1
08250501415200974230;08;4;15;053;2025;05;15;5;3;5;3;0;0;1;1;0;0;0;0;536356,809200000017881;5362292,212899999693036;9,491318500000034;48,412734635000049;1
08250428212010953980;08;2;12;000;2025;04;17;2;3;5;2;0;0;1;0;0;0;0;1;459792,394600000232458;5427114,668700000271201;8,450331157000051;48,995622164000054;1
08250416118400899430;08;1;18;048;2025;04;13;4;3;8;7;0;0;1;0;0;0;0;0;512422,648299999535084;5417212,601900000125170;9,169528770000056;48,907730948000051;1
08250419317500959590;08;3;17;151;2025;04;01;7;3;9;1;2;1;1;0;0;0;0;0;411402,157800000160933;5369588,061300000175834;7,801276693000034;48,473177947000067;1
08250501317000984400;08;2;16;005;2025;05;21;5;3;9;1;1;0;1;0;0;0;0;0;445574,980499999597669;5418448,626299999654293;8,257141514000068;48,916582137000034;1
08250501215502984130;08;2;15;111;2025;05;16;5;2;5;3;0;0;1;1;0;0;0;0;458176,504800000227988;5448395,329399999231100;8,426039371000059;49,186934856000050;1
08250416215202913010;08;2;15;009;2025;04;18;4;3;0;7;0;0;1;0;0;0;0;0;470021,902599999681115;5441072,887000000104308;8,589138374000072;49,121761896000066;1
08250416311010903920;08;3;11;000;2025;04;13;4;3;5;3;0;1;1;1;0;0;0;0;409334,364699999801815;5315303,053799999877810;7,784921887000053;47,984601365000060;1
08250424226500923750;08;2;26;085;2025;04;08;5;3;6;2;0;0;0;1;1;0;0;0;491201,821000000461936;5455627,317999999970198;8,879097428000023;49,253351491000046;1
08250425437100948310;08;4;37;100;2025;04;10;6;3;0;2;0;0;1;0;0;0;0;0;537951,918899999931455;5317988,791699999943376;9,508908564000023;48,014065135000067;1
08250501426100984530;08;4;26;011;2025;05;12;5;3;6;6;0;0;0;1;1;0;0;0;550711,422899999655783;5333526,168199999257922;9,681838497000058;48,152960602000064;1
08250426421200942330;08;4;21;000;2025;04;11;7;3;0;1;0;0;1;0;0;0;0;0;573636,411100000143051;5361426,137499999254942;9,994896422000068;48,401690477000045;1
08250429311010936800;08;3;11;000;2025;04;09;3;3;0;7;0;0;1;0;0;0;0;0;414134,800499999895692;5316737,696799999102950;7,848955322000052;47,998168990000067;1
08250417435200930260;08;4;35;059;2025;04;10;5;2;5;2;0;0;1;0;0;0;0;0;514315,140899999998510;5289299,307900000363588;9,191007957000068;47,756903594000050;1
08250425212010932770;08;2;12;000;2025;04;13;6;3;1;5;0;1;1;1;0;0;0;0;458792,284300000406802;5428877,711999999359250;8,436480654000036;49,011415105000026;1
08250429111230957600;08;1;11;000;2025;04;07;3;3;3;2;0;0;1;1;0;0;0;0;510607,009499999694526;5396340,868200000375509;9,144211762000054;48,720005102000073;1
08250418135010932900;08;1;35;019;2025;04;18;6;1;5;3;0;0;1;0;0;0;0;1;585394,023199999704957;5394804,330099999904633;10,160567613000069;48,700427042000058;1
08250412436100913270;08;4;36;055;2025;04;21;7;3;7;7;2;0;1;0;0;0;0;0;575505,105200000107288;5290439,886099999770522;10,007590630000038;47,762902104000034;1
08250417436000902390;08;4;37;076;2025;04;12;5;2;6;7;0;0;0;1;1;0;0;0;524867,990000000223517;5322184,391599999740720;9,333709801000055;48,052456098000050;1
08250501117400025010;08;1;17;051;2025;05;12;5;3;3;6;0;0;1;0;0;0;0;0;542655,368900000117719;5395329,807900000363588;9,579818743000033;48,709540872000048;1
08250429212302962560;08;2;12;000;2025;04;17;3;3;3;6;0;0;1;0;0;0;0;1;457201,437400000169873;5428837,683800000697374;8,414731062000044;49,010946755000077;1
08250429111330955950;08;1;11;000;2025;04;11;3;3;0;7;0;0;1;0;0;0;0;0;514362,792000000365078;5408876,503000000491738;9,195712582000056;48,832699383000033;1
08250428311400955470;08;3;15;006;2025;04;15;2;3;6;3;0;0;0;1;1;0;0;0;403612,277800000272691;5308328,972599999979138;7,709818205000033;47,921032987000046;1
08250419221300926560;08;2;26;012;2025;04;15;7;3;1;6;0;0;1;0;0;0;0;0;473441,968200000002980;5477633,913699999451637;8,633581712000023;49,450785080000060;1
08250429116010937390;08;1;16;049;2025;04;16;3;3;3;2;0;0;1;1;0;0;0;0;524462,402200000360608;5386141,646900000050664;9,331982456000048;48,627863403000049;1
08250415119400914130;08;1;19;079;2025;04;17;3;3;0;7;0;0;1;0;0;0;0;0;521455,117700000293553;5411294,902899999171495;9,292480727000054;48,854250127000057;1
08250423111120946220;08;1;11;000;2025;04;21;4;3;1;5;0;0;1;1;0;0;0;0;513232,925099999643862;5403995,835500000044703;9,180159322000065;48,788818647000028;1
08250427119100946170;08;1;19;083;2025;04;18;1;3;6;7;0;0;0;1;1;0;0;0;535056,926799999549985;5419747,387199999764562;9,478623276000064;48,929664773000070;1
08250501226300981880;08;2;26;056;2025;05;09;5;3;6;3;0;0;1;0;1;0;0;0;485754,393199999816716;5470673,026200000196695;8,803703299000063;49,388585973000033;1
08250412317500889560;08;3;17;096;2025;04;15;7;3;6;4;0;0;0;1;1;0;0;0;421852,792500000447035;5369595,913599999621511;7,942644920000021;48,474634273000049;1
08250421116100914650;08;1;16;019;2025;04;15;2;3;0;1;0;0;1;0;0;0;0;0;523968,135700000450015;5398982,660800000652671;9,326019599000062;48,743399842000031;1
08250425212010932760;08;2;12;000;2025;04;12;6;3;5;3;0;1;1;1;0;0;0;0;455494,208300000056624;5428403,811899999156594;8,391433679000045;49,006923261000054;1
08250501435200982540;08;4;35;018;2025;05;14;5;3;3;6;0;0;1;1;0;0;0;0;524678,850100000388920;5279838,613099999725819;9,328753973000062;47,671467663000044;1
08250412317000886370;08;3;17;065;2025;04;14;7;3;6;4;0;0;0;1;1;0;0;0;415380,793899999931455;5354103,712700000032783;7,858217943000056;48,334447985000054;1
08250505231102972160;08;2;36;040;2025;05;15;2;3;0;1;0;0;1;0;0;0;0;0;485238,464499999769032;5420172,438300000503659;8,798446105000039;48,934305369000072;1
08250425425000942090;08;4;25;020;2025;04;17;6;3;1;5;0;0;1;1;0;0;0;0;560059,666500000283122;5362967,933100000023842;9,811703991000059;48,416999743000076;1
08250417335100931830;08;3;35;043;2025;04;16;5;3;2;7;0;0;1;1;0;0;0;0;512704,307400000281632;5279845,077600000426173;9,169238933000031;47,671871990000056;1
08250412221011948580;08;2;21;000;2025;04;19;7;2;6;4;0;0;0;1;1;0;0;0;474338,850999999791384;5474635,378799999132752;8,646149753000032;49,423852518000047;1
08250421335000912810;08;3;35;022;2025;04;11;2;3;0;7;0;0;1;0;0;0;0;0;482487,626699999906123;5299998,330800000578165;8,765899343000058;47,853088266000043;1
08250430311010959750;08;3;11;000;2025;04;15;4;3;1;6;0;0;1;0;0;0;0;1;410721,241999999620020;5322099,429999999701977;7,802088817000026;48,045931193000058;1
08250423111000962760;08;1;11;000;2025;04;10;4;3;2;6;0;0;1;1;0;0;0;0;512226,786000000312924;5398725,226999999955297;9,166304702000048;48,741425130000039;1
08250426222600986380;08;2;22;000;2025;04;16;7;3;6;4;0;0;0;0;1;0;0;1;463277,302899999544024;5483952,377499999478459;8,492759245000059;49,507087288000037;1
08250416221011924410;08;2;21;000;2025;04;15;4;2;6;4;0;0;0;0;1;0;0;1;477087,099799999967217;5472838,867000000551343;8,684149353000066;49,407802951000065;1
08250414226300936060;08;2;26;056;2025;04;08;2;3;0;7;0;0;1;1;0;0;0;0;485340,502000000327826;5471367,733999999240041;8,797974515000021;49,394825010000034;1
08250430119300949710;08;1;19;067;2025;04;16;4;2;1;5;0;0;1;1;0;0;0;0;538101,904299999587238;5405658,016699999570847;9,518881823000072;48,802744462000078;1
08250416111330952650;08;1;11;000;2025;04;08;4;3;5;2;0;0;1;0;0;0;1;0;512284,408499999903142;5410942,351700000464916;9,167453859000034;48,851327997000055;1
08250412121200889360;08;1;21;000;2025;04;15;7;3;0;7;0;0;1;0;0;0;0;0;516768,807000000029802;5441996,185300000011921;9,229863618000024;49,130569597000033;1
08250416136200903950;08;1;36;019;2025;04;19;4;3;3;6;0;0;1;1;0;0;0;0;582598,566599999554455;5424284,558700000867248;10,128523385000051;48,965952747000074;1
08250419335400943010;08;3;35;098;2025;04;16;7;3;0;3;0;0;1;0;0;0;0;0;504872,450799999758601;5295790,145899999886751;9,065086495000060;47,815445551000039;1
08250413436300905180;08;4;36;081;2025;04;11;1;3;0;1;0;0;1;0;0;0;0;0;557597,980600000359118;5280397,417999999597669;9,767323780000027;47,674400836000075;1
08250428436400955450;08;4;36;012;2025;04;17;2;3;5;3;0;0;1;1;0;0;0;0;549356,021700000390410;5298793,984400000423193;9,659620749000055;47,840595983000071;1
08250430215102959250;08;2;15;102;2025;04;11;4;3;2;6;0;0;1;1;0;0;0;0;454586,956199999898672;5435965,895600000396371;8,378181342000062;49,074878283000032;1
08250422121600943850;08;1;25;110;2025;04;18;3;2;5;3;0;0;1;1;0;0;0;0;527063,996000000275671;5442291,774000000208616;9,371005440000033;49,132861282000079;1
08250415215502912400;08;2;15;111;2025;04;19;3;3;6;6;0;1;0;0;1;1;0;0;457888,558799999766052;5448411,133300000801682;8,422086327000045;49,187057304000064;1
08250429222200963830;08;2;22;000;2025;04;13;3;3;6;4;0;0;1;0;1;0;0;0;461209,859600000083447;5482220,140100000426173;8,464373567000052;49,491378056000030;1
08250505116000976700;08;4;16;041;2025;05;16;2;3;0;1;0;0;1;0;0;0;0;0;503805,509100000374019;5372905,855200000107288;9,051524393000022;48,509257259000037;1
08250428222014938110;08;2;22;000;2025;04;09;2;3;5;3;0;0;1;1;0;0;0;0;465251,287299999967217;5481884,861400000751019;8,520206164000058;49,488607298000034;1
08250419118400984080;08;1;18;048;2025;04;10;7;3;5;2;0;0;1;1;0;0;0;0;519478,321999999694526;5417393,523900000378489;9,265823527000066;48,909176732000049;1
08250422212010919250;08;2;12;000;2025;04;17;3;3;0;7;0;0;1;0;0;0;0;0;454807,999900000169873;5428515,987299999222159;8,382038637000051;49,007882420000044;1
08250429416100950060;08;4;16;036;2025;04;13;3;3;5;3;0;0;1;1;0;0;0;0;495045,108699999749660;5368781,922900000587106;8,932962568000050;48,472148658000037;1
08250416416200930640;08;4;16;041;2025;04;12;4;2;1;5;0;0;1;1;0;0;0;0;504714,042899999767542;5375394,056299999356270;9,063853537000057;48,531635858000072;1
08250501417300020880;08;4;17;051;2025;05;17;5;3;0;1;0;0;1;0;0;0;0;0;492249,919900000095367;5358984,792099999263883;8,895326148000038;48,383980541000028;1
08250430326400942220;08;3;26;074;2025;04;18;4;3;4;6;0;0;1;0;0;0;0;1;459734,464999999850988;5323599,344000000506639;8,459541159000025;48,064400115000069;1
08250421116100942110;08;1;16;019;2025;04;15;2;2;4;2;0;0;1;1;0;0;0;0;523606,960699999704957;5398287,957299999892712;9,321067097000025;48,737164164000035;1
08250503416200034960;08;4;16;025;2025;05;19;7;3;9;1;0;0;1;0;0;0;0;0;502425,659199999645352;5361165,213999999687076;9,032773972000030;48,403639802000043;1
08250416311010903690;08;3;11;000;2025;04;13;4;3;5;3;0;1;1;1;0;0;0;0;411505,233099999837577;5315937,406799999997020;7,813878032000048;47,990611586000057;1
08250428212010939110;08;2;12;000;2025;04;17;2;3;6;2;0;0;0;1;1;0;0;0;453293,538399999961257;5429177,689899999648333;8,361254877000022;49,013721699000030;1
08250502136200972210;08;1;36;068;2025;05;23;6;3;1;5;2;0;1;1;0;0;0;0;597034,657899999991059;5428389,780500000342727;10,326688671000056;49,000774167000031;1
08250422118200931700;08;1;18;019;2025;04;19;3;3;1;6;0;0;1;1;0;0;0;0;504611,861499999649823;5404051,261199999600649;9,062788836000038;48,789440948000049;1
08250501336300025160;08;3;36;103;2025;05;12;5;3;0;1;0;0;1;0;0;0;0;0;411367,885800000280142;5284564,650599999353290;7,818465849000063;47,708378991000075;1
08250430335400956400;08;3;35;099;2025;04;12;4;3;9;6;0;0;1;0;0;0;0;1;497918,926799999549985;5298800,262700000777841;8,972186423000039;47,842544028000077;1
08250416336400916500;08;3;36;091;2025;04;11;4;3;1;3;0;0;1;1;0;0;0;0;395779,393199999816716;5272382,890699999406934;7,613621235000039;47,596475470000030;1
08250413111310915840;08;1;11;000;2025;04;17;1;3;6;6;0;0;0;1;1;0;0;0;516199,870400000363588;5405152,648299999535084;9,220598060000043;48,799154975000079;1
08250430211100952480;08;2;11;000;2025;04;16;4;3;0;1;0;0;1;0;0;0;0;0;441960,304899999871850;5404055,526300000026822;8,209848830000055;48,786788022000053;1
08250505215202029320;08;2;15;084;2025;05;11;2;3;5;3;0;0;1;1;0;0;0;0;474400,251500000245869;5447878,660599999129772;8,648711483000056;49,183179197000072;1
