OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
201064;08240227231000061670;08;2;36;040;2024;02;13;3;2;6;1;0;0;0;1;1;0;0;0;488346,285699999891222;5420934,953600000590086;8,840858274000027;48,941231056000049;1
201067;08240227222200074580;08;2;22;000;2024;02;22;3;3;0;7;2;0;1;0;0;0;0;0;461629,428700000047684;5482291,564300000667572;8,470159912000042;49,492047157000059;1
201070;08240227212010050760;08;2;12;000;2024;02;08;3;3;5;2;0;0;1;1;0;0;0;0;456576,154600000008941;5428253,223999999463558;8,406243334000067;49,005645782000045;1
201071;08240227212000062810;08;2;12;000;2024;02;13;3;2;1;5;0;0;1;1;0;0;0;0;458121,882399999536574;5428540,767699999734759;8,427348082000037;49,008339105000061;1
201073;08240227117100062230;08;1;17;042;2024;02;12;3;3;1;1;0;0;1;1;0;0;0;0;554717,393500000238419;5393518,907500000670552;9,743526259000021;48,692309521000027;1
201077;08240226436400831430;08;4;36;082;2024;02;10;2;3;6;2;0;0;0;1;1;0;0;0;547764,824599999934435;5294758,819900000467896;9,637911570000028;47,804412187000025;1
201078;08240226436400047570;08;4;36;082;2024;02;10;2;3;6;4;0;0;0;1;1;0;0;0;547768,684000000357628;5294757,918999999761581;9,637963011000068;47,804403795000042;1
201079;08240226415400073970;08;4;15;061;2024;02;08;2;3;6;6;0;0;1;0;1;0;0;0;514847,733199999667704;5371089,202800000086427;9,200964507000037;48,492750030000082;1
201080;08240226415300070680;08;4;15;019;2024;02;15;2;3;0;1;0;0;1;0;0;0;0;0;519231,735000000335276;5370488,196000000461936;9,260273865000045;48,487224288000050;1
201081;08240226336100077250;08;3;36;050;2024;02;19;2;2;0;1;2;0;1;0;0;0;0;0;399133,412999999709427;5274062,299000000581145;7,657838307000077;47,612112810000042;1
201082;08240226335300061930;08;3;35;075;2024;02;14;2;3;7;1;0;0;1;0;0;0;0;0;488957,209800000302494;5289463,947399999946356;8,852650901000061;47,758449304000067;1
201084;08240226335200047720;08;3;35;063;2024;02;22;2;3;0;1;2;0;1;0;0;0;0;0;496383,223100000061095;5287314,432600000873208;8,951757462000046;47,739193311000065;1
201088;08240226316100060300;08;3;16;011;2024;02;14;2;3;5;3;0;0;1;1;0;0;0;0;413143,408400000073016;5330763,540999999269843;7,832819398000026;48,124200712000061;1
201090;08240226231302059860;08;2;31;000;2024;02;19;2;3;6;4;2;0;0;1;1;0;0;0;478823,254499999806285;5415738,753299999982119;8,711083948000066;48,894235232000028;1
201091;08240226226000078370;08;2;26;082;2024;02;18;2;3;2;7;1;0;1;0;0;0;0;1;475755,361700000241399;5480599,891699999570847;8,665317086000073;49,477559983000049;1
201092;08240226222500077170;08;2;22;000;2024;02;06;2;3;5;3;2;1;1;1;0;0;0;0;461745,177199999801815;5479780,652799999341369;8,472001040000066;49,469470119000050;1
201094;08240226212702049560;08;2;15;108;2024;02;13;2;3;6;2;0;0;0;0;1;0;0;1;450126,586000000126660;5425487,449999999254942;8,318400654000072;48,980280186000073;1
201095;08240226212010057690;08;2;12;000;2024;02;20;2;3;5;3;2;0;1;0;0;0;0;0;456530,135700000450015;5427784,796900000423193;8,405664274000060;49,001428982000050;1
201096;08240226212010048910;08;2;12;000;2024;02;16;2;3;5;3;0;0;1;1;0;0;0;0;454629,662200000137091;5429496,831000000238419;8,379490531000044;49,016692091000039;1
201098;08240226126100069340;08;1;26;046;2024;02;10;2;3;6;2;0;0;0;1;1;0;0;0;549659,111700000241399;5458791,380699999630451;9,682772177000061;49,279858886000056;1
201100;08240226119200067250;08;1;19;020;2024;02;21;2;2;6;2;2;0;0;1;1;0;0;0;520781,917700000107288;5407205,475600000470877;9,283096277000027;48,817485519000059;1
201101;08240226118600059460;08;1;18;050;2024;02;12;2;3;0;7;0;0;1;0;0;0;0;0;505805,214599999599159;5417197,253200000151992;9,079222233000053;48,907690264000053;1
201103;08240226111500348210;08;1;11;000;2024;02;08;2;3;3;6;0;1;1;1;0;0;0;1;507474,184000000357628;5396942,073999999091029;9,101629184000046;48,725459007000040;1
201104;08240226111110353160;08;1;11;000;2024;02;07;2;2;0;1;0;1;1;0;0;0;0;0;512690,181300000287592;5403102,066199999302626;9,172742589000052;48,780789689000073;1
201105;08240225437100078380;08;4;35;020;2024;02;16;1;3;6;6;0;0;0;1;1;0;0;0;519436,990000000223517;5300444,785900000482798;9,259848220000038;47,857049826000036;1
201106;08240225417300045390;08;4;17;013;2024;02;15;1;3;0;1;0;0;1;0;0;0;0;0;509187,140599999576807;5348710,445599999278784;9,123858876000043;48,291526701000066;1
201107;08240225416010072590;08;4;15;059;2024;02;17;1;2;0;1;0;0;1;0;0;0;0;0;517249,494099999777973;5367275,769799999892712;9,233314794000023;48,458381650000035;1
201109;08240225311010068580;08;3;11;000;2024;02;16;1;3;0;7;0;0;1;0;0;0;0;0;414371,933000000193715;5318194,411499999463558;7,851842676000047;48,011304485000039;1
201113;08240225119300047110;08;1;19;067;2024;02;18;1;2;0;7;1;0;1;0;0;0;0;0;538470,901100000366569;5407339,044399999082088;9,524064272000032;48,817843480000079;1
201114;08240225111320391690;08;1;11;000;2024;02;13;1;3;5;3;0;0;1;1;0;0;0;0;518470,901499999687076;5407061,583300000056624;9,251608918000045;48,816264101000058;1
201117;08240224435100067750;08;4;35;057;2024;02;13;7;2;3;6;0;0;1;1;0;0;0;0;544472,511800000444055;5279936,713600000366569;9,592429645000038;47,671291876000055;1
201120;08240224416200066910;08;4;16;041;2024;02;16;7;3;3;2;0;0;1;1;0;0;0;0;505028,508700000122190;5375256,109899999573827;9,068111430000044;48,530392403000064;1
201121;08240224416010061680;08;4;15;019;2024;02;14;7;2;6;4;0;0;0;1;1;0;0;0;518342,150100000202656;5370172,179600000381470;9,248220859000071;48,484407890000057;1
201127;08240224311010066310;08;3;11;000;2024;02;20;7;3;0;7;2;0;1;0;0;0;0;0;413368,024699999950826;5317049,461600000038743;7,838615727000047;48,000869974000068;1
201129;08240224226600065870;08;2;26;096;2024;02;14;7;3;5;3;0;0;1;1;0;0;0;0;472820,414300000295043;5488321,788499999791384;8,624271101000033;49,546891208000034;1
201130;08240224226400056790;08;2;26;037;2024;02;12;7;3;1;7;0;0;1;1;0;0;0;0;465873,600999999791384;5468649,125199999660254;8,529937349000022;49,369591920000062;1
201131;08240224222800615500;08;2;22;000;2024;02;10;7;2;6;2;0;0;0;1;1;0;0;0;459375,236800000071526;5488408,332100000232458;8,438404731000048;49,546916893000059;1
201132;08240224222400058890;08;2;22;000;2024;02;13;7;3;5;5;0;0;1;1;0;0;0;0;469327,925800000317395;5476671,246300000697374;8,576896754000074;49,441932452000060;1
201134;08240224121300063190;08;1;21;000;2024;02;11;7;2;0;7;0;0;1;0;0;0;0;0;514330,072100000455976;5443309,235700000077486;9,196480807000057;49,142442659000039;1
201136;08240224118300042920;08;1;18;046;2024;02;12;7;3;6;6;0;0;1;0;1;0;0;0;513042,886400000192225;5413998,299900000914931;9,177890345000037;48,878803169000037;1
201137;08240302222014520330;08;2;22;000;2024;03;15;7;3;3;7;0;0;0;0;1;0;0;1;461924,203800000250340;5481458,088500000536442;8,474310414000058;49,484569052000040;1
201141;08240223416200041260;08;4;16;041;2024;02;17;6;3;0;7;2;0;1;0;0;0;0;0;498298,172000000253320;5374848,335599999874830;8,976950302000034;48,526741761000039;1
201143;08240223336100066980;08;3;36;050;2024;02;07;6;3;5;3;1;1;1;1;0;0;0;0;399241,447399999946356;5274632,797800000756979;7,659144234000053;47,617261441000039;1
201146;08240223316100039100;08;3;16;037;2024;02;15;6;3;5;3;0;0;1;1;0;0;0;0;407147,081299999728799;5333784,491200000047684;7,751601138000069;48,150527178000061;1
201147;08240223311010063420;08;3;36;081;2024;02;07;6;3;6;6;1;0;0;0;1;0;0;1;411912,469700000248849;5277656,327199999243021;7,827117746000056;47,646307569000044;1
201148;08240223311010063410;08;3;36;050;2024;02;07;6;3;5;3;0;0;1;1;0;0;0;0;399431,907999999821186;5273436,021999999880791;7,661952775000032;47,606525628000043;1
201149;08240223311010051820;08;3;11;000;2024;02;10;6;3;5;2;0;0;1;0;0;0;0;1;412971,941100000403821;5316379,449699999764562;7,833442876000049;47,994789200000071;1
201153;08240223215302065770;08;2;15;089;2024;02;17;6;3;5;3;0;0;0;1;1;0;0;0;470729,001500000245869;5429298,171299999579787;8,599681023000073;49,015879013000074;1
201154;08240223212702455450;08;2;15;017;2024;02;14;6;3;5;3;0;0;1;1;0;0;0;0;456655,902400000020862;5420692,582499999552965;8,408139306000066;48,937642059000041;1
201155;08240223212502039220;08;2;12;000;2024;02;13;6;3;5;2;0;0;1;0;0;0;0;1;453547,398199999704957;5429833,410299999639392;8,364651307000031;49,019639093000080;1
201156;08240223212010076440;08;2;12;000;2024;02;18;6;3;0;7;2;0;1;0;0;0;0;0;460698,895600000396371;5427093,179400000721216;8,462725223000064;48,995487234000052;1
201160;08240223117100047250;08;1;17;019;2024;02;20;6;3;0;7;2;0;1;0;0;0;0;0;551827,694799999706447;5393125,268699999898672;9,704213443000071;48,689015287000075;1
201161;08240223116400063990;08;1;16;033;2024;02;11;6;3;6;2;0;0;0;0;1;0;0;1;533257,014499999582767;5388246,502900000661612;9,451500879000037;48,646392640000045;1
201162;08240223116400063940;08;1;16;070;2024;02;12;6;3;1;5;0;0;1;0;0;0;0;1;540692,492899999953806;5385501,390599999576807;9,552171760000022;48,621258336000039;1
201165;08240222436200052120;08;4;36;064;2024;02;14;5;3;0;7;0;1;1;0;0;0;0;0;546134,673399999737740;5292043,078299999237061;9,615853043000072;47,780097592000061;1
201166;08240222426100064690;08;4;26;021;2024;02;12;5;3;5;7;0;0;1;1;0;0;0;0;559261,912800000049174;5327097,190300000831485;9,795899065000071;48,094385301000045;1
201167;08240222416200068830;08;4;16;041;2024;02;10;5;3;6;4;0;1;0;1;1;0;0;0;502211,115000000223517;5374615,624600000679493;9,029946287000030;48,524646621000045;1
201169;08240222416100060270;08;4;16;036;2024;02;11;5;2;6;4;0;1;0;1;1;0;0;0;495227,207999999634922;5368934,627000000327826;8,935424544000057;48,473523860000057;1
201170;08240222416010057220;08;4;16;036;2024;02;20;5;3;6;4;2;0;0;0;1;0;0;1;495640,130400000140071;5369070,651599999517202;8,941009926000049;48,474750596000035;1
201175;08240222311010062100;08;3;11;000;2024;02;08;5;3;5;2;0;1;1;1;0;0;0;0;409518,684200000017881;5315492,113800000399351;7,787351677000061;47,986328097000069;1
201176;08240222311010052220;08;3;11;000;2024;02;13;5;3;5;2;0;0;1;1;0;0;0;0;413121,930999999865890;5318260,831800000742078;7,835071934000041;48,011733233000029;1
201178;08240222311010037920;08;3;11;000;2024;02;15;5;3;6;4;0;1;0;0;1;1;0;0;414222,280700000002980;5316908,677400000393391;7,850093590000029;47,999718768000037;1
201179;08240222225100076210;08;2;25;058;2024;02;18;5;3;6;4;1;1;0;1;1;0;0;0;510347,503999999724329;5466437,807000000029802;9,142473043000052;49,350568851000048;1
201180;08240222221011076070;08;2;21;000;2024;02;05;5;2;6;4;2;1;0;0;1;0;0;1;476372,541299999691546;5472186,400100000202656;8,674338262000049;49,401906793000080;1
201181;08240222212502039760;08;2;12;000;2024;02;17;5;3;5;2;0;1;1;1;0;0;0;0;453164,566499999724329;5427930,687100000679493;8,359635069000035;49,002495080000074;1
201183;08240222135100076180;08;1;35;015;2024;02;13;5;3;6;2;0;0;0;0;1;0;0;1;576246,863099999725819;5386085,442199999466538;10,034666875000028;48,623188588000062;1
201184;08240301335100420540;08;3;35;043;2024;03;12;6;3;5;3;0;1;1;1;0;0;0;0;511753,103799999691546;5281056,745799999684095;9,156600255000058;47,682792161000066;1
201185;08240222121500050130;08;1;25;065;2024;02;06;5;3;5;2;2;1;1;1;0;0;0;0;517167,775999999605119;5448084,733999999240041;9,235592180000026;49,185326860000032;1
201187;08240222121200055150;08;1;21;000;2024;02;14;5;3;6;4;0;0;0;1;1;0;0;0;517351,900999999605119;5443280,470000000670552;9,237911772000075;49,142105967000077;1
201188;08240222117300061310;08;1;17;026;2024;02;06;5;3;5;3;1;1;1;1;0;0;0;0;550879,661100000143051;5393108,531199999153614;9,691330877000041;48,688942740000073;1
201191;08240222111250313610;08;1;11;000;2024;02;17;5;3;5;3;2;1;1;1;0;0;0;0;516200,270200000144541;5405140,694900000467896;9,220603032000042;48,799047433000055;1
201194;08240221435100068670;08;4;35;016;2024;02;13;4;2;6;4;0;0;0;1;1;0;0;0;536947,033599999733269;5280004,557600000873208;9,492190780000044;47,672376100000065;1
201195;08240221421300049800;08;4;21;000;2024;02;17;4;3;6;7;0;0;0;1;1;0;0;0;572667,780000000260770;5355965,615199999883771;9,980867233000026;48,352683998000032;1
201198;08240221415400075570;08;4;15;061;2024;02;07;4;3;4;6;0;0;1;0;0;0;0;1;515230,624599999748170;5372307,540799999609590;9,206191364000063;48,503701455000055;1
201202;08240221317600057850;08;3;17;041;2024;02;05;4;3;4;2;2;0;1;1;0;0;0;0;438440,382000000216067;5348227,796499999240041;8,170182226000065;48,284257286000070;1
201203;08240221311400059800;08;3;15;074;2024;02;19;4;3;4;6;2;0;1;1;0;0;0;0;397155,929700000211596;5295480,549900000914931;7,626479647000053;47,804460589000030;1
201205;08240221311010047860;08;3;11;000;2024;02;16;4;3;4;2;0;0;1;1;0;0;0;0;414028,554600000381470;5317574,187799999490380;7,847363734000055;48,005679250000071;1
201207;08240221215102060910;08;2;15;090;2024;02;08;4;2;5;3;0;0;1;0;0;0;0;1;464935,451999999582767;5434043,675000000745058;8,520038831000022;49,058263893000060;1
201209;08240221212010063380;08;2;12;000;2024;02;11;4;3;3;2;0;0;1;0;0;0;1;0;455948,878299999982119;5425882,172299999743700;8,397923845000037;48,984273417000054;1
201210;08240221212010032640;08;2;12;000;2024;02;08;4;3;6;4;0;1;0;1;1;0;0;0;456392,241499999538064;5428223,094000000506639;8,403731973000049;49,005361792000031;1
201211;08240221136100046130;08;1;36;088;2024;02;18;4;3;6;3;1;0;0;1;1;0;0;0;580923,742700000293553;5412911,081900000572205;10,103389771000025;48,863880392000056;1
201212;08240221126100071150;08;1;26;046;2024;02;16;4;3;6;7;0;0;0;1;1;0;0;0;550167,656000000424683;5458758,206100000068545;9,689759554000034;49,279518971000073;1
201213;08240221121600049970;08;1;25;046;2024;02;12;4;3;6;7;0;0;0;0;1;0;1;0;520245,563299999572337;5433527,370799999684095;9,277097484000024;49,054284792000033;1
201214;08240221121200070730;08;1;21;000;2024;02;18;4;2;6;1;2;0;0;1;1;0;0;0;516708,827200000174344;5443196,523700000718236;9,229091188000041;49,141368673000045;1
201218;08240221118010051280;08;1;18;078;2024;02;12;4;2;0;7;0;0;1;1;1;0;0;0;513157,122800000011921;5421163,238099999725819;9,179679365000027;48,943254474000071;1
201220;08240221116400042420;08;1;16;033;2024;02;00;4;3;0;1;2;0;1;0;0;0;0;0;535267,514999999664724;5387665,720000000670552;9,478745237000055;48,641057778000061;1
201221;08240221115300060370;08;1;15;028;2024;02;09;4;3;0;7;0;0;1;1;0;0;0;0;500408,750400000251830;5404201,337200000882149;9,005565141000034;48,790807991000065;1
201222;08240221111500035930;08;1;11;000;2024;02;18;4;3;0;7;0;1;1;0;0;0;0;1;515478,441999999806285;5404917,548000000417233;9,210765382000034;48,797058425000046;1
201223;08240221111250034040;08;1;11;000;2024;02;09;4;3;6;3;0;0;0;1;1;0;0;0;515269,298700000159442;5403696,864000000059605;9,207872192000025;48,786082465000050;1
201225;08240220435100034630;08;4;35;016;2024;02;16;3;3;0;1;0;0;1;0;0;0;0;0;537398,973899999633431;5278779,508500000461936;9,498106202000031;47,661327896000046;1
201226;08240220421200044680;08;4;21;000;2024;02;05;3;3;4;2;2;1;1;1;0;0;0;0;572801,504700000397861;5361883,172599999234080;9,983697079000024;48,405898588000071;1
201227;08240220336400032100;08;3;36;091;2024;02;15;3;3;3;2;0;0;1;1;0;0;0;0;396037,998499999754131;5274400,051300000399351;7,616581829000040;47,614661718000036;1
201229;08240220335100041080;08;3;35;043;2024;02;11;3;3;0;1;0;0;1;0;0;0;0;0;512422,854299999773502;5280150,652100000530481;9,165498298000045;47,674626916000079;1
201231;08240220311010054160;08;3;11;000;2024;02;11;3;3;3;6;0;0;1;1;0;0;0;0;413859,580900000408292;5315965,087999999523163;7,845421783000063;47,991182066000079;1
201232;08240220311010043710;08;3;11;000;2024;02;18;3;2;0;1;2;0;1;0;0;0;0;0;410407,714100000448525;5318867,025399999693036;7,798559103000059;48,016811274000077;1
201233;08240220311010032460;08;3;11;000;2024;02;18;3;3;5;3;2;0;1;1;0;0;0;0;411451,131799999624491;5315688,401100000366569;7,813204419000044;47,988364223000076;1
201234;08240220231000075100;08;2;31;000;2024;02;17;3;3;0;7;1;0;1;1;0;0;0;0;478055,691399999894202;5415765,378699999302626;8,700610739000069;48,894448035000039;1
201235;08240220226600057760;08;2;26;096;2024;02;14;3;3;5;2;0;0;1;1;0;0;0;0;476101,524000000208616;5489655,122999999672174;8,669547209000029;49,559022399000071;1
201236;08240220222601075090;08;2;22;000;2024;02;00;3;3;2;2;2;0;1;1;0;0;0;0;462086,260999999940395;5482846,182000000029802;8,476414591000037;49,497064366000075;1
201237;08240220222500034770;08;2;22;000;2024;02;13;3;3;3;6;0;0;1;0;0;0;0;0;462429,691899999976158;5477975,705099999904633;8,481619694000074;49,453278210000065;1
201239;08240220221011053310;08;2;21;000;2024;02;17;3;2;4;6;1;0;1;0;0;0;0;0;476848,956500000320375;5472492,861500000581145;8,680886811000050;49,404681673000027;1
201241;08240220212010050750;08;2;12;000;2024;02;16;3;2;5;2;0;0;1;1;0;0;0;0;453280,369099999777973;5429366,064300000667572;8,361053103000074;49,015415136000058;1
201242;08240220136100059220;08;1;36;088;2024;02;09;3;3;5;2;0;1;1;1;0;0;0;0;580955,054299999959767;5412923,409900000318885;10,103819059000045;48,863987186000031;1
201244;08240220126200054650;08;1;26;066;2024;02;11;3;3;6;4;0;0;0;0;1;0;0;1;535730,271999999880791;5449762,242399999871850;9,490465911000058;49,199615499000060;1
201245;08240220121200045010;08;1;21;000;2024;02;08;3;3;6;2;0;0;0;1;1;0;0;0;516015,443599999882281;5442757,885500000789762;9,219566996000026;49,137441448000061;1
201246;08240220118500047730;08;1;18;049;2024;02;17;3;3;0;7;1;0;1;0;0;0;0;0;516990,208100000396371;5419431,692500000819564;9,231953061000070;48,927584690000060;1
201247;08240220118200059690;08;1;18;019;2024;02;15;3;3;4;6;0;0;1;1;0;0;0;0;506044,231700000353158;5405413,681099999696016;9,082310070000062;48,801684907000038;1
201249;08240220117100058190;08;1;17;019;2024;02;18;3;3;0;1;1;0;1;0;0;0;0;0;552330,785400000400841;5394214,028500000014901;9,711186620000035;48,698767135000026;1
201252;08240220111310832010;08;1;11;000;2024;02;12;3;3;0;7;0;0;1;0;0;0;0;0;516263,618200000375509;5406073,989399999380112;9,221502620000024;48,807441564000044;1
201255;08240219416200057260;08;4;16;041;2024;02;15;2;3;0;1;0;0;1;0;0;0;0;0;503293,041899999603629;5373982,157500000670552;9,044594382000071;48,518942976000062;1
201259;08240219335100027780;08;3;35;043;2024;02;09;2;3;5;3;0;0;1;1;0;0;0;0;511412,427099999971688;5280088,320499999448657;9,152035724000029;47,674084703000062;1
201261;08240219316100053710;08;3;16;012;2024;02;07;2;3;6;7;2;1;0;0;1;0;0;1;403311,133799999952316;5333137,214500000700355;7,700187719000041;48,144133500000066;1
201262;08240219311010057590;08;3;11;000;2024;02;18;2;3;4;6;2;0;1;0;0;0;0;0;413616,106599999591708;5317047,979800000786781;7,841941095000038;48,000890217000062;1
201263;08240219311010038800;08;3;11;000;2024;02;14;2;3;5;2;0;0;1;0;0;0;1;0;414324,127100000157952;5317097,803999999538064;7,851420855000072;48,001433690000056;1
201265;08240219231302032000;08;2;31;000;2024;02;15;2;3;6;7;0;0;0;0;1;0;0;1;479635,623800000175834;5418746,401799999177456;8,722016990000043;48,921318235000058;1
201268;08240219222200448300;08;2;22;000;2024;02;20;2;3;5;3;0;0;1;1;0;0;0;0;461465,126600000075996;5481347,700600000098348;8,467983256000025;49,483547195000028;1
201269;08240219222200074570;08;2;22;000;2024;02;14;2;3;1;5;0;0;1;1;0;0;0;0;460699,261599999852479;5482650,899700000882149;8,457280563000040;49,495219639000027;1
201271;08240219221400074470;08;2;21;000;2024;02;15;2;3;6;4;0;0;1;0;1;0;0;0;474125,759300000034273;5475159,791899999603629;8,643177212000069;49,428560467000068;1
201274;08240219128100031150;08;1;28;007;2024;02;17;2;3;5;3;1;0;1;1;0;0;0;0;555964,224399999715388;5482179,693800000473857;9,772746625000025;49,489673293000067;1
201275;08240219127202068090;08;1;27;014;2024;02;18;2;2;6;4;2;1;0;1;1;0;0;0;579031,601800000295043;5442665,503100000321865;10,083384379000051;49,131736180000075;1
201277;08240219119200044860;08;1;19;093;2024;02;15;2;3;5;3;0;0;1;1;0;0;0;0;523647,285099999979138;5405863,210999999195337;9,322051052000063;48,805308354000033;1
201278;08240219118300028410;08;1;18;081;2024;02;20;2;3;0;7;2;1;1;0;0;0;0;0;521866,709499999880791;5416107,942399999126792;9,298348918000045;48,897532364000028;1
201279;08240219118010058090;08;1;18;071;2024;02;08;2;3;6;2;0;1;0;1;1;0;0;0;509656,288999999873340;5420680,271999999880791;9,131859174000056;48,938974427000062;1
201280;08240219118010058080;08;1;15;045;2024;02;10;2;3;6;7;0;0;0;1;1;0;0;0;497423,543200000189245;5396819,628299999982119;8,964967724000076;48,724396972000079;1
201281;08240219118010043240;08;1;18;048;2024;02;16;2;3;6;4;0;0;1;0;1;0;0;0;513406,735100000165403;5415669,485600000247359;9,182907627000077;48,893828974000030;1
201282;08240219116100058990;08;1;16;019;2024;02;15;2;3;6;4;0;0;0;0;1;0;0;1;520027,447499999776483;5398686,543400000780821;9,272403832000066;48,740875171000027;1
201284;08240218436400025590;08;4;36;082;2024;02;20;1;3;9;1;2;1;1;0;0;0;0;0;546691,622600000351667;5296122,670299999415874;9,623726480000073;47,816761435000046;1
201285;08240218415100041150;08;4;15;078;2024;02;21;1;3;5;7;2;1;1;1;0;0;0;0;527685,116200000047684;5372113,195499999448657;9,374783788000059;48,501527597000063;1
201286;08240218311010039610;08;3;11;000;2024;02;09;1;3;1;2;0;0;1;1;0;0;0;0;413232,573200000450015;5316405,053799999877810;7,836930565000046;47,995054939000056;1
201289;08240218121600055860;08;1;25;046;2024;02;17;1;2;5;3;1;0;1;1;0;0;0;0;517681,843000000342727;5433706,426999999210238;9,242016464000073;49,055974393000042;1
201291;08240218111500024380;08;1;11;000;2024;02;10;1;3;0;7;0;0;1;0;0;0;0;0;514642,897199999541044;5395995,011199999600649;9,199070683000059;48,716812032000064;1
201293;08240223316200041690;08;3;16;010;2024;02;14;6;3;6;4;0;0;0;1;1;0;0;0;430999,377700000070035;5336163,078400000929832;8,071855912000046;48,174959961000070;1
201295;08240217327200052180;08;3;27;002;2024;02;18;7;3;6;4;2;0;0;1;1;0;0;0;478456,468500000424683;5326458,542500000447035;8,710685838000074;48,091031369000063;1
201297;08240217317200053620;08;3;17;057;2024;02;17;7;3;0;7;1;0;1;1;0;0;0;0;412435,367999999783933;5381120,256999999284744;7,812830749000057;48,577048227000034;1
201299;08240217221201038250;08;2;21;000;2024;02;16;7;3;0;7;0;0;1;0;0;0;0;0;478352,887699999846518;5473012,022099999710917;8,701588340000058;49,409406801000046;1
201300;08240217221011026670;08;2;21;000;2024;02;18;7;3;5;3;2;1;1;1;0;0;0;0;476539,648400000296533;5472971,446499999612570;8,676595115000055;49,408974622000073;1
201303;08240217212702024950;08;2;15;017;2024;02;13;7;3;5;3;0;0;1;1;0;0;0;0;455568,700500000268221;5421538,242699999362230;8,393202286000076;48,945171816000027;1
201304;08240217212402045450;08;2;12;000;2024;02;16;7;3;5;3;0;0;1;1;0;0;0;0;455822,940399999730289;5425861,294399999082088;8,396204936000061;48,984076623000078;1
201306;08240217119400033550;08;1;19;090;2024;02;11;7;3;4;6;0;0;1;0;0;0;0;0;530711,966500000096858;5406507,096000000834465;9,418310358000042;48,810791584000071;1
201307;08240217119300025560;08;1;19;001;2024;02;14;7;3;4;1;0;1;1;1;0;0;0;0;555028,896800000220537;5408250,662200000137091;9,749728325000035;48,824797592000039;1
201308;08240217119100039910;08;1;19;008;2024;02;18;7;2;6;4;2;0;0;1;1;0;0;0;531892,093200000002980;5421588,738500000908971;9,435560077000048;48,946399766000070;1
201312;08240217111500048760;08;1;11;000;2024;02;16;7;2;6;4;0;0;0;1;1;0;0;0;515015,119800000451505;5409538,713999999687076;9,204625639000028;48,838641080000059;1
201313;08240217111310037210;08;1;11;000;2024;02;10;7;3;1;5;0;0;1;1;0;0;0;0;515982,207100000232458;5405592,895700000226498;9,217651237000041;48,803121015000045;1
201314;08240217111230043670;08;1;11;000;2024;02;03;7;3;1;5;2;1;1;1;0;0;0;0;512262,298000000417233;5399129,156099999323487;9,166799746000038;48,745058170000050;1
201317;08240216436100021640;08;4;36;055;2024;02;16;6;3;6;4;0;0;0;1;1;0;0;0;576201,742700000293553;5297436,384299999102950;10,018114378000064;47,825761253000053;1
201319;08240216435100021660;08;4;35;016;2024;02;15;6;2;6;4;0;0;0;1;1;0;0;0;532482,347000000067055;5279910,401000000536442;9,432709220000049;47,671768643000064;1
201320;08240216426100022390;08;4;26;021;2024;02;13;6;3;0;1;0;0;1;0;0;0;0;0;559649,218200000002980;5329265,112099999561906;9,801403251000067;48,113852093000048;1
201326;08240216311010037160;08;3;11;000;2024;02;15;6;2;6;3;0;0;1;0;1;0;0;0;412037,602800000458956;5314749,220699999481440;7,821255382000061;47,979996943000060;1
201327;08240216311010020040;08;3;36;091;2024;02;15;6;3;0;7;0;0;1;0;0;0;0;0;395654,733000000007451;5272010,519999999552965;7,612052055000049;47,593105876000038;1
201328;08240216311000036110;08;3;36;084;2024;02;11;6;3;3;6;0;0;1;1;0;0;0;0;406831,072300000116229;5277456,384800000116229;7,759517629000072;47,643797411000037;1
201329;08240216222200036710;08;2;22;000;2024;02;15;6;3;1;5;0;0;1;1;0;0;0;0;461454,495900000445545;5481840,051200000569224;8,467788492000068;49,487974952000059;1
201333;08240216127100022630;08;1;27;099;2024;02;18;6;2;8;7;2;0;1;0;0;0;0;0;563473,060600000433624;5447088,345399999991059;9,870830146000060;49,173320917000069;1
201334;08240216119300022610;08;1;19;067;2024;02;18;6;3;0;1;2;0;1;0;0;0;0;0;538869,908999999985099;5405947,426500000059605;9,529367652000076;48,805300306000049;1
201336;08240216118300049290;08;1;18;046;2024;02;19;6;3;6;4;2;1;0;1;1;0;0;0;514162,110000000335276;5412011,232999999076128;9,193086420000043;48,860903415000053;1
201341;08240215417300016720;08;4;17;031;2024;02;09;5;3;6;4;0;0;0;1;1;0;0;0;498170,165900000371039;5355153,124700000509620;8,975302613000053;48,349553486000048;1
201342;08240215335200070980;08;3;35;063;2024;02;22;5;3;0;1;2;0;1;0;0;0;0;0;497815,943699999712408;5287757,983799999579787;8,970865639000067;47,743190646000073;1
201343;08240215335100020970;08;3;35;043;2024;02;13;5;3;5;3;0;0;1;1;0;0;0;0;511622,314799999818206;5280527,538200000301003;9,154843518000064;47,678032897000037;1
201344;08240215316100040960;08;3;16;054;2024;02;11;5;2;5;3;0;0;1;1;0;0;0;0;418552,972000000067055;5336681,522600000724196;7,904366261000064;48,178149960000042;1
