Unfall_ID;Original_Unfall_ID;Datum + Uhrzeit;Koordinaten Breitengrad;Koordinaten Längengrad;Gemeinde;Anzahl der Getöteten;Anzahl der Schwerverletzten;Anzahl der Leichtverletzten;Anzahl Beteiligte;Unfallart;Charakteristik;Besonderheiten;Lichtzeichenanlage;Lichtverhältnisse;Straßenzustand;Aufprall auf Hindernis;Unfallkategorie;Unfalltyp;Beteiligter 1: Ursachen;Beteiligter 2: Ursachen;Beteiligter 1: Verkehrsbeteiligung;Beteiligter 2: Verkehrsbeteiligung;beteiligt_fuss;beteiligt_fahrrad;beteiligt_pkw;beteiligt_sonst_kfz;beteiligt_sonst;Anzahl Fahrrad;Anzahl zu Fuß;Anzahl Pkw;Anzahl Pkw/Lkw/Bus;Anzahl sonstige Kfz;Anzahl sonstige;Anzahl sonstige Verkehrsmittel
10065;BWPV110001463000;2020-07-18T12:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Gefälle;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10066;BWPV110001463103;2020-07-20T14:10:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10067;BWPV110001463302;2020-07-20T09:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10068;BWPV110001463372;2020-07-20T15:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10069;BWPV110001463477;2020-07-17T15:55:00Z;;;Karlsruhe, Stadt;0;1;0;2;Unfall anderer Art;Grundstücksein-/ausfahrt;;;;;sonstiges Hindernis;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10070;BWPV110001463479;2020-07-20T05:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10071;BWPV110001463724;2020-06-26T13:25:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10072;BWPV110001463833;2020-07-12T15:55:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10073;BWPV110001463951;2020-07-17T17:27:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Einmündung;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10074;BWPV110001463973;2020-07-15T09:20:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10075;BWPV110001463981;2020-07-22T11:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;"Radverkehrsanlage auf der Fahrbahn; Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA";;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10076;BWPV110001464108;2020-07-23T13:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10077;BWPV110001464117;2020-07-21T04:48:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10078;BWPV110001464419;2020-07-20T11:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10079;BWPV110001464423;2020-07-15T17:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10080;BWPV110001464862;2020-06-26T11:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10081;BWPV110001464901;2020-07-24T17:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10082;BWPV110001465055;2020-07-26T17:22:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10083;BWPV110001465195;2020-07-19T00:25:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Schwerverletzten;Fahrunfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
10084;BWPV110001465205;2020-07-24T14:05:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10085;BWPV110001465237;2020-07-20T13:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Schienengleicher Wegübergang;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10086;BWPV110001465244;2020-07-21T12:37:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10087;BWPV110001465567;2020-07-26T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10088;BWPV110001465581;2020-07-23T15:31:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10089;BWPV110001465904;2020-07-17T14:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10090;BWPV110001466004;2020-07-06T08:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10091;BWPV110001466013;2020-07-18T18:21:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10092;BWPV110001466215;2020-07-27T17:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10093;BWPV110001466283;2020-07-29T13:25:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10094;BWPV110001466312;2020-07-24T22:33:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10095;BWPV110001466385;2020-07-29T09:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10096;BWPV110001466610;2020-07-30T08:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10097;BWPV110001467042;2020-07-23T15:55:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kurve;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10098;BWPV110001467242;2020-07-19T18:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10099;BWPV110001467328;2020-07-18T02:25:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10100;BWPV110001467549;2020-08-02T00:55:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10101;BWPV110001467635;2020-07-27T11:30:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
10102;BWPV110001467922;2020-07-30T09:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10103;BWPV110001468064;2020-07-24T15:05:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10104;BWPV110001468150;2020-08-03T17:30:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10105;BWPV110001468378;2020-07-23T07:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Fußgängerüberweg (Zebrastreifen);;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10106;BWPV110001468384;2020-07-22T15:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10107;BWPV110001468500;2020-07-25T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10108;BWPV110001468538;2020-07-30T07:50:00Z;;;Karlsruhe, Stadt;0;2;0;3;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;Arbeitsstelle;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;TRUE;FALSE;;;;0;2;;1;;;0
10109;BWPV110001468595;2020-07-30T17:10:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Schwerverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10110;BWPV110001468971;2020-08-05T09:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10111;BWPV110001468972;2020-08-05T07:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10112;BWPV110001469331;2020-07-28T09:25:00Z;;;Karlsruhe, Stadt;0;0;1;1;Abkommen von Fahrbahn nach rechts;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10113;BWPV110001469338;2020-07-31T13:04:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Fußgängerüberweg (Zebrastreifen);;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10114;BWPV110001469373;2020-08-05T10:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10115;BWPV110001469466;2020-08-06T05:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10116;BWPV110001469577;2020-07-28T17:47:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10117;BWPV110001469595;2020-08-01T13:45:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10118;BWPV110001469618;2020-08-05T06:10:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;;"Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA; Benutzungspflicht der Radverkehrsanlage; Arbeitsstelle";;;;sonstiges Hindernis;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10119;BWPV110001469632;2020-08-06T16:00:00Z;;;Karlsruhe, Stadt;0;1;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Gefälle;"Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA; Benutzungspflicht der Radverkehrsanlage";;;;kein Aufprall;Unfall mit Schwerverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10120;BWPV110001469727;2020-08-06T12:49:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10121;BWPV110001469769;2020-08-06T10:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10122;BWPV110001470070;2020-07-31T12:50:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
10123;BWPV110001470251;2020-07-30T23:48:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10124;BWPV110001470767;2020-07-13T05:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10125;BWPV110001470844;2020-07-22T21:10:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10126;BWPV110001470882;2020-08-05T09:00:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Schwerverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10127;BWPV110001471403;2020-08-05T14:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10128;BWPV110001471424;2020-08-12T13:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10129;BWPV110001471751;2020-08-03T16:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;"Fußgängerfurt; Radverkehrsanlage auf der Fahrbahn";Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10130;BWPV110001471857;2020-08-13T21:40:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Haltestelle;;;;sonstiges Hindernis;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10131;BWPV110001472036;2020-08-11T10:10:00Z;;;Karlsruhe, Stadt;0;1;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10132;BWPV110001472285;2020-08-05T10:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10133;BWPV110001472438;2020-08-14T10:15:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10134;BWPV110001472565;2020-08-12T09:39:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10135;BWPV110001472684;2020-08-15T10:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;"Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA; Benutzungspflicht der Radverkehrsanlage";;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10136;BWPV110001472734;2020-07-25T10:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10137;BWPV110001472811;2020-08-07T13:00:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10138;BWPV110001473199;2020-08-02T20:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10139;BWPV110001473270;2020-08-14T14:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10140;BWPV110001473357;2020-08-18T09:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10141;BWPV110001473733;2020-08-09T07:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10142;BWPV110001473966;2020-08-17T14:05:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10143;BWPV110001474272;2020-08-14T13:30:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10144;BWPV110001474958;2020-08-22T19:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
10145;BWPV110001475005;2020-08-21T20:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;sonstiges Hindernis;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10146;BWPV110001475202;2020-08-14T22:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10147;BWPV110001475230;2020-08-14T09:52:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10148;BWPV110001475333;2020-08-19T10:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
